cod_ibge,ano,capitulo_cid10,obitos
1720903,2022,Y,3
1720903,2022,G,3
1720903,2022,X,9
1720903,2022,I,28
1720903,2022,C,9
1720903,2022,B,6
1720937,2019,I,4
1720937,2019,A,1
1720937,2019,C,2
1720937,2019,E,1
1720937,2020,V,1
1720937,2020,E,2
1720937,2020,C,1
1720937,2020,B,1
1720937,2020,I,3
1720937,2020,J,1
1720937,2020,R,1
1720937,2020,L,1
1720937,2020,W,1
1720937,2020,K,2
1720937,2020,N,1
1720937,2021,F,1
1720937,2021,E,1
1720937,2021,C,1
1720937,2021,B,1
1720937,2021,X,1
1720937,2021,R,1
1720937,2021,I,2
1720937,2022,P,1
1720937,2022,J,1
1720937,2022,B,2
1720937,2022,R,2
1720937,2022,F,1
1720937,2022,I,1
1720978,2019,V,1
1720978,2019,O,1
1720978,2019,C,2
1720978,2019,E,2
1720978,2019,I,1
1720978,2019,K,1
1720978,2020,J,1
1720978,2020,C,2
1720978,2020,I,2
1720978,2020,A,1
1720978,2020,V,3
1720978,2020,Y,1
1720978,2020,R,1
1720978,2020,B,1
1720978,2020,E,1
1720978,2020,X,1
1720978,2021,V,1
1720978,2021,F,1
1720978,2021,P,1
1720978,2021,I,4
1720978,2021,B,2
1720978,2021,E,2
1720978,2021,K,2
1720978,2022,W,1
1720978,2022,Y,1
1720978,2022,E,1
1720978,2022,I,8
1720978,2022,K,1
1720978,2022,V,1
1720978,2022,J,3
1720978,2022,C,2
1720978,2022,P,1
1721000,2019,V,76
1721000,2019,N,19
1721000,2019,M,4
1721000,2019,W,32
1721000,2019,K,58
1721000,2019,Y,26
1721000,2019,O,2
1721000,2019,P,26
1721000,2019,A,11
1721000,2019,R,26
1721000,2019,L,4
1721000,2019,X,106
1721000,2019,I,280
1721000,2019,D,17
1721000,2019,G,40
1721000,2019,C,171
1721000,2019,Q,27
1721000,2019,E,56
1721000,2019,B,30
1721000,2019,F,2
1721000,2019,J,102
1721000,2020,Q,23
1721000,2020,E,66
1721000,2020,Y,26
1721000,2020,R,20
1721000,2020,B,241
1721000,2020,X,110
1721000,2020,D,10
1721000,2020,G,32
1721000,2020,K,64
1721000,2020,C,228
1721000,2020,A,11
1721000,2020,O,2
1721000,2020,L,3
1721000,2020,N,30
1721000,2020,V,60
1721000,2020,I,246
1721000,2020,P,32
1721000,2020,J,76
1721000,2020,F,8
1721000,2020,W,35
1721000,2020,M,3
1721000,2021,A,17
1721000,2021,M,2
1721000,2021,P,42
1721000,2021,K,67
1721000,2021,N,33
1721000,2021,C,233
1721000,2021,B,495
1721000,2021,O,14
1721000,2021,Q,22
1721000,2021,X,94
1721000,2021,G,33
1721000,2021,D,6
1721000,2021,E,73
1721000,2021,L,4
1721000,2021,V,83
1721000,2021,I,259
1721000,2021,Y,24
1721000,2021,F,12
1721000,2021,J,89
1721000,2021,R,35
1721000,2021,W,37
1721000,2022,B,98
1721000,2022,D,14
1721000,2022,K,58
1721000,2022,Y,12
1721000,2022,L,5
1721000,2022,J,118
1721000,2022,P,77
1721000,2022,V,77
1721000,2022,F,15
1721000,2022,C,226
1721000,2022,R,34
1721000,2022,G,40
1721000,2022,O,5
1721000,2022,E,78
1721000,2022,N,46
1721000,2022,X,114
1721000,2022,M,7
1721000,2022,W,29
1721000,2022,Q,27
1721000,2022,I,285
1721000,2022,A,23
1721109,2019,V,2
1721109,2019,E,5
1721109,2019,O,1
1721109,2019,R,3
1721109,2019,W,2
1721109,2019,P,2
1721109,2019,C,4
1721109,2019,Q,2
1721109,2019,H,1
1721109,2019,I,6
1721109,2019,A,4
1721109,2019,X,3
1721109,2019,J,4
1721109,2019,N,1
1721109,2019,M,1
1721109,2019,K,2
1721109,2020,G,1
1721109,2020,I,13
1721109,2020,Y,1
1721109,2020,C,5
1721109,2020,R,8
1721109,2020,P,1
1721109,2020,E,4
1721109,2020,B,5
1721109,2020,F,1
1721109,2020,V,1
1721109,2020,J,2
1721109,2020,Q,1
1721109,2020,A,2
1721109,2021,E,3
1721109,2021,N,1
1721109,2021,X,1
1721109,2021,C,5
1721109,2021,R,7
1721109,2021,F,1
1721109,2021,I,12
1721109,2021,G,1
1721109,2021,A,1
1721109,2021,J,2
1721109,2021,W,1
1721109,2021,K,1
1721109,2021,B,9
1721109,2021,P,1
1721109,2022,X,1
1721109,2022,Q,2
1721109,2022,F,3
1721109,2022,W,3
1721109,2022,K,1
1721109,2022,P,4
1721109,2022,L,1
1721109,2022,V,3
1721109,2022,C,9
1721109,2022,B,2
1721109,2022,E,1
1721109,2022,N,2
1721109,2022,G,2
1721109,2022,I,13
1721109,2022,R,5
1721109,2022,J,6
1721208,2019,Q,2
1721208,2019,D,5
1721208,2019,G,8
1721208,2019,K,5
1721208,2019,A,1
1721208,2019,I,52
1721208,2019,J,11
1721208,2019,N,4
1721208,2019,P,2
1721208,2019,C,10
1721208,2019,Y,2
1721208,2019,W,1
1721208,2019,E,13
1721208,2019,V,11
1721208,2019,X,9
1721208,2019,B,3
1721208,2020,R,1
1721208,2020,E,19
1721208,2020,X,10
1721208,2020,F,3
1721208,2020,V,5
1721208,2020,K,8
1721208,2020,J,15
1721208,2020,A,3
1721208,2020,N,4
1721208,2020,W,7
1721208,2020,O,1
1721208,2020,I,44
1721208,2020,D,4
1721208,2020,B,26
1721208,2020,C,12
1721208,2021,P,3
1721208,2021,W,6
1721208,2021,V,4
1721208,2021,N,3
1721208,2021,X,12
1721208,2021,K,10
1721208,2021,C,11
1721208,2021,E,16
1721208,2021,A,2
1721208,2021,G,6
1721208,2021,D,1
1721208,2021,Q,1
1721208,2021,J,17
1721208,2021,I,36
1721208,2021,R,1
1721208,2021,B,35
1721208,2021,O,1
1721208,2021,F,1
1721208,2022,N,2
1721208,2022,V,4
1721208,2022,C,10
1721208,2022,K,7
1721208,2022,F,11
1721208,2022,L,1
1721208,2022,R,1
1721208,2022,E,6
1721208,2022,X,4
1721208,2022,G,3
1721208,2022,P,6
1721208,2022,D,1
1721208,2022,B,6
1721208,2022,J,11
1721208,2022,Y,2
1721208,2022,I,48
1721208,2022,A,5
1721208,2022,Q,3
1721208,2022,W,2
1721257,2019,I,6
1721257,2019,Y,1
1721257,2019,G,1
1721257,2019,X,1
1721257,2019,R,1
1721257,2019,E,2
1721257,2019,C,1
1721257,2020,X,1
1721257,2020,J,1
1721257,2020,E,1
1721257,2020,K,1
1721257,2020,I,7
1721257,2020,B,2
1721257,2020,R,2
1721257,2021,J,2
1721257,2021,F,1
1721257,2021,I,2
1721257,2022,C,1
1721257,2022,I,1
1721257,2022,E,2
1721257,2022,X,2
1721257,2022,R,1
1721257,2022,G,1
1721257,2022,B,1
1721307,2019,R,1
1721307,2019,K,1
1721307,2019,J,1
1721307,2019,I,3
1721307,2019,X,1
1721307,2020,C,1
1721307,2020,R,2
1721307,2020,K,2
1721307,2020,G,1
1721307,2020,Y,1
1721307,2020,E,4
1721307,2020,I,6
1721307,2021,B,3
1721307,2021,R,2
1721307,2021,I,1
1721307,2021,J,1
1721307,2021,C,2
1721307,2022,W,2
1721307,2022,N,1
1721307,2022,I,5
1721307,2022,F,1
1721307,2022,R,2
1721307,2022,J,2
1721307,2022,E,3
1722081,2019,E,7
1722081,2019,J,6
1722081,2019,C,7
1722081,2019,D,2
1722081,2019,Y,1
1722081,2019,K,1
1722081,2019,N,2
1722081,2019,R,2
1722081,2019,X,4
1722081,2019,W,1
1722081,2019,V,4
1722081,2019,I,20
1722081,2019,G,2
1722081,2020,Y,1
1722081,2020,K,3
1722081,2020,X,3
1722081,2020,J,6
1722081,2020,C,7
1722081,2020,E,3
1722081,2020,B,5
1722081,2020,I,17
1722081,2020,G,2
1722081,2020,F,1
1722081,2020,W,2
1722081,2020,L,2
1722081,2020,V,1
1722081,2021,F,1
1722081,2021,V,3
1722081,2021,N,1
1722081,2021,I,28
1722081,2021,B,16
1722081,2021,X,3
1722081,2021,G,6
1722081,2021,C,12
1722081,2021,W,2
1722081,2021,K,8
1722081,2021,J,8
1722081,2021,D,1
1722081,2021,E,5
1722081,2022,K,5
1722081,2022,G,1
1722081,2022,W,5
1722081,2022,P,1
1722081,2022,R,2
1722081,2022,M,1
1722081,2022,C,9
1722081,2022,E,5
1722081,2022,N,2
1722081,2022,J,6
1722081,2022,Y,1
1722081,2022,I,20
1722081,2022,F,1
1722081,2022,X,6
1722081,2022,V,7
1722107,2019,B,2
1722107,2019,W,3
1722107,2019,F,1
1722107,2019,V,5
1722107,2019,E,13
1722107,2019,N,1
1722107,2019,R,1
1722107,2019,C,6
1722107,2019,I,27
1722107,2019,Y,1
1722107,2019,G,1
1722107,2019,D,1
1722107,2019,O,1
1722107,2019,P,2
1722107,2019,X,3
1722107,2019,Q,1
1722107,2019,K,5
1722107,2019,J,6
1722107,2020,A,1
1722107,2020,O,1
1722107,2020,F,1
1722107,2020,X,5
1722107,2020,Q,1
1722107,2020,M,1
1722107,2020,E,13
1722107,2020,G,2
1722107,2020,D,1
1722107,2020,P,3
1722107,2020,V,2
1722107,2020,J,7
1722107,2020,C,5
1722107,2020,K,2
1722107,2020,W,4
1722107,2020,Y,1
1722107,2020,B,15
1722107,2020,N,2
1722107,2020,I,34
1722107,2021,B,25
1722107,2021,X,5
1722107,2021,M,1
1722107,2021,F,4
1722107,2021,P,2
1722107,2021,R,2
1722107,2021,I,29
1722107,2021,O,1
1722107,2021,J,3
1722107,2021,Y,1
1722107,2021,V,4
1722107,2021,C,8
1722107,2021,W,2
1722107,2021,N,2
1722107,2021,E,7
1722107,2021,K,4
1722107,2021,G,2
1722107,2022,F,1
1722107,2022,A,1
1722107,2022,E,8
1722107,2022,G,2
1722107,2022,B,7
1722107,2022,V,2
1722107,2022,I,18
1722107,2022,C,10
1722107,2022,P,1
1722107,2022,X,2
1722107,2022,W,3
1722107,2022,R,3
1722107,2022,J,9
1722107,2022,Y,1
1722107,2022,K,8
