cod_ibge,ano,rede,etapa_ensino,matriculas
1703073,2020,2,26,69
1703073,2020,3,16,104
1703073,2020,2,25,82
1703073,2020,2,41,92
1703073,2020,3,15,71
1703073,2020,2,21,112
1703073,2020,3,14,77
1703073,2020,2,20,103
1703073,2020,3,2,117
1703073,2020,3,,266
1703073,2020,3,1,55
1703073,2020,2,19,139
1703073,2020,2,,19
1703107,2019,2,26,85
1703107,2019,3,16,68
1703107,2019,2,41,69
1703107,2019,3,,128
1703107,2019,3,2,137
1703107,2019,3,15,106
1703107,2019,3,18,132
1703107,2019,2,19,100
1703107,2019,3,17,78
1703107,2019,2,25,83
1703107,2019,2,27,54
1703107,2019,3,14,77
1703107,2019,2,20,94
1703107,2019,2,21,91
1703107,2019,3,1,99
1703107,2019,3,69,11
1703107,2019,3,70,19
1703107,2019,2,,48
1703107,2019,2,69,31
1703107,2019,2,14,21
1703107,2019,2,1,5
1703107,2020,2,25,82
1703107,2020,2,69,26
1703107,2020,2,26,63
1703107,2020,2,14,20
1703107,2020,2,20,113
1703107,2020,2,41,83
1703107,2020,2,21,90
1703107,2020,3,18,81
1703107,2020,3,17,67
1703107,2020,2,19,136
1703107,2020,2,2,5
1703107,2020,2,27,79
1703107,2020,2,,100
1703107,2020,3,1,103
1703107,2020,3,2,108
1703107,2020,3,14,88
1703107,2020,3,15,76
1703107,2020,3,16,101
1703107,2020,3,70,18
1703107,2020,3,,123
1703206,2019,3,21,42
1703206,2019,3,19,66
1703206,2019,3,,242
1703206,2019,3,18,123
1703206,2019,3,20,65
1703206,2019,2,41,23
1703206,2019,3,1,113
1703206,2019,3,17,98
1703206,2019,3,2,94
1703206,2019,3,14,67
1703206,2019,2,26,67
1703206,2019,2,,64
1703206,2019,2,25,64
1703206,2019,2,20,16
1703206,2019,2,21,19
1703206,2019,2,71,36
1703206,2019,2,19,19
1703206,2019,2,27,45
1703206,2019,3,15,80
1703206,2019,3,16,88
1703206,2019,3,41,45
1703206,2020,3,19,125
1703206,2020,3,20,52
1703206,2020,3,18,87
1703206,2020,3,21,62
1703206,2020,3,17,92
1703206,2020,3,16,92
1703206,2020,3,41,31
1703206,2020,3,15,70
1703206,2020,3,1,120
1703206,2020,3,14,59
1703206,2020,2,20,15
1703206,2020,2,19,13
1703206,2020,2,21,15
1703206,2020,2,41,25
1703206,2020,2,25,87
1703206,2020,2,26,57
1703206,2020,2,71,44
1703206,2020,2,27,61
1703206,2020,3,2,108
1703206,2020,2,,38
1703206,2020,3,,184
1703305,2019,3,2,141
1703305,2019,3,1,76
1703305,2019,2,25,77
1703305,2019,3,14,72
1703305,2019,3,,976
1703305,2019,2,26,88
1703305,2019,3,17,70
1703305,2019,3,18,116
1703305,2019,2,,283
1703305,2019,3,15,57
1703305,2019,2,27,58
1703305,2019,3,16,59
1703305,2019,2,19,76
1703305,2019,2,41,71
1703305,2019,2,21,57
1703305,2019,2,20,56
1703305,2019,3,41,7
1703305,2019,3,21,21
1703305,2019,3,19,10
1703305,2019,3,20,7
1703305,2020,3,18,68
1703305,2020,3,41,24
1703305,2020,3,19,9
1703305,2020,3,17,60
1703305,2020,3,16,66
1703305,2020,3,15,71
1703305,2020,3,14,61
1703305,2020,3,21,10
1703305,2020,3,20,9
1703305,2020,2,19,117
1703305,2020,2,20,84
1703305,2020,2,21,60
1703305,2020,2,41,53
1703305,2020,2,25,87
1703305,2020,2,26,77
1703305,2020,2,27,79
1703305,2020,2,,57
1703305,2020,3,2,95
1703305,2020,3,1,126
1703305,2020,3,,281
1703602,2019,3,1,122
1703602,2019,2,21,48
1703602,2019,3,17,26
1703602,2019,3,,47
1703602,2019,2,27,15
1703602,2019,3,14,38
1703602,2019,3,18,59
1703602,2019,2,25,38
1703602,2019,3,15,27
1703602,2019,3,2,50
1703602,2019,3,16,41
1703602,2019,2,41,39
1703602,2019,2,20,27
1703602,2019,2,26,18
1703602,2019,2,19,40
1703602,2020,2,27,17
1703602,2020,2,26,23
1703602,2020,2,25,28
1703602,2020,2,41,44
1703602,2020,2,21,30
1703602,2020,2,20,38
1703602,2020,2,19,56
1703602,2020,3,2,50
1703602,2020,3,1,69
1703602,2020,3,14,31
1703602,2020,3,15,41
1703602,2020,3,17,39
1703602,2020,3,18,26
1703602,2020,3,16,29
1703701,2019,2,21,37
1703701,2019,2,27,37
1703701,2019,2,71,26
1703701,2019,3,15,50
1703701,2019,3,17,64
1703701,2019,3,1,120
1703701,2019,3,14,84
1703701,2019,3,18,70
1703701,2019,2,15,25
1703701,2019,2,19,36
1703701,2019,3,16,52
1703701,2019,3,19,59
1703701,2019,2,41,17
1703701,2019,2,25,53
1703701,2019,2,17,42
1703701,2019,3,21,51
1703701,2019,2,16,42
1703701,2019,3,2,122
1703701,2019,3,69,6
1703701,2019,3,20,56
1703701,2019,2,70,14
1703701,2019,2,20,33
1703701,2019,2,26,56
1703701,2019,2,,18
1703701,2019,3,41,57
1703701,2019,2,18,38
1703701,2019,3,70,11
1703701,2020,2,21,29
1703701,2020,2,20,42
1703701,2020,2,41,40
1703701,2020,2,19,42
1703701,2020,2,18,51
1703701,2020,2,17,49
1703701,2020,2,16,33
1703701,2020,3,2,122
1703701,2020,2,26,35
1703701,2020,2,25,69
1703701,2020,2,27,42
1703701,2020,2,70,25
1703701,2020,2,71,36
1703701,2020,3,14,66
1703701,2020,3,1,111
1703701,2020,2,15,25
1703701,2020,2,,14
1703701,2020,3,15,55
1703701,2020,3,16,48
1703701,2020,3,17,43
1703701,2020,3,18,47
1703701,2020,3,19,62
1703701,2020,3,20,56
1703701,2020,3,21,44
1703701,2020,3,41,44
1703800,2019,3,,681
1703800,2019,2,,289
1703800,2019,2,26,111
1703800,2019,3,16,204
1703800,2019,3,15,149
1703800,2019,2,21,200
1703800,2019,3,14,162
1703800,2019,2,20,187
1703800,2019,3,2,272
1703800,2019,2,25,148
1703800,2019,3,69,49
1703800,2019,2,27,121
1703800,2019,2,41,137
1703800,2019,3,17,180
1703800,2019,2,19,180
1703800,2019,3,1,131
1703800,2019,3,18,171
1703800,2019,2,18,53
1703800,2019,2,17,16
1703800,2020,2,21,172
1703800,2020,2,41,188
1703800,2020,2,20,160
1703800,2020,2,25,122
1703800,2020,2,26,131
1703800,2020,2,27,102
1703800,2020,2,19,207
1703800,2020,2,18,14
1703800,2020,2,17,11
1703800,2020,2,71,16
1703800,2020,3,2,201
1703800,2020,3,14,142
1703800,2020,3,15,156
1703800,2020,3,16,174
1703800,2020,2,,86
1703800,2020,3,,630
1703800,2020,3,17,185
1703800,2020,3,18,167
1703800,2020,3,1,213
1703800,2020,3,69,32
1703826,2019,2,19,47
1703826,2019,3,,116
1703826,2019,3,1,32
1703826,2019,2,71,21
1703826,2019,2,41,36
1703826,2019,3,2,51
1703826,2019,2,,143
1703826,2019,2,25,43
1703826,2019,3,15,29
1703826,2019,2,27,27
1703826,2019,3,16,48
1703826,2019,2,20,50
1703826,2019,3,14,22
1703826,2019,3,17,53
1703826,2019,2,26,22
1703826,2019,3,18,46
1703826,2019,2,21,45
1703826,2020,3,15,18
1703826,2020,3,14,42
1703826,2020,3,16,34
1703826,2020,3,17,50
1703826,2020,3,18,46
1703826,2020,3,2,41
1703826,2020,3,1,41
1703826,2020,3,,91
1703826,2020,2,19,45
1703826,2020,2,20,50
1703826,2020,2,21,49
1703826,2020,2,41,45
1703826,2020,2,25,32
1703826,2020,2,26,29
1703826,2020,2,71,22
1703826,2020,2,27,19
1703826,2020,2,,163
1703842,2019,3,16,266
1703842,2019,3,,152
1703842,2019,2,20,57
1703842,2019,2,25,161
1703842,2019,3,2,226
1703842,2019,3,20,210
1703842,2019,3,14,158
1703842,2019,3,18,189
1703842,2019,2,,58
1703842,2019,2,17,32
1703842,2019,2,18,29
1703842,2019,3,17,216
1703842,2019,3,19,243
1703842,2019,2,26,90
1703842,2019,3,41,115
1703842,2019,2,19,34
1703842,2019,3,21,143
1703842,2019,2,27,89
1703842,2019,3,15,182
1703842,2019,2,21,55
1703842,2019,2,41,85
1703842,2019,2,71,74
1703842,2020,2,25,197
1703842,2020,2,41,67
1703842,2020,2,21,64
1703842,2020,2,26,147
1703842,2020,2,27,74
1703842,2020,3,19,194
1703842,2020,3,20,180
1703842,2020,3,21,125
1703842,2020,3,41,118
1703842,2020,3,18,194
1703842,2020,2,20,54
1703842,2020,3,17,246
1703842,2020,3,70,94
1703842,2020,2,18,34
1703842,2020,3,15,164
1703842,2020,3,14,93
1703842,2020,2,19,49
1703842,2020,3,16,185
1703842,2020,3,2,320
1703842,2020,3,,24
1703842,2020,2,,64
1703842,2020,2,16,25
1703842,2020,2,17,28
1703842,2020,2,71,38
1703867,2019,3,,204
1703867,2019,2,20,16
1703867,2019,3,14,65
1703867,2019,3,1,73
1703867,2019,3,2,65
1703867,2019,3,17,58
1703867,2019,3,20,62
1703867,2019,3,18,83
1703867,2019,2,,25
1703867,2019,3,15,63
1703867,2019,3,41,36
1703867,2019,2,70,11
1703867,2019,2,19,9
1703867,2019,2,25,69
1703867,2019,2,27,40
1703867,2019,3,16,72
1703867,2019,3,19,58
1703867,2019,3,21,32
1703867,2019,2,26,48
1703867,2019,2,21,13
1703867,2019,2,41,15
1703867,2020,3,19,64
1703867,2020,3,16,60
1703867,2020,3,20,59
1703867,2020,3,17,71
1703867,2020,3,21,53
1703867,2020,3,18,61
1703867,2020,3,41,40
1703867,2020,2,19,13
1703867,2020,2,27,48
1703867,2020,2,41,12
1703867,2020,2,20,13
1703867,2020,2,21,13
1703867,2020,2,70,9
1703867,2020,2,25,84
1703867,2020,3,14,34
1703867,2020,3,15,61
1703867,2020,2,26,59
1703867,2020,3,,149
1703867,2020,2,,30
1703867,2020,3,1,96
1703867,2020,3,2,92
1703883,2019,2,21,18
1703883,2019,3,2,78
1703883,2019,3,21,25
1703883,2019,2,71,37
1703883,2019,2,41,21
1703883,2019,3,16,54
1703883,2019,2,25,40
1703883,2019,3,19,32
1703883,2019,3,1,83
1703883,2019,2,,26
1703883,2019,3,41,34
1703883,2019,2,20,25
1703883,2019,3,17,54
1703883,2019,3,15,38
1703883,2019,2,19,16
1703883,2019,3,14,44
1703883,2019,2,26,26
1703883,2019,3,18,35
1703883,2019,3,20,26
1703883,2019,2,27,20
1703883,2019,3,,10
1703883,2020,3,41,28
1703883,2020,3,21,20
1703883,2020,2,25,53
1703883,2020,2,26,33
1703883,2020,2,41,18
1703883,2020,2,21,30
1703883,2020,3,18,52
1703883,2020,2,27,20
1703883,2020,3,19,29
1703883,2020,3,17,46
1703883,2020,3,20,35
1703883,2020,3,2,59
1703883,2020,3,16,45
1703883,2020,3,1,81
1703883,2020,3,15,44
1703883,2020,2,20,25
1703883,2020,2,71,14
1703883,2020,3,14,54
1703883,2020,3,,119
1703883,2020,2,,30
1703891,2019,3,16,70
1703891,2019,3,14,54
1703891,2019,2,20,51
1703891,2019,3,,322
1703891,2019,2,71,32
1703891,2019,3,2,74
1703891,2019,2,27,56
1703891,2019,2,21,33
1703891,2019,2,41,48
1703891,2019,2,25,63
1703891,2019,3,18,97
1703891,2019,2,,101
1703891,2019,3,17,88
1703891,2019,3,15,61
1703891,2019,3,1,40
1703891,2019,3,19,41
1703891,2019,2,26,57
1703891,2019,3,41,25
1703891,2019,2,19,60
1703891,2019,3,20,27
1703891,2019,2,70,19
1703891,2019,3,21,25
1703891,2020,2,21,49
1703891,2020,2,20,49
1703891,2020,2,41,35
1703891,2020,2,25,63
1703891,2020,2,26,50
1703891,2020,2,71,28
1703891,2020,2,27,47
1703891,2020,3,20,32
1703891,2020,3,41,24
1703891,2020,3,18,79
1703891,2020,3,19,53
1703891,2020,3,15,52
1703891,2020,3,16,80
1703891,2020,3,17,77
1703891,2020,3,14,54
1703891,2020,2,19,45
1703891,2020,3,2,64
1703891,2020,3,1,28
1703891,2020,3,21,13
1703891,2020,2,,15
1703891,2020,3,,14
1703909,2019,3,16,93
1703909,2019,2,71,61
1703909,2019,3,17,104
1703909,2019,3,1,140
1703909,2019,3,18,123
1703909,2019,2,27,48
1703909,2019,2,21,83
1703909,2019,2,20,109
1703909,2019,2,19,101
1703909,2019,2,41,103
1703909,2019,3,2,115
1703909,2019,3,14,77
1703909,2019,2,26,77
1703909,2019,3,,14
1703909,2019,2,25,72
1703909,2019,3,15,93
1703909,2020,3,1,127
1703909,2020,2,41,76
1703909,2020,2,27,73
1703909,2020,2,21,104
1703909,2020,3,2,136
1703909,2020,2,26,71
1703909,2020,2,20,90
1703909,2020,2,71,48
1703909,2020,3,14,59
1703909,2020,3,15,75
1703909,2020,3,16,110
1703909,2020,3,17,84
1703909,2020,2,25,86
1703909,2020,3,,192
1703909,2020,3,18,90
1703909,2020,2,19,124
1704105,2019,3,18,45
1704105,2019,3,16,32
1704105,2019,3,20,61
1704105,2019,3,2,31
1704105,2019,3,21,43
1704105,2019,3,14,25
1704105,2019,3,1,28
1704105,2019,2,27,39
1704105,2019,3,15,28
1704105,2019,2,25,38
1704105,2019,3,17,28
1704105,2019,2,41,16
1704105,2019,3,41,33
1704105,2019,2,26,37
1704105,2019,3,19,32
1704105,2020,2,25,52
1704105,2020,2,26,29
1704105,2020,3,17,34
1704105,2020,3,18,29
1704105,2020,3,20,31
1704105,2020,3,21,40
1704105,2020,2,27,32
1704105,2020,3,19,37
1704105,2020,3,16,34
1704105,2020,3,15,24
1704105,2020,3,1,28
1704105,2020,3,41,26
1704105,2020,3,2,40
1704105,2020,2,19,10
1704105,2020,2,20,7
1704105,2020,2,21,17
1704105,2020,2,41,15
1704105,2020,3,14,11
1704600,2019,3,17,32
1704600,2019,3,18,37
1704600,2019,3,16,33
1704600,2019,3,15,32
1704600,2019,3,,73
1704600,2019,3,20,33
1704600,2019,3,14,24
1704600,2019,3,21,30
1704600,2019,3,41,23
1704600,2019,3,2,26
1704600,2019,3,19,28
1704600,2019,3,1,26
1704600,2020,3,14,16
1704600,2020,3,15,24
1704600,2020,3,16,33
1704600,2020,3,17,29
1704600,2020,3,18,33
1704600,2020,3,19,33
1704600,2020,3,20,28
1704600,2020,3,21,29
1704600,2020,3,41,22
1704600,2020,3,,115
1704600,2020,3,1,17
1704600,2020,3,2,35
1705102,2019,3,17,52
1705102,2019,3,14,45
1705102,2019,2,19,101
1705102,2019,3,15,46
1705102,2019,3,,203
1705102,2019,3,2,68
1705102,2019,2,41,51
1705102,2019,2,27,30
1705102,2019,3,1,30
1705102,2019,2,20,97
1705102,2019,2,21,43
1705102,2019,2,25,38
1705102,2019,3,16,65
1705102,2019,2,26,34
1705102,2019,3,18,66
1705102,2019,2,,31
1705102,2020,3,17,52
1705102,2020,3,18,43
1705102,2020,2,41,49
1705102,2020,2,25,34
1705102,2020,2,27,30
1705102,2020,3,16,64
1705102,2020,3,2,70
1705102,2020,3,15,48
1705102,2020,3,1,38
1705102,2020,3,14,42
1705102,2020,3,,61
1705102,2020,2,19,75
1705102,2020,2,20,76
1705102,2020,2,21,90
1705102,2020,2,26,31
1705102,2020,2,,19
1705508,2019,3,16,500
1705508,2019,3,1,844
1705508,2019,3,17,530
1705508,2019,3,2,798
1705508,2019,2,19,432
1705508,2019,3,15,512
1705508,2019,3,,1049
1705508,2019,3,14,450
1705508,2019,2,71,237
1705508,2019,2,21,397
1705508,2019,4,18,67
1705508,2019,4,25,31
1705508,2019,3,18,364
1705508,2019,2,30,94
1705508,2019,2,26,353
1705508,2019,3,20,137
1705508,2019,4,16,73
1705508,2019,4,19,42
1705508,2019,2,25,451
1705508,2019,2,20,459
1705508,2019,3,21,102
1705508,2019,2,17,79
1705508,2019,2,,514
1705508,2019,2,41,450
1705508,2019,4,40,48
1705508,2019,2,16,58
1705508,2019,4,21,39
1705508,2019,2,27,253
1705508,2019,4,2,122
1705508,2019,3,70,112
1705508,2019,2,18,171
1705508,2019,4,14,63
1705508,2019,4,20,44
1705508,2019,4,39,4
1705508,2019,3,19,171
1705508,2019,3,69,36
1705508,2019,4,27,19
1705508,2019,3,41,78
1705508,2019,4,15,54
1705508,2019,4,17,67
1705508,2019,4,41,26
1705508,2019,2,69,60
1705508,2019,4,1,57
1705508,2019,1,32,74
1705508,2019,4,26,23
1705508,2019,2,70,56
1705508,2019,1,30,76
1705508,2019,1,31,98
1705508,2019,2,32,38
1705508,2019,2,31,34
1705508,2019,2,14,4
1705508,2020,3,18,526
1705508,2020,2,26,371
1705508,2020,2,25,490
1705508,2020,2,27,282
1705508,2020,2,71,333
1705508,2020,4,26,34
1705508,2020,4,27,26
1705508,2020,4,19,54
1705508,2020,4,20,36
1705508,2020,4,41,39
1705508,2020,4,25,27
1705508,2020,4,18,61
1705508,2020,4,17,74
1705508,2020,4,16,50
1705508,2020,3,19,161
1705508,2020,3,20,135
1705508,2020,3,21,128
1705508,2020,3,41,84
1705508,2020,2,41,371
1705508,2020,1,30,126
1705508,2020,2,21,452
1705508,2020,4,15,44
1705508,2020,3,17,462
1705508,2020,3,16,557
1705508,2020,4,14,64
1705508,2020,2,70,29
1705508,2020,4,21,46
1705508,2020,2,17,78
1705508,2020,2,18,85
1705508,2020,2,19,465
1705508,2020,2,20,470
1705508,2020,3,1,932
1705508,2020,3,2,790
1705508,2020,2,32,31
1705508,2020,2,15,3
1705508,2020,4,2,94
1705508,2020,3,15,473
1705508,2020,3,,460
1705508,2020,2,,407
1705508,2020,3,70,105
1705508,2020,4,40,53
1705508,2020,4,39,2
1705508,2020,2,31,85
1705508,2020,4,1,36
1705508,2020,3,69,75
1705508,2020,3,14,427
1705508,2020,2,30,76
1705508,2020,2,14,3
1705508,2020,2,16,6
1705508,2020,2,69,68
1705557,2019,2,20,95
1705557,2019,2,25,70
1705557,2019,2,17,46
1705557,2019,2,21,79
1705557,2019,2,41,88
1705557,2019,2,18,58
1705557,2019,3,2,121
1705557,2019,2,26,73
1705557,2019,2,16,43
1705557,2019,2,19,93
1705557,2019,2,27,75
1705557,2019,2,,38
1705557,2019,3,1,63
1705557,2019,3,14,72
1705557,2019,3,16,47
1705557,2019,3,15,67
1705557,2019,3,18,39
1705557,2019,3,17,43
1705557,2019,3,,7
1705557,2020,2,21,85
1705557,2020,2,20,101
1705557,2020,2,19,98
1705557,2020,2,27,63
1705557,2020,2,26,55
1705557,2020,2,17,46
1705557,2020,2,18,47
1705557,2020,2,41,82
1705557,2020,2,,37
1705557,2020,3,14,66
1705557,2020,3,15,71
1705557,2020,3,16,50
1705557,2020,3,17,33
1705557,2020,3,18,35
1705557,2020,2,25,79
1705557,2020,2,16,24
1705557,2020,3,1,50
1705557,2020,3,2,101
1705557,2020,3,,3
1705607,2019,2,21,74
1705607,2019,2,41,64
1705607,2019,2,70,22
1705607,2019,3,,307
1705607,2019,3,16,127
1705607,2019,2,,269
1705607,2019,3,15,48
1705607,2019,2,20,117
1705607,2019,2,19,108
1705607,2019,3,18,120
1705607,2019,3,17,75
1705607,2019,3,2,95
1705607,2019,2,27,46
1705607,2019,2,26,49
1705607,2019,3,14,62
1705607,2019,3,1,62
1705607,2019,2,25,68
1705607,2020,3,14,54
1705607,2020,3,15,60
1705607,2020,2,25,71
1705607,2020,2,19,133
1705607,2020,3,16,66
1705607,2020,2,27,41
1705607,2020,3,17,114
1705607,2020,2,26,38
1705607,2020,2,41,71
1705607,2020,2,21,84
1705607,2020,3,18,76
1705607,2020,2,20,96
1705607,2020,3,1,80
1705607,2020,2,70,18
1705607,2020,2,,64
1705607,2020,3,,249
1705607,2020,3,2,71
1706001,2019,3,,509
1706001,2019,3,2,120
1706001,2019,3,14,87
1706001,2019,3,1,180
1706001,2019,2,71,36
1706001,2019,2,,142
1706001,2019,3,70,15
1706001,2019,3,15,45
1706001,2019,2,26,61
1706001,2019,2,17,41
1706001,2019,2,41,58
1706001,2019,2,18,57
1706001,2019,3,17,62
1706001,2019,3,20,88
1706001,2019,3,41,54
1706001,2019,3,18,80
1706001,2019,2,19,32
1706001,2019,2,16,35
1706001,2019,2,21,35
1706001,2019,2,15,29
1706001,2019,2,25,99
1706001,2019,3,16,68
1706001,2019,2,20,32
1706001,2019,3,69,12
1706001,2019,2,27,54
1706001,2019,3,19,90
1706001,2019,2,69,61
1706001,2019,3,21,67
1706001,2019,2,14,10
1706001,2020,2,18,41
1706001,2020,2,26,79
1706001,2020,2,25,108
1706001,2020,3,21,76
1706001,2020,3,17,71
1706001,2020,3,18,58
1706001,2020,2,41,28
1706001,2020,2,17,33
1706001,2020,2,27,47
1706001,2020,3,16,51
1706001,2020,3,15,64
1706001,2020,3,19,88
1706001,2020,3,41,62
1706001,2020,2,16,32
1706001,2020,3,2,133
1706001,2020,3,14,71
1706001,2020,2,20,26
1706001,2020,2,21,35
1706001,2020,3,20,85
1706001,2020,2,,36
1706001,2020,2,19,37
1706001,2020,2,15,22
1706001,2020,2,14,9
1706001,2020,3,70,36
1706001,2020,3,,489
1706001,2020,3,1,178
1706001,2020,2,69,54
1706100,2019,3,15,87
1706100,2019,2,20,126
1706100,2019,2,26,66
1706100,2019,3,1,110
1706100,2019,3,2,126
1706100,2019,3,14,84
1706100,2019,2,21,97
1706100,2019,3,,213
1706100,2019,2,25,100
1706100,2019,3,18,67
1706100,2019,2,41,108
1706100,2019,3,16,110
1706100,2019,3,17,86
1706100,2019,2,17,26
1706100,2019,2,19,112
1706100,2019,2,,74
1706100,2019,2,27,44
1706100,2019,2,18,57
1706100,2019,2,69,32
1706100,2019,2,1,2
1706100,2019,2,16,1
1706100,2020,2,69,36
1706100,2020,2,18,26
1706100,2020,3,2,91
1706100,2020,3,14,70
1706100,2020,3,15,84
1706100,2020,3,16,92
1706100,2020,3,17,102
1706100,2020,3,18,78
1706100,2020,2,,66
1706100,2020,3,,81
1706100,2020,2,19,117
1706100,2020,2,20,114
1706100,2020,3,1,123
1706100,2020,2,21,109
1706100,2020,2,41,92
1706100,2020,2,25,110
1706100,2020,2,2,2
1706100,2020,2,26,82
1706100,2020,2,27,59
1706258,2019,3,18,34
1706258,2019,3,2,45
1706258,2019,3,20,17
1706258,2019,2,26,26
1706258,2019,3,1,47
1706258,2019,3,19,34
1706258,2019,2,71,18
1706258,2019,3,16,31
1706258,2019,3,17,34
1706258,2019,2,25,28
1706258,2019,2,21,32
1706258,2019,2,41,30
1706258,2019,3,,11
1706258,2019,2,27,14
1706258,2019,3,14,22
1706258,2019,3,15,27
1706258,2020,2,25,27
1706258,2020,2,41,4
1706258,2020,2,21,47
1706258,2020,2,26,15
1706258,2020,2,27,19
1706258,2020,3,1,36
1706258,2020,3,2,46
1706258,2020,3,,35
1706258,2020,3,14,35
1706258,2020,3,16,28
1706258,2020,3,15,24
1706258,2020,3,17,30
1706258,2020,3,18,35
1706258,2020,3,19,38
1706258,2020,3,20,22
1706258,2020,2,71,17
1706506,2019,3,14,98
1706506,2019,2,26,63
1706506,2019,2,25,109
1706506,2019,2,71,36
1706506,2019,2,41,92
1706506,2019,3,17,165
1706506,2019,3,2,122
1706506,2019,3,16,141
1706506,2019,3,1,47
1706506,2019,2,27,45
1706506,2019,3,15,111
1706506,2019,2,21,103
1706506,2019,3,18,144
1706506,2019,2,19,105
1706506,2019,2,20,141
1706506,2019,2,,81
1706506,2019,3,,17
1706506,2020,2,27,53
1706506,2020,2,26,97
1706506,2020,2,25,104
1706506,2020,2,21,127
1706506,2020,2,41,101
1706506,2020,3,18,153
1706506,2020,3,17,143
1706506,2020,3,16,138
1706506,2020,2,20,101
1706506,2020,2,,63
1706506,2020,3,15,102
1706506,2020,3,2,138
1706506,2020,3,14,98
1706506,2020,3,1,57
1706506,2020,2,19,133
1706506,2020,3,,8
1707009,2019,3,14,276
1707009,2019,2,21,337
1707009,2019,3,1,350
1707009,2019,3,18,220
1707009,2019,3,16,366
1707009,2019,2,18,241
1707009,2019,2,,618
1707009,2019,2,19,394
1707009,2019,3,17,271
1707009,2019,2,41,327
1707009,2019,3,,181
1707009,2019,2,25,257
1707009,2019,2,27,163
1707009,2019,3,15,256
1707009,2019,3,2,533
1707009,2019,2,70,101
1707009,2019,2,17,129
1707009,2019,2,14,17
1707009,2019,2,20,369
1707009,2019,2,26,193
1707009,2019,2,71,102
1707009,2019,2,15,16
1707009,2019,3,41,23
1707009,2019,3,21,37
1707009,2019,2,16,23
1707009,2019,1,31,72
1707009,2019,1,32,80
1707009,2019,3,19,28
1707009,2019,1,30,111
1707009,2019,3,20,26
1707009,2019,2,69,14
1707009,2020,3,15,315
1707009,2020,3,18,181
1707009,2020,3,14,272
1707009,2020,3,16,286
1707009,2020,2,17,104
1707009,2020,3,2,515
1707009,2020,3,17,282
1707009,2020,3,19,27
1707009,2020,3,20,26
1707009,2020,3,21,25
1707009,2020,3,41,28
1707009,2020,2,19,411
1707009,2020,2,18,229
1707009,2020,3,1,368
1707009,2020,3,,380
1707009,2020,2,20,357
1707009,2020,2,21,339
1707009,2020,2,70,184
1707009,2020,2,15,20
1707009,2020,2,16,19
1707009,2020,2,69,10
1707009,2020,3,69,23
1707009,2020,2,14,4
1707009,2020,2,41,278
1707009,2020,2,25,299
1707009,2020,2,,343
1707009,2020,2,26,223
1707009,2020,2,27,150
1707009,2020,2,71,136
1707009,2020,1,30,108
1707009,2020,1,31,81
1707009,2020,1,32,62
1707108,2019,3,18,160
1707108,2019,2,21,92
1707108,2019,2,25,139
1707108,2019,3,16,135
1707108,2019,3,15,115
1707108,2019,2,41,135
1707108,2019,3,,309
1707108,2019,3,1,105
1707108,2019,2,19,109
1707108,2019,3,14,99
1707108,2019,2,26,101
1707108,2019,2,,96
1707108,2019,2,20,118
1707108,2019,3,17,112
1707108,2019,3,2,148
1707108,2019,2,27,59
1707108,2019,2,71,24
1707108,2019,2,70,9
1707108,2019,3,69,10
1707108,2020,3,18,121
1707108,2020,3,69,10
1707108,2020,2,70,15
1707108,2020,2,41,101
1707108,2020,2,25,113
1707108,2020,3,2,152
1707108,2020,3,17,129
1707108,2020,2,20,108
1707108,2020,2,71,63
1707108,2020,3,16,117
1707108,2020,2,21,113
1707108,2020,2,19,143
1707108,2020,3,1,100
1707108,2020,2,27,77
1707108,2020,2,26,101
1707108,2020,2,,99
1707108,2020,3,15,102
1707108,2020,3,,307
1707108,2020,3,14,79
1707207,2019,2,69,40
1707207,2019,3,,599
1707207,2019,3,15,80
1707207,2019,2,71,19
1707207,2019,2,27,42
1707207,2019,3,17,136
1707207,2019,2,19,100
1707207,2019,3,18,118
1707207,2019,3,1,44
1707207,2019,3,2,128
1707207,2019,2,,55
1707207,2019,2,21,90
1707207,2019,2,25,70
1707207,2019,3,16,104
1707207,2019,3,14,64
1707207,2019,2,41,103
1707207,2019,2,26,84
1707207,2019,2,20,77
1707207,2019,3,20,19
1707207,2019,3,19,27
1707207,2019,3,41,21
1707207,2019,2,15,7
1707207,2019,3,21,22
1707207,2020,2,27,68
1707207,2020,2,26,63
1707207,2020,2,25,99
1707207,2020,2,15,8
1707207,2020,2,69,39
1707207,2020,2,41,79
1707207,2020,2,21,73
1707207,2020,2,20,99
1707207,2020,3,20,25
1707207,2020,2,,53
1707207,2020,3,14,84
1707207,2020,3,,184
1707207,2020,3,18,109
1707207,2020,3,17,132
1707207,2020,2,19,99
1707207,2020,3,2,103
1707207,2020,3,15,63
1707207,2020,3,16,85
1707207,2020,3,19,30
1707207,2020,3,21,14
1707207,2020,3,41,14
1707207,2020,3,1,68
1707207,2020,2,71,23
1707306,2019,3,18,99
1707306,2019,3,14,52
1707306,2019,3,15,80
1707306,2019,2,21,66
1707306,2019,2,19,72
1707306,2019,3,,145
1707306,2019,3,17,54
1707306,2019,2,25,61
1707306,2019,2,,189
1707306,2019,3,16,78
1707306,2019,2,26,54
1707306,2019,3,2,82
1707306,2019,2,27,48
1707306,2019,2,20,78
1707306,2019,3,1,17
1707306,2019,2,41,58
1707306,2020,2,27,48
