cod_ibge,ano,rede,ensino,ideb,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa
1715150,2019,publica,medio,4.8,94.5,0.95100999,290.73,286.42
1715150,2021,estadual,fundamental,5.3,100.0,1.0,203.76,188.44
1715150,2021,estadual,fundamental,5.2,97.0,0.972223,263.04,258.87
1715150,2021,estadual,medio,4.3,96.1,0.958835,265.65,271.24
1715150,2021,publica,fundamental,5.3,100.0,1.0,203.76,188.44
1715150,2021,publica,fundamental,5.2,97.0,0.972223,263.04,258.87
1715150,2021,publica,medio,4.3,96.1,0.958835,265.65,271.24
1715150,2023,estadual,fundamental,5.7,93.9,0.93686,227.63,207.96
1715150,2023,estadual,fundamental,5.3,97.3,0.963983,265.97,265.2
1715150,2023,estadual,medio,4.1,95.7,0.957329,264.16,258.36
1715150,2023,publica,fundamental,5.9,96.4,0.962003,227.63,207.96
1715150,2023,publica,fundamental,5.3,97.3,0.963983,265.97,265.2
1715150,2023,publica,medio,4.1,95.7,0.957329,264.16,258.36
1715259,2009,estadual,fundamental,2.9,75.7,0.73839802,213.28,223.47
1715259,2009,estadual,fundamental,3.9,91.4,0.916686,180.58,157.66
1715259,2009,municipal,fundamental,,,,,
1715259,2009,publica,fundamental,2.9,75.7,0.73839802,213.28,223.47
1715259,2009,publica,fundamental,3.6,84.2,0.84508598,180.58,157.66
1715259,2011,estadual,fundamental,3.5,80.7,0.79538298,179.47,163.38
1715259,2011,estadual,fundamental,3.2,76.0,0.75954801,226.47,224.38
1715259,2011,municipal,fundamental,3.2,82.3,0.78364599,166.41,158.63
1715259,2011,publica,fundamental,3.4,81.7,0.81773001,173.08,161.05
1715259,2011,publica,fundamental,3.2,76.0,0.75954801,226.47,224.38
1715259,2013,estadual,fundamental,3.1,70.7,0.71235597,231.55,230.39
1715259,2013,estadual,fundamental,4.2,82.4,0.82697898,200.32,183.47
1715259,2013,municipal,fundamental,,,,,
1715259,2013,publica,fundamental,3.1,70.7,0.71235597,231.55,230.39
1715259,2013,publica,fundamental,4.4,84.5,0.85086399,200.32,183.47
1715259,2015,estadual,fundamental,,,,,
1715259,2015,estadual,fundamental,3.4,83.3,0.82894701,225.6,223.11
1715259,2015,municipal,fundamental,3.3,80.1,0.79782802,174.19,154.79
1715259,2017,estadual,fundamental,,,,,
1715259,2017,estadual,fundamental,3.8,77.6,0.78086197,252.57,238.83
1715259,2017,estadual,medio,3.5,84.3,0.84767902,259.01,252.35
1715259,2017,municipal,fundamental,4.6,93.5,0.93476897,187.64,182.92
1715259,2017,publica,fundamental,4.6,93.5,0.93476897,187.64,182.92
1715259,2017,publica,fundamental,3.8,77.6,0.78086197,252.57,238.83
1715259,2017,publica,medio,3.5,84.3,0.84767902,259.01,252.35
1715259,2019,estadual,fundamental,,,,,
1715259,2019,estadual,fundamental,,81.3,0.819112,,
1715259,2019,estadual,medio,,89.1,0.88970101,,
1715259,2019,municipal,fundamental,5.4,95.7,0.95718902,210.77,200.66
1715259,2019,publica,fundamental,5.4,95.7,0.95718902,210.77,200.66
1715259,2019,publica,fundamental,,81.3,0.819112,,
1715259,2019,publica,medio,,89.1,0.88970101,,
1715259,2021,estadual,fundamental,,88.6,0.888904,,
1715259,2021,estadual,fundamental,,,,,
1715259,2021,estadual,medio,,96.0,0.958415,,
1715259,2021,municipal,fundamental,4.6,100.0,1.0,185.65,168.47
1715259,2021,publica,fundamental,,88.6,0.888904,,
1715259,2021,publica,fundamental,4.6,100.0,1.0,185.65,168.47
1715259,2021,publica,medio,,96.0,0.958415,,
1715259,2023,estadual,fundamental,4.2,89.4,0.896064,242.98,239.64
1715259,2023,estadual,fundamental,,,,,
1715259,2023,estadual,medio,3.4,91.1,0.858901,251.39,245.92
1715259,2023,municipal,fundamental,3.7,91.0,0.906569,171.76,153.92
1715259,2023,publica,fundamental,4.2,89.4,0.896064,242.98,239.64
1715259,2023,publica,fundamental,3.7,91.0,0.906569,171.76,153.92
1715259,2023,publica,medio,3.4,91.1,0.858901,251.39,245.92
1715507,2009,estadual,fundamental,3.3,89.8,0.91745001,207.47,209.94
1715507,2009,municipal,fundamental,3.7,87.0,0.87469202,179.05,156.32
1715507,2009,municipal,fundamental,,,,,
1715507,2009,publica,fundamental,3.2,88.7,0.88722998,207.47,209.94
1715507,2009,publica,fundamental,3.7,87.0,0.87469202,179.05,156.32
1715507,2011,estadual,fundamental,3.1,82.0,0.81949699,217.08,210.5
1715507,2011,municipal,fundamental,4.1,91.2,0.91581899,179.69,168.88
1715507,2011,municipal,fundamental,,,,,
1715507,2011,publica,fundamental,4.1,91.2,0.91581899,179.69,168.88
1715507,2011,publica,fundamental,3.3,86.2,0.86399102,217.08,210.5
1715507,2013,estadual,fundamental,,,,,
1715507,2013,municipal,fundamental,2.6,62.9,0.63735098,231.13,214.78
1715507,2013,municipal,fundamental,4.1,94.3,0.94184601,183.97,158.49
1715507,2013,publica,fundamental,2.6,62.9,0.63735098,231.13,214.78
1715507,2013,publica,fundamental,4.1,94.3,0.94184601,183.97,158.49
1715507,2015,estadual,fundamental,,,,,
1715507,2015,municipal,fundamental,2.3,67.6,0.53842402,226.01,229.75
1715507,2015,municipal,fundamental,3.6,89.5,0.86760801,171.85,158.72
1715507,2017,estadual,fundamental,,,,,
1715507,2017,estadual,medio,4.5,96.1,0.96468598,279.58,269.42
1715507,2017,municipal,fundamental,3.9,85.0,0.85180801,177.8,175.3
1715507,2017,municipal,fundamental,2.4,62.4,0.55077702,229.47,231.22
1715507,2017,publica,fundamental,2.4,62.4,0.55077702,229.47,231.22
1715507,2017,publica,fundamental,3.9,85.0,0.85180801,177.8,175.3
1715507,2017,publica,medio,4.5,96.1,0.96468598,279.58,269.42
1715507,2019,estadual,fundamental,,97.4,0.976982,,
1715507,2019,estadual,medio,,,,,
1715507,2019,municipal,fundamental,3.7,73.9,0.73991901,194.77,181.77
1715507,2019,municipal,fundamental,,,,,
1715507,2019,publica,fundamental,,70.7,0.72528303,,
1715507,2019,publica,fundamental,3.7,73.9,0.73991901,194.77,181.77
1715507,2019,publica,medio,,,,,
1715507,2021,estadual,fundamental,,98.3,0.97855,,
1715507,2021,estadual,medio,,,,,
1715507,2021,municipal,fundamental,,,,,
1715507,2021,municipal,fundamental,4.8,98.4,0.984197,192.23,175.9
1715507,2021,publica,fundamental,,99.2,0.989158,,
1715507,2021,publica,fundamental,4.8,98.4,0.984197,192.23,175.9
1715507,2021,publica,medio,,,,,
1715507,2023,estadual,fundamental,4.8,100.0,1.0,241.5,249.19
1715507,2023,estadual,medio,4.2,96.1,0.957291,260.36,270.2
1715507,2023,municipal,fundamental,4.7,100.0,1.0,184.5,174.29
1715507,2023,municipal,fundamental,5.0,97.8,0.976732,253.46,252.93
1715507,2023,publica,fundamental,4.8,98.2,0.976732,246.48,250.75
1715507,2023,publica,fundamental,4.7,100.0,1.0,184.5,174.29
1715507,2023,publica,medio,4.2,96.1,0.957291,260.36,270.2
1715705,2009,estadual,fundamental,3.7,91.5,0.91983002,169.83,155.27
1715705,2009,estadual,fundamental,3.6,81.2,0.82046199,234.17,226.61
1715705,2009,municipal,fundamental,,,,,
1715705,2009,publica,fundamental,3.6,89.4,0.90170902,169.83,155.27
1715705,2009,publica,fundamental,3.7,84.6,0.84140199,234.17,226.61
1715705,2011,estadual,fundamental,4.0,89.9,0.90011501,236.38,232.71
1715705,2011,estadual,fundamental,4.3,91.1,0.914056,189.47,172.13
1715705,2011,municipal,fundamental,3.3,87.2,0.85850501,159.69,158.58
1715705,2011,publica,fundamental,4.0,87.4,0.88095897,236.38,232.71
1715705,2011,publica,fundamental,4.2,88.9,0.88721001,189.47,172.13
1715705,2013,estadual,fundamental,3.6,85.0,0.85491198,231.77,218.3
1715705,2013,estadual,fundamental,4.1,94.9,0.95056897,173.57,166.3
1715705,2013,municipal,fundamental,,,,,
1715705,2013,publica,fundamental,3.5,83.4,0.843876,231.77,218.3
1715705,2013,publica,fundamental,4.1,95.2,0.949341,173.57,166.3
1715705,2015,estadual,fundamental,3.4,80.3,0.80192,177.51,160.97
1715705,2015,estadual,fundamental,3.6,85.7,0.85544801,230.35,220.95
1715705,2015,municipal,fundamental,,,,,
1715705,2017,estadual,fundamental,3.8,78.2,0.78200001,188.5,182.13
1715705,2017,estadual,fundamental,3.4,76.1,0.765302,230.72,236.86
1715705,2017,estadual,medio,3.0,85.4,0.860834,233.63,234.8
1715705,2017,municipal,fundamental,,,,,
1715705,2017,publica,fundamental,3.9,80.8,0.80602401,188.5,182.13
1715705,2017,publica,fundamental,3.5,77.2,0.78055102,230.72,236.86
1715705,2017,publica,medio,3.0,85.4,0.860834,233.63,234.8
1715705,2019,estadual,fundamental,,,,,
1715705,2019,estadual,fundamental,3.7,83.2,0.83207202,229.5,234.25
1715705,2019,estadual,medio,,93.5,0.93477499,,
1715705,2019,municipal,fundamental,3.6,85.3,0.84802097,174.24,162.99
1715705,2019,publica,fundamental,3.7,83.0,0.83465099,229.5,234.25
1715705,2019,publica,fundamental,3.6,85.3,0.84802097,174.24,162.99
1715705,2019,publica,medio,,93.5,0.93477499,,
1715705,2021,estadual,fundamental,,,,,
1715705,2021,estadual,fundamental,4.4,99.5,0.995951,228.0,235.73
1715705,2021,estadual,medio,,96.7,0.968117,,
1715705,2021,municipal,fundamental,4.1,97.5,0.97421,170.27,162.42
1715705,2021,publica,fundamental,4.1,97.5,0.97421,170.27,162.42
1715705,2021,publica,fundamental,4.3,97.3,0.972872,228.0,235.73
1715705,2021,publica,medio,,96.7,0.968117,,
1715705,2023,estadual,fundamental,3.8,90.1,0.896778,223.75,228.76
1715705,2023,estadual,fundamental,,,,,
1715705,2023,estadual,medio,3.8,98.4,0.987355,242.17,247.97
1715705,2023,municipal,fundamental,4.2,91.0,0.899527,184.06,172.96
1715705,2023,publica,fundamental,3.8,90.5,0.906381,223.75,228.76
1715705,2023,publica,fundamental,4.2,91.0,0.899527,184.06,172.96
1715705,2023,publica,medio,3.8,98.4,0.987355,242.17,247.97
1715754,2009,estadual,fundamental,4.5,91.1,0.91194302,250.41,244.74
1715754,2009,estadual,fundamental,5.6,98.7,0.98673999,218.14,196.77
1715754,2009,municipal,fundamental,5.4,95.5,0.95474797,214.05,196.61
1715754,2009,publica,fundamental,5.5,96.8,0.96782702,215.6,196.67
1715754,2009,publica,fundamental,4.5,91.1,0.91194302,250.41,244.74
1715754,2011,estadual,fundamental,5.5,93.7,0.94053501,219.66,200.44
1715754,2011,estadual,fundamental,4.1,78.3,0.76615399,262.36,257.41
1715754,2011,municipal,fundamental,5.5,94.6,0.94320601,220.11,200.86
1715754,2011,publica,fundamental,4.1,78.3,0.76615399,262.36,257.41
1715754,2011,publica,fundamental,5.5,94.3,0.94161201,219.91,200.66
1715754,2013,estadual,fundamental,4.2,77.9,0.77734298,271.61,255.61
1715754,2013,estadual,fundamental,6.1,98.3,0.986449,229.92,211.47
1715754,2013,municipal,fundamental,5.6,98.7,0.98691499,215.8,199.89
1715754,2013,publica,fundamental,5.9,98.5,0.98632598,222.21,205.16
1715754,2013,publica,fundamental,4.2,77.9,0.77734298,271.61,255.61
1715754,2015,estadual,fundamental,3.5,66.5,0.666641,256.79,257.32
1715754,2015,estadual,fundamental,5.3,90.5,0.88734502,225.48,205.11
1715754,2015,municipal,fundamental,5.5,94.9,0.94458002,215.26,205.15
1715754,2017,estadual,fundamental,,,,,
1715754,2017,estadual,fundamental,5.6,88.5,0.88990301,289.51,290.73
1715754,2017,estadual,medio,4.6,85.4,0.87325698,301.11,287.95
1715754,2017,municipal,fundamental,6.0,94.2,0.942532,234.5,218.11
1715754,2017,publica,fundamental,6.0,94.2,0.942532,234.5,218.11
1715754,2017,publica,fundamental,5.6,88.5,0.88990301,289.51,290.73
1715754,2017,publica,medio,4.6,85.4,0.87325698,301.11,287.95
1715754,2019,estadual,fundamental,,,,,
1715754,2019,estadual,fundamental,5.4,90.9,0.90662801,284.13,273.17
1715754,2019,estadual,medio,4.8,94.6,0.94758099,289.54,284.89
1715754,2019,municipal,fundamental,6.1,96.9,0.96654999,233.3,214.46
1715754,2019,publica,fundamental,5.4,90.9,0.90662801,284.13,273.17
1715754,2019,publica,fundamental,6.1,96.9,0.96654999,233.3,214.46
1715754,2019,publica,medio,4.8,94.6,0.94758099,289.54,284.89
1715754,2021,estadual,fundamental,,,,,
1715754,2021,estadual,fundamental,5.2,100.0,1.0,257.86,252.06
1715754,2021,estadual,medio,,100.0,1.0,,
1715754,2021,municipal,fundamental,5.8,100.0,1.0,214.73,205.96
1715754,2021,publica,fundamental,5.2,100.0,1.0,257.86,252.06
1715754,2021,publica,fundamental,5.8,100.0,1.0,214.73,205.96
1715754,2021,publica,medio,,100.0,1.0,,
1715754,2023,estadual,fundamental,,,,,
1715754,2023,estadual,fundamental,5.4,100.0,1.0,262.94,263.6
1715754,2023,estadual,medio,4.9,100.0,1.0,280.64,281.98
1715754,2023,municipal,fundamental,6.2,100.0,1.0,225.98,215.09
1715754,2023,publica,fundamental,6.2,100.0,1.0,225.98,215.09
1715754,2023,publica,fundamental,5.4,100.0,1.0,262.94,263.6
1715754,2023,publica,medio,4.9,100.0,1.0,280.64,281.98
1716109,2009,estadual,fundamental,4.9,95.0,0.95528698,199.57,183.41
1716109,2009,estadual,fundamental,4.1,90.0,0.90110397,237.52,236.52
1716109,2009,municipal,fundamental,4.5,93.7,0.93377799,192.24,174.42
1716109,2009,municipal,fundamental,4.5,94.0,0.94307601,241.28,244.21
1716109,2009,publica,fundamental,4.2,91.1,0.91160202,238.08,237.67
1716109,2009,publica,fundamental,4.7,94.3,0.94501799,196.58,179.75
1716109,2011,estadual,fundamental,5.5,95.1,0.953417,214.22,201.63
1716109,2011,estadual,fundamental,4.4,89.4,0.89395201,251.33,242.64
1716109,2011,municipal,fundamental,5.0,93.3,0.93078202,210.08,189.52
1716109,2011,municipal,fundamental,4.0,90.4,0.91053897,235.71,230.25
1716109,2011,publica,fundamental,4.3,89.6,0.89662099,249.49,241.17
1716109,2011,publica,fundamental,5.3,94.2,0.94164401,212.58,196.85
1716109,2013,estadual,fundamental,5.8,97.3,0.97926402,220.13,208.78
1716109,2013,estadual,fundamental,3.8,80.8,0.80724299,243.28,235.5
1716109,2013,municipal,fundamental,,,,,
1716109,2013,municipal,fundamental,5.2,95.7,0.95292199,208.25,194.03
1716109,2013,publica,fundamental,3.8,80.8,0.80724299,243.28,235.5
1716109,2013,publica,fundamental,5.5,96.2,0.96256799,213.47,200.5
1716109,2015,estadual,fundamental,4.0,81.8,0.81803602,249.18,244.84
1716109,2015,estadual,fundamental,5.9,93.3,0.93430501,231.55,217.14
1716109,2015,municipal,fundamental,,,,,
1716109,2015,municipal,fundamental,5.8,98.5,0.98220003,218.62,210.07
1716109,2017,estadual,fundamental,6.7,98.2,0.98291498,240.3,233.52
1716109,2017,estadual,fundamental,5.1,92.9,0.92863297,263.14,264.1
1716109,2017,estadual,medio,3.8,85.3,0.86115199,268.17,261.07
1716109,2017,federal,medio,4.4,81.2,0.82023299,293.63,301.67
1716109,2017,municipal,fundamental,,,,,
1716109,2017,municipal,fundamental,6.3,97.6,0.978899,231.91,223.25
1716109,2017,publica,fundamental,6.4,97.7,0.97893202,233.89,225.69
1716109,2017,publica,fundamental,5.1,92.9,0.92863297,263.14,264.1
1716109,2017,publica,medio,3.9,84.6,0.85488701,272.17,267.45
1716109,2019,estadual,fundamental,5.0,94.9,0.94931197,261.39,252.88
1716109,2019,estadual,fundamental,5.5,98.0,0.98399699,203.78,203.14
1716109,2019,estadual,medio,4.1,90.2,0.90515602,272.7,269.29
1716109,2019,federal,medio,,83.0,0.83979797,,
1716109,2019,municipal,fundamental,6.5,99.7,0.99719399,236.72,220.02
1716109,2019,municipal,fundamental,,,,,
1716109,2019,publica,fundamental,5.0,94.9,0.94931197,261.39,252.88
1716109,2019,publica,fundamental,6.4,99.6,0.99679101,234.83,219.05
1716109,2019,publica,medio,4.2,89.1,0.89504802,278.41,273.51
1716109,2021,estadual,fundamental,5.1,97.0,0.969075,257.52,258.79
1716109,2021,estadual,fundamental,5.9,100.0,1.0,210.88,216.74
1716109,2021,estadual,medio,,92.4,0.926123,,
1716109,2021,federal,medio,,,,,
1716109,2021,municipal,fundamental,5.8,100.0,1.0,217.91,203.58
1716109,2021,municipal,fundamental,,,,,
1716109,2021,publica,fundamental,5.8,100.0,1.0,217.6,204.16
1716109,2021,publica,fundamental,5.1,97.0,0.969075,257.52,258.79
1716109,2021,publica,medio,,90.9,0.910914,,
1716109,2023,estadual,fundamental,5.2,99.3,0.993481,255.17,256.04
1716109,2023,estadual,fundamental,6.0,100.0,1.0,216.7,212.31
1716109,2023,estadual,medio,4.2,95.9,0.958646,262.86,264.92
1716109,2023,federal,medio,,90.9,0.909376,,
1716109,2023,municipal,fundamental,6.3,100.0,1.0,231.35,215.13
1716109,2023,municipal,fundamental,,,,,
1716109,2023,publica,fundamental,6.3,100.0,1.0,230.79,215.02
1716109,2023,publica,fundamental,5.2,99.3,0.993481,255.17,256.04
1716109,2023,publica,medio,4.2,95.3,0.953291,264.99,269.45
1716208,2009,estadual,fundamental,4.1,93.2,0.93880302,185.0,158.69
1716208,2009,estadual,fundamental,3.6,89.1,0.89274001,223.53,217.74
1716208,2009,municipal,fundamental,,,,,
1716208,2009,municipal,fundamental,,,,,
1716208,2009,publica,fundamental,3.4,85.0,0.85432202,223.53,217.74
1716208,2009,publica,fundamental,3.4,78.2,0.77762002,185.0,158.69
1716208,2011,estadual,fundamental,3.2,80.4,0.80107403,222.36,215.19
1716208,2011,estadual,fundamental,4.3,88.1,0.87781203,193.92,175.71
1716208,2011,municipal,fundamental,3.5,83.0,0.83156401,175.66,158.89
1716208,2011,municipal,fundamental,,,,,
1716208,2011,publica,fundamental,4.0,85.1,0.85082102,189.94,172.05
1716208,2011,publica,fundamental,3.2,82.3,0.81972498,222.36,215.19
1716208,2013,estadual,fundamental,3.0,78.0,0.77936798,218.5,209.07
1716208,2013,estadual,fundamental,4.5,93.1,0.93628198,191.58,177.5
1716208,2013,municipal,fundamental,,,,,
1716208,2013,municipal,fundamental,4.7,95.3,0.93967301,206.16,169.41
1716208,2013,publica,fundamental,4.6,94.5,0.93911099,194.08,176.13
1716208,2013,publica,fundamental,3.1,80.7,0.80748302,218.5,209.07
1716208,2015,estadual,fundamental,3.8,85.3,0.85378599,237.54,232.88
1716208,2015,estadual,fundamental,4.4,87.0,0.88115299,193.56,182.35
1716208,2015,municipal,fundamental,,,,,
1716208,2015,municipal,fundamental,3.3,86.2,0.846219,167.61,150.39
1716208,2017,estadual,fundamental,3.5,74.3,0.73783797,250.03,236.94
1716208,2017,estadual,fundamental,5.0,86.5,0.87065601,214.67,200.89
1716208,2017,estadual,medio,2.8,79.4,0.78417599,241.17,237.52
1716208,2017,municipal,fundamental,3.8,88.9,0.86964399,176.61,169.33
1716208,2017,municipal,fundamental,,82.5,0.84098202,,
1716208,2017,publica,fundamental,4.6,88.4,0.87984902,201.44,189.91
1716208,2017,publica,fundamental,3.6,75.4,0.751984,250.03,236.94
1716208,2017,publica,medio,2.8,79.4,0.78417599,241.17,237.52
1716208,2019,estadual,fundamental,4.9,91.1,0.91501701,208.24,187.41
1716208,2019,estadual,fundamental,,89.3,0.89518499,,
1716208,2019,estadual,medio,3.8,92.1,0.92862999,260.52,249.63
1716208,2019,municipal,fundamental,,,,,
1716208,2019,municipal,fundamental,3.8,88.2,0.87462699,174.3,166.83
1716208,2019,publica,fundamental,,87.9,0.88181901,,
1716208,2019,publica,fundamental,4.4,88.7,0.89471197,194.96,179.36
1716208,2019,publica,medio,3.8,92.1,0.92862999,260.52,249.63
1716208,2021,estadual,fundamental,,94.6,0.945508,,
1716208,2021,estadual,fundamental,,88.1,0.914813,,
1716208,2021,estadual,medio,,93.1,0.933745,,
1716208,2021,municipal,fundamental,4.3,97.2,0.974008,175.67,168.11
1716208,2021,municipal,fundamental,,,,,
1716208,2021,publica,fundamental,,94.6,0.943167,,
1716208,2021,publica,fundamental,4.5,96.1,0.968699,182.98,173.82
1716208,2021,publica,medio,,93.1,0.933745,,
1716208,2023,estadual,fundamental,,,,,
1716208,2023,estadual,fundamental,4.5,97.6,0.976001,236.3,237.28
1716208,2023,estadual,medio,3.8,94.7,0.954795,250.36,254.47
1716208,2023,municipal,fundamental,,,,,
1716208,2023,municipal,fundamental,4.3,98.0,0.979424,176.94,167.87
1716208,2023,publica,fundamental,4.3,98.0,0.979424,176.94,167.87
1716208,2023,publica,fundamental,4.4,95.7,0.958199,236.3,237.28
1716208,2023,publica,medio,3.8,94.7,0.954795,250.36,254.47
1716307,2009,estadual,fundamental,3.9,93.2,0.93282002,216.58,231.17
1716307,2009,estadual,fundamental,3.6,93.9,0.93994802,164.58,147.63
1716307,2009,municipal,fundamental,4.0,84.0,0.823277,192.57,177.38
1716307,2009,municipal,fundamental,3.5,79.7,0.798464,233.5,230.11
1716307,2009,publica,fundamental,3.6,83.9,0.84115303,225.39,230.63
1716307,2009,publica,fundamental,3.7,87.9,0.87436199,177.21,161.05
1716307,2011,estadual,fundamental,3.7,84.2,0.84925199,179.39,162.16
1716307,2011,estadual,fundamental,3.4,86.1,0.85611802,220.86,218.82
1716307,2011,municipal,fundamental,3.8,87.9,0.88152403,238.22,222.8
1716307,2011,municipal,fundamental,4.0,85.0,0.84230602,188.02,173.22
1716307,2011,publica,fundamental,3.8,84.7,0.84758103,183.22,167.07
1716307,2011,publica,fundamental,3.6,87.2,0.87485301,228.6,220.58
1716307,2013,estadual,fundamental,4.7,95.8,0.96048701,188.86,180.77
1716307,2013,estadual,fundamental,3.8,92.7,0.93365997,225.86,218.66
1716307,2013,municipal,fundamental,4.6,88.0,0.88428599,202.63,183.13
1716307,2013,municipal,fundamental,,83.5,0.82501602,,
1716307,2013,publica,fundamental,4.6,91.5,0.92296302,194.46,181.74
1716307,2013,publica,fundamental,3.9,87.1,0.87096697,242.13,225.97
1716307,2015,estadual,fundamental,,,,,
1716307,2015,estadual,fundamental,3.8,82.6,0.82353002,238.98,239.33
1716307,2015,municipal,fundamental,,93.5,0.93636602,,
1716307,2015,municipal,fundamental,4.4,86.7,0.86034697,198.34,183.86
1716307,2017,estadual,fundamental,,,,,
1716307,2017,estadual,fundamental,4.4,87.1,0.87816101,248.8,249.55
1716307,2017,estadual,medio,3.7,92.5,0.92502302,250.44,254.42
