cod_ibge,ano,cnae_2_secao,vinculos
1713304,2024,41,20
1713304,2024,35,11
1713304,2024,36,16
1713304,2024,95,1
1713304,2024,47,580
1713601,2019,69,6
1713601,2019,96,2
1713601,2019,01,266
1713601,2019,10,6
1713601,2019,41,465
1713601,2019,53,3
1713601,2019,84,391
1713601,2019,02,1
1713601,2019,47,28
1713601,2019,56,1
1713601,2019,35,6
1713601,2020,77,1
1713601,2020,41,323
1713601,2020,84,376
1713601,2020,94,2
1713601,2020,69,5
1713601,2020,43,2
1713601,2020,82,4
1713601,2020,01,303
1713601,2020,03,12
1713601,2020,35,12
1713601,2020,02,1
1713601,2020,10,3
1713601,2020,53,3
1713601,2020,36,7
1713601,2020,47,26
1713601,2021,47,30
1713601,2021,69,6
1713601,2021,53,3
1713601,2021,84,405
1713601,2021,01,347
1713601,2021,96,2
1713601,2021,23,1
1713601,2021,41,57
1713601,2021,35,8
1713601,2021,70,1
1713601,2021,94,2
1713601,2021,68,3
1713601,2021,03,17
1713601,2021,07,32
1713601,2021,36,7
1713601,2021,82,3
1713601,2021,77,1
1713601,2021,81,3
1713601,2022,07,38
1713601,2022,69,7
1713601,2022,70,3
1713601,2022,82,3
1713601,2022,77,1
1713601,2022,86,2
1713601,2022,94,2
1713601,2022,81,3
1713601,2022,41,51
1713601,2022,56,1
1713601,2022,03,63
1713601,2022,47,35
1713601,2022,35,12
1713601,2022,36,7
1713601,2022,53,3
1713601,2022,84,491
1713601,2022,10,4
1713601,2022,68,4
1713601,2022,23,1
1713601,2022,45,3
1713601,2022,96,2
1713601,2022,01,492
1713601,2022,42,6
1713601,2023,16,90
1713601,2023,82,3
1713601,2023,36,10
1713601,2023,46,1
1713601,2023,69,8
1713601,2023,13,5
1713601,2023,72,78
1713601,2023,32,63
1713601,2023,35,13
1713601,2023,56,1
1713601,2023,15,140
1713601,2023,45,3
1713601,2023,84,538
1713601,2023,42,11
1713601,2023,52,4
1713601,2023,70,1
1713601,2023,53,3
1713601,2023,96,2
1713601,2023,94,2
1713601,2023,77,1
1713601,2023,11,395
1713601,2023,81,3
1713601,2023,64,8
1713601,2023,47,49
1713601,2023,86,2
1713601,2024,11,384
1713601,2024,36,11
1713601,2024,70,1
1713601,2024,96,2
1713601,2024,56,2
1713601,2024,90,1
1713601,2024,64,2
1713601,2024,13,5
1713601,2024,82,2
1713601,2024,84,591
1713601,2024,35,16
1713601,2024,47,50
1713601,2024,45,1
1713601,2024,16,73
1713601,2024,42,12
1713601,2024,69,10
1713601,2024,72,36
1713601,2024,32,64
1713601,2024,52,5
1713601,2024,46,3
1713601,2024,81,3
1713601,2024,55,1
1713601,2024,15,145
1713601,2024,53,2
1713601,2024,86,4
1713601,2024,77,4
1713700,2019,47,8
1713700,2019,84,265
1713700,2019,07,5
1713700,2019,01,112
1713700,2019,69,5
1713700,2019,46,2
1713700,2019,53,1
1713700,2020,69,2
1713700,2020,68,2
1713700,2020,01,120
1713700,2020,84,256
1713700,2020,46,3
1713700,2020,47,8
1713700,2020,53,1
1713700,2021,02,2
1713700,2021,69,2
1713700,2021,53,1
1713700,2021,86,1
1713700,2021,10,7
1713700,2021,49,1
1713700,2021,84,289
1713700,2021,01,164
1713700,2021,46,3
1713700,2021,47,9
1713700,2022,01,173
1713700,2022,10,12
1713700,2022,69,2
1713700,2022,02,2
1713700,2022,47,13
1713700,2022,71,2
1713700,2022,84,366
1713700,2022,46,1
1713700,2022,07,3
1713700,2022,41,1
1713700,2022,53,1
1713700,2023,46,1
1713700,2023,41,4
1713700,2023,84,364
1713700,2023,13,4
1713700,2023,69,2
1713700,2023,16,13
1713700,2023,72,1
1713700,2023,15,147
1713700,2023,12,5
1713700,2023,10,10
1713700,2023,53,1
1713700,2023,47,13
1713700,2023,49,2
1713700,2023,89,4
1713700,2023,21,1
1713700,2024,84,322
1713700,2024,69,3
1713700,2024,47,12
1713700,2024,41,2
1713700,2024,13,3
1713700,2024,99,1
1713700,2024,21,1
1713700,2024,16,11
1713700,2024,10,7
1713700,2024,49,3
1713700,2024,89,3
1713700,2024,53,1
1713700,2024,46,1
1713700,2024,72,3
1713700,2024,15,130
1713700,2024,12,6
1713809,2019,47,36
1713809,2019,41,30
1713809,2019,97,1
1713809,2019,39,1
1713809,2019,69,1
1713809,2019,01,61
1713809,2019,82,1
1713809,2019,53,2
1713809,2019,84,342
1713809,2019,02,1
1713809,2020,47,34
1713809,2020,84,364
1713809,2020,41,2
1713809,2020,53,1
1713809,2020,82,1
1713809,2020,01,77
1713809,2020,02,1
1713809,2020,69,1
1713809,2021,41,9
1713809,2021,69,3
1713809,2021,82,5
1713809,2021,84,356
1713809,2021,43,68
1713809,2021,01,66
1713809,2021,53,2
1713809,2021,47,36
1713809,2021,02,1
1713809,2022,84,392
1713809,2022,69,6
1713809,2022,41,17
1713809,2022,53,2
1713809,2022,01,104
1713809,2022,02,1
1713809,2022,39,2
1713809,2022,42,75
1713809,2022,47,39
1713809,2022,43,18
1713809,2023,43,155
1713809,2023,21,2
1713809,2023,96,1
1713809,2023,39,2
1713809,2023,16,3
1713809,2023,84,438
1713809,2023,15,76
1713809,2023,11,16
1713809,2023,85,6
1713809,2023,53,2
1713809,2023,42,6
1713809,2023,69,6
1713809,2023,41,19
1713809,2023,47,55
1713809,2024,84,485
1713809,2024,21,2
1713809,2024,16,2
1713809,2024,43,165
1713809,2024,15,74
1713809,2024,69,3
1713809,2024,39,3
1713809,2024,53,2
1713809,2024,11,15
1713809,2024,85,8
1713809,2024,47,35
1713809,2024,82,5
1713809,2024,41,12
1713809,2024,96,1
1713957,2019,01,234
1713957,2019,84,310
1713957,2019,47,37
1713957,2019,53,2
1713957,2019,82,39
1713957,2020,01,220
1713957,2020,82,51
1713957,2020,84,362
1713957,2020,53,4
1713957,2020,47,34
1713957,2020,61,1
1713957,2021,84,351
1713957,2021,53,3
1713957,2021,82,68
1713957,2021,01,246
1713957,2021,47,30
1713957,2021,81,2
1713957,2021,61,1
1713957,2022,82,68
1713957,2022,94,33
1713957,2022,47,26
1713957,2022,84,109
1713957,2022,53,3
1713957,2022,85,158
1713957,2022,45,1
1713957,2022,01,291
1713957,2022,41,4
1713957,2022,25,1
1713957,2022,43,1
1713957,2022,61,14
1713957,2022,86,81
1713957,2023,84,137
1713957,2023,86,93
1713957,2023,47,23
1713957,2023,82,66
1713957,2023,15,292
1713957,2023,53,2
1713957,2023,45,1
1713957,2023,85,157
1713957,2023,16,1
1713957,2023,25,1
1713957,2023,41,1
1713957,2023,61,10
1713957,2023,94,37
1713957,2023,13,6
1713957,2023,56,1
1713957,2023,77,5
1713957,2024,86,112
1713957,2024,13,3
1713957,2024,94,42
1713957,2024,45,1
1713957,2024,53,2
1713957,2024,25,1
1713957,2024,84,160
1713957,2024,61,5
1713957,2024,82,65
1713957,2024,56,1
1713957,2024,16,4
1713957,2024,11,5
1713957,2024,15,286
1713957,2024,85,206
1713957,2024,47,28
1713957,2024,77,1
1714203,2019,41,15
1714203,2019,43,8
1714203,2019,47,192
1714203,2019,53,5
1714203,2019,10,10
1714203,2019,45,10
1714203,2019,46,4
1714203,2019,01,184
1714203,2019,71,1
1714203,2019,77,3
1714203,2019,94,1
1714203,2019,52,1
1714203,2019,03,1
1714203,2019,93,3
1714203,2019,35,9
1714203,2019,49,7
1714203,2019,86,3
1714203,2019,02,15
1714203,2019,07,57
1714203,2019,82,8
1714203,2019,85,6
1714203,2019,08,145
1714203,2019,84,338
1714203,2019,33,1
1714203,2019,96,3
1714203,2019,64,9
1714203,2019,13,1
1714203,2019,56,42
1714203,2019,69,16
1714203,2019,79,18
1714203,2019,55,8
1714203,2020,03,3
1714203,2020,33,1
1714203,2020,49,22
1714203,2020,08,189
1714203,2020,35,9
1714203,2020,56,43
1714203,2020,84,416
1714203,2020,10,10
1714203,2020,13,1
1714203,2020,41,1
1714203,2020,43,9
1714203,2020,79,15
1714203,2020,94,3
1714203,2020,96,3
1714203,2020,52,1
1714203,2020,53,4
1714203,2020,64,13
1714203,2020,07,73
1714203,2020,46,4
1714203,2020,55,13
1714203,2020,86,3
1714203,2020,45,13
1714203,2020,47,178
1714203,2020,85,6
1714203,2020,01,190
1714203,2020,11,1
1714203,2020,61,1
1714203,2020,02,9
1714203,2020,69,19
1714203,2020,71,1
1714203,2020,82,10
1714203,2020,93,4
1714203,2021,71,4
1714203,2021,96,8
1714203,2021,94,2
1714203,2021,03,2
1714203,2021,08,259
1714203,2021,10,12
1714203,2021,35,9
1714203,2021,61,5
1714203,2021,01,215
1714203,2021,84,493
1714203,2021,86,5
1714203,2021,38,1
1714203,2021,07,9
1714203,2021,43,11
1714203,2021,79,15
1714203,2021,82,13
1714203,2021,93,3
1714203,2021,47,229
1714203,2021,55,20
1714203,2021,64,11
1714203,2021,56,34
1714203,2021,33,1
1714203,2021,45,18
1714203,2021,13,1
1714203,2021,46,6
1714203,2021,41,1
1714203,2021,49,15
1714203,2021,69,19
1714203,2021,53,3
1714203,2022,08,395
1714203,2022,10,11
1714203,2022,35,11
1714203,2022,55,37
1714203,2022,03,4
1714203,2022,32,1
1714203,2022,01,298
1714203,2022,47,266
1714203,2022,52,1
1714203,2022,61,8
1714203,2022,86,5
1714203,2022,41,6
1714203,2022,56,39
1714203,2022,82,9
1714203,2022,64,14
1714203,2022,69,31
1714203,2022,96,6
1714203,2022,24,1
1714203,2022,80,1
1714203,2022,33,1
1714203,2022,53,3
1714203,2022,45,20
1714203,2022,49,8
1714203,2022,93,3
1714203,2022,07,8
1714203,2022,71,1
1714203,2022,46,15
1714203,2022,38,2
1714203,2022,84,505
1714203,2022,94,2
1714203,2023,84,517
1714203,2023,64,15
1714203,2023,71,2
1714203,2023,93,2
1714203,2023,38,7
1714203,2023,69,22
1714203,2023,53,3
1714203,2023,96,5
1714203,2023,72,14
1714203,2023,32,4
1714203,2023,49,9
1714203,2023,81,274
1714203,2023,85,5
1714203,2023,33,1
1714203,2023,82,13
1714203,2023,45,19
1714203,2023,15,278
1714203,2023,89,116
1714203,2023,55,32
1714203,2023,35,14
1714203,2023,52,1
1714203,2023,56,45
1714203,2023,11,42
1714203,2023,16,29
1714203,2023,94,3
1714203,2023,80,1
1714203,2023,46,27
1714203,2023,43,17
1714203,2023,47,299
1714203,2023,13,7
1714203,2023,61,10
1714203,2023,86,6
1714203,2023,10,16
1714203,2023,41,7
1714203,2024,10,14
1714203,2024,43,12
1714203,2024,45,17
1714203,2024,74,1
1714203,2024,33,1
1714203,2024,23,1
1714203,2024,96,7
1714203,2024,69,21
1714203,2024,93,2
1714203,2024,86,9
1714203,2024,35,15
1714203,2024,11,56
1714203,2024,13,14
1714203,2024,52,1
1714203,2024,84,571
1714203,2024,15,233
1714203,2024,32,5
1714203,2024,94,3
1714203,2024,53,3
1714203,2024,47,315
1714203,2024,64,23
1714203,2024,46,31
1714203,2024,56,58
1714203,2024,41,11
1714203,2024,38,8
1714203,2024,61,9
1714203,2024,49,48
1714203,2024,89,136
1714203,2024,85,6
1714203,2024,71,3
1714203,2024,82,24
1714203,2024,81,271
1714203,2024,72,20
1714203,2024,16,29
1714203,2024,55,25
1714302,2019,53,2
1714302,2019,94,1
1714302,2019,01,51
1714302,2019,10,1
1714302,2019,82,1
1714302,2019,84,277
1714302,2019,47,18
1714302,2019,69,2
1714302,2019,86,2
1714302,2020,47,27
1714302,2020,53,1
1714302,2020,84,324
1714302,2020,94,1
1714302,2020,10,1
1714302,2020,01,50
1714302,2020,82,1
1714302,2020,86,2
1714302,2021,94,2
1714302,2021,86,2
1714302,2021,82,1
1714302,2021,47,35
1714302,2021,84,322
1714302,2021,53,2
1714302,2021,01,63
1714302,2021,10,1
1714302,2021,69,2
1714302,2022,01,75
1714302,2022,69,2
1714302,2022,84,324
1714302,2022,47,42
1714302,2022,53,2
1714302,2022,94,1
1714302,2022,86,2
1714302,2022,10,1
1714302,2022,82,1
1714302,2023,47,41
1714302,2023,84,386
1714302,2023,15,54
1714302,2023,94,1
1714302,2023,22,14
1714302,2023,13,2
1714302,2023,16,15
1714302,2023,86,1
1714302,2023,10,1
1714302,2023,69,2
1714302,2023,82,1
1714302,2023,53,2
1714302,2024,13,2
1714302,2024,84,417
1714302,2024,47,39
1714302,2024,10,1
1714302,2024,82,1
1714302,2024,69,5
1714302,2024,15,54
1714302,2024,53,3
1714302,2024,94,1
1714302,2024,16,17
1714302,2024,22,9
1714880,2019,47,315
1714880,2019,64,4
1714880,2019,96,1
1714880,2019,68,4
1714880,2019,35,9
1714880,2019,61,3
1714880,2019,43,2
1714880,2019,23,173
1714880,2019,45,36
1714880,2019,10,647
1714880,2019,41,1
1714880,2019,46,1
1714880,2019,53,5
1714880,2019,01,146
1714880,2019,56,53
1714880,2019,82,2
1714880,2019,86,1
1714880,2019,84,743
1714880,2019,94,7
1714880,2019,85,2
1714880,2019,02,2
1714880,2019,49,38
1714880,2019,87,1
1714880,2019,77,1
1714880,2020,47,267
1714880,2020,84,650
1714880,2020,49,40
1714880,2020,82,1
1714880,2020,53,5
1714880,2020,77,3
1714880,2020,96,7
1714880,2020,23,146
1714880,2020,64,2
1714880,2020,01,128
1714880,2020,86,2
1714880,2020,87,1
1714880,2020,35,9
1714880,2020,85,2
1714880,2020,94,5
1714880,2020,41,3
1714880,2020,43,2
1714880,2020,45,38
1714880,2020,56,41
1714880,2020,68,3
1714880,2020,93,1
1714880,2020,02,3
1714880,2020,10,653
1714880,2020,61,3
1714880,2021,68,4
1714880,2021,53,6
1714880,2021,77,2
1714880,2021,94,11
1714880,2021,01,144
1714880,2021,49,41
1714880,2021,69,5
1714880,2021,18,1
1714880,2021,35,10
1714880,2021,10,688
1714880,2021,82,9
1714880,2021,02,1
1714880,2021,41,1
1714880,2021,45,30
1714880,2021,87,1
1714880,2021,47,262
1714880,2021,56,44
1714880,2021,61,4
1714880,2021,96,9
1714880,2021,85,3
1714880,2021,23,84
1714880,2021,86,3
1714880,2021,64,2
1714880,2021,84,695
1714880,2022,93,1
1714880,2022,10,730
1714880,2022,96,11
1714880,2022,69,6
1714880,2022,85,4
1714880,2022,53,7
1714880,2022,43,1
1714880,2022,01,169
1714880,2022,32,1
1714880,2022,49,42
1714880,2022,86,215
1714880,2022,23,142
1714880,2022,64,3
1714880,2022,84,416
1714880,2022,02,1
1714880,2022,47,287
1714880,2022,61,9
1714880,2022,82,45
1714880,2022,68,4
1714880,2022,18,4
1714880,2022,35,13
1714880,2022,45,53
1714880,2022,56,75
1714880,2022,63,32
1714880,2022,94,19
1714880,2022,42,4
1714880,2023,85,5
1714880,2023,41,3
1714880,2023,15,152
1714880,2023,82,51
1714880,2023,47,320
1714880,2023,42,4
1714880,2023,64,4
1714880,2023,94,24
1714880,2023,96,12
1714880,2023,23,100
1714880,2023,61,9
1714880,2023,35,12
1714880,2023,56,72
1714880,2023,53,6
1714880,2023,69,14
1714880,2023,43,1
1714880,2023,10,734
1714880,2023,84,482
1714880,2023,46,1
1714880,2023,49,53
1714880,2023,86,194
1714880,2023,45,85
1714880,2023,21,1
1714880,2023,16,14
1714880,2024,15,146
1714880,2024,43,1
1714880,2024,53,4
1714880,2024,85,5
1714880,2024,10,739
1714880,2024,86,211
1714880,2024,61,9
1714880,2024,46,2
1714880,2024,47,315
1714880,2024,23,101
1714880,2024,96,15
1714880,2024,35,11
1714880,2024,41,3
1714880,2024,82,102
1714880,2024,49,58
1714880,2024,42,4
1714880,2024,94,13
1714880,2024,45,60
1714880,2024,64,3
1714880,2024,56,77
1714880,2024,16,12
1714880,2024,69,11
1714880,2024,84,529
1715002,2019,53,2
1715002,2019,01,48
1715002,2019,47,39
1715002,2019,46,4
1715002,2019,82,2
1715002,2019,69,4
1715002,2019,55,1
1715002,2019,94,1
1715002,2019,56,3
1715002,2019,41,8
1715002,2019,84,222
1715002,2019,35,3
1715002,2020,47,39
1715002,2020,70,8
1715002,2020,56,3
1715002,2020,69,3
1715002,2020,82,3
1715002,2020,55,1
1715002,2020,46,63
1715002,2020,01,159
1715002,2020,84,217
1715002,2020,35,4
1715002,2020,41,3
1715002,2020,53,2
1715002,2020,94,1
1715002,2021,46,202
1715002,2021,41,1
1715002,2021,94,1
1715002,2021,56,3
1715002,2021,35,3
1715002,2021,82,2
1715002,2021,47,35
1715002,2021,84,267
1715002,2021,53,2
1715002,2021,69,3
1715002,2021,70,12
1715002,2021,01,176
1715002,2022,01,228
1715002,2022,70,10
1715002,2022,47,48
1715002,2022,56,5
1715002,2022,82,2
1715002,2022,53,1
1715002,2022,35,3
1715002,2022,41,2
1715002,2022,84,188
1715002,2022,46,32
1715002,2022,55,1
1715002,2022,86,87
1715002,2022,94,1
1715002,2022,69,2
1715002,2023,69,4
1715002,2023,53,1
1715002,2023,15,33
1715002,2023,11,245
1715002,2023,35,4
1715002,2023,16,3
1715002,2023,82,2
1715002,2023,56,6
1715002,2023,94,1
1715002,2023,84,220
1715002,2023,86,89
1715002,2023,47,44
1715002,2023,41,4
1715002,2023,70,12
1715002,2024,56,7
1715002,2024,94,2
1715002,2024,53,1
1715002,2024,47,45
1715002,2024,82,3
1715002,2024,84,228
1715002,2024,86,97
1715002,2024,16,2
1715002,2024,15,58
1715002,2024,70,10
1715002,2024,69,4
1715002,2024,11,248
1715002,2024,55,1
1715002,2024,41,20
1715002,2024,35,3
1715002,2024,25,1
1715101,2019,69,7
1715101,2019,84,325
1715101,2019,94,4
1715101,2019,02,75
1715101,2019,47,74
1715101,2019,71,1
1715101,2019,53,4
1715101,2019,77,105
1715101,2019,49,1
1715101,2019,45,1
1715101,2019,01,46
1715101,2019,82,1
1715101,2020,01,55
1715101,2020,02,64
1715101,2020,47,100
1715101,2020,45,1
1715101,2020,71,1
1715101,2020,77,11
1715101,2020,82,1
1715101,2020,53,4
1715101,2020,69,8
1715101,2020,84,351
1715101,2021,96,1
1715101,2021,02,93
1715101,2021,71,1
1715101,2021,01,65
1715101,2021,10,10
1715101,2021,69,6
1715101,2021,47,82
1715101,2021,84,374
1715101,2021,53,3
1715101,2021,82,23
1715101,2021,77,9
1715101,2022,49,19
1715101,2022,84,437
1715101,2022,45,2
1715101,2022,68,15
1715101,2022,55,13
1715101,2022,53,3
1715101,2022,02,170
1715101,2022,41,2
1715101,2022,71,1
1715101,2022,25,1
1715101,2022,43,3
1715101,2022,46,1
1715101,2022,01,107
1715101,2022,10,19
1715101,2022,47,67
1715101,2022,69,12
1715101,2022,94,4
1715101,2022,31,1
1715101,2022,77,10
1715101,2022,82,53
1715101,2023,82,66
1715101,2023,94,8
1715101,2023,68,17
1715101,2023,21,17
1715101,2023,73,1
1715101,2023,49,3
1715101,2023,53,2
1715101,2023,84,430
1715101,2023,10,28
1715101,2023,55,21
1715101,2023,25,3
1715101,2023,69,14
1715101,2023,15,21
1715101,2023,16,15
1715101,2023,38,1
1715101,2023,12,1
1715101,2023,47,77
1715101,2023,11,86
1715101,2023,77,11
1715101,2023,52,3
1715101,2023,22,273
1715101,2023,43,19
1715101,2023,41,26
1715101,2024,82,81
1715101,2024,22,225
1715101,2024,69,13
1715101,2024,77,9
1715101,2024,11,150
1715101,2024,55,16
1715101,2024,84,587
1715101,2024,94,9
1715101,2024,49,6
1715101,2024,38,4
1715101,2024,16,31
1715101,2024,15,26
1715101,2024,47,95
1715101,2024,41,31
1715101,2024,10,28
1715101,2024,25,3
1715101,2024,53,2
1715101,2024,68,18
1715101,2024,21,21
1715101,2024,45,1
1715101,2024,12,1
1715101,2024,43,18
1715101,2024,86,1
1715150,2019,84,198
1715150,2019,01,16
1715150,2019,47,14
1715150,2019,82,1
1715150,2019,53,1
1715150,2019,69,2
1715150,2019,41,1
1715150,2019,45,2
1715150,2020,41,1
1715150,2020,36,5
1715150,2020,47,14
1715150,2020,10,1
1715150,2020,01,15
1715150,2020,53,1
1715150,2020,84,190
1715150,2021,82,1
1715150,2021,69,1
1715150,2021,36,6
1715150,2021,84,239
1715150,2021,10,1
1715150,2021,47,13
1715150,2021,53,1
1715150,2021,01,17
1715150,2022,36,5
1715150,2022,01,18
1715150,2022,84,149
1715150,2022,53,1
1715150,2022,69,1
1715150,2022,41,1
1715150,2022,86,66
1715150,2022,47,15
1715150,2022,88,35
1715150,2022,81,2
1715150,2023,88,33
1715150,2023,15,16
1715150,2023,81,2
1715150,2023,42,12
1715150,2023,86,69
1715150,2023,36,5
1715150,2023,69,3
1715150,2023,16,3
1715150,2023,41,1
1715150,2023,84,207
1715150,2023,47,15
1715150,2023,53,1
1715150,2023,94,1
1715150,2023,61,2
1715150,2024,61,3
1715150,2024,53,1
1715150,2024,47,15
1715150,2024,36,5
1715150,2024,94,2
1715150,2024,16,4
1715150,2024,42,7
1715150,2024,41,1
1715150,2024,69,3
1715150,2024,86,70
1715150,2024,84,226
1715150,2024,88,50
1715150,2024,15,16
1715259,2019,01,33
1715259,2019,47,4
1715259,2019,46,11
1715259,2019,82,1
1715259,2019,35,74
1715259,2019,84,243
1715259,2019,53,2
1715259,2019,43,1
1715259,2019,69,1
1715259,2020,35,56
1715259,2020,43,15
1715259,2020,53,2
1715259,2020,46,5
1715259,2020,47,12
1715259,2020,82,2
1715259,2020,69,2
1715259,2020,84,236
1715259,2020,01,30
1715259,2021,53,2
1715259,2021,69,4
1715259,2021,84,248
1715259,2021,43,43
1715259,2021,47,18
1715259,2021,82,3
1715259,2021,01,28
1715259,2021,35,8
1715259,2022,53,2
1715259,2022,01,60
1715259,2022,47,19
1715259,2022,85,100
1715259,2022,43,27
1715259,2022,69,1
1715259,2022,82,3
1715259,2022,35,4
1715259,2022,86,59
1715259,2022,84,98
1715259,2022,88,27
1715259,2023,15,63
1715259,2023,53,1
1715259,2023,88,29
1715259,2023,47,30
1715259,2023,43,27
1715259,2023,84,106
1715259,2023,35,4
1715259,2023,69,1
1715259,2023,82,1
1715259,2023,86,61
1715259,2023,85,100
1715259,2023,11,2
1715259,2023,13,1
1715259,2024,16,1
1715259,2024,15,66
1715259,2024,69,1
1715259,2024,35,3
1715259,2024,82,1
1715259,2024,11,4
1715259,2024,86,58
1715259,2024,13,1
1715259,2024,84,99
1715259,2024,43,28
1715259,2024,88,29
1715259,2024,10,2
1715259,2024,85,100
1715259,2024,47,39
1715259,2024,53,1
1715507,2019,01,13
1715507,2019,56,24
1715507,2019,53,1
1715507,2019,84,179
1715507,2019,47,3
1715507,2019,86,32
1715507,2020,01,30
1715507,2020,47,4
1715507,2020,84,184
1715507,2020,56,19
1715507,2020,53,2
1715507,2020,86,47
1715507,2021,88,15
1715507,2021,53,1
1715507,2021,84,93
1715507,2021,36,3
1715507,2021,85,70
1715507,2021,86,58
1715507,2021,01,35
1715507,2021,47,5
1715507,2022,01,55
1715507,2022,84,113
1715507,2022,56,18
1715507,2022,85,70
1715507,2022,36,3
1715507,2022,82,1
1715507,2022,47,4
1715507,2022,86,83
1715507,2022,53,1
1715507,2022,88,18
1715507,2023,11,43
1715507,2023,47,4
1715507,2023,56,19
1715507,2023,82,3
1715507,2023,86,57
1715507,2023,46,2
1715507,2023,88,20
1715507,2023,85,83
1715507,2023,84,134
1715507,2023,16,3
1715507,2023,36,4
1715507,2023,53,1
1715507,2023,15,10
1715507,2024,88,17
1715507,2024,85,88
1715507,2024,16,1
1715507,2024,47,5
1715507,2024,84,137
1715507,2024,53,2
1715507,2024,15,11
1715507,2024,46,2
1715507,2024,56,18
1715507,2024,82,2
1715507,2024,86,64
1715507,2024,11,40
1715507,2024,36,3
1715705,2019,52,19
1715705,2019,02,20
1715705,2019,69,5
1715705,2019,82,2
1715705,2019,35,3
1715705,2019,53,2
1715705,2019,47,19
1715705,2019,08,12
1715705,2019,01,175
1715705,2019,50,14
1715705,2019,84,619
1715705,2019,86,1
1715705,2020,35,3
1715705,2020,46,1
1715705,2020,47,21
1715705,2020,53,2
1715705,2020,82,1
1715705,2020,52,20
1715705,2020,01,146
1715705,2020,69,3
1715705,2020,02,28
1715705,2020,08,12
1715705,2020,50,18
1715705,2020,61,1
1715705,2020,84,369
1715705,2021,01,213
1715705,2021,46,45
1715705,2021,47,24
1715705,2021,82,1
1715705,2021,02,22
1715705,2021,61,1
1715705,2021,08,10
1715705,2021,84,619
1715705,2021,35,4
1715705,2021,50,21
1715705,2021,69,5
1715705,2021,53,2
1715705,2022,01,254
1715705,2022,61,2
1715705,2022,02,92
1715705,2022,88,48
1715705,2022,52,26
1715705,2022,53,1
1715705,2022,82,27
1715705,2022,46,39
1715705,2022,69,6
1715705,2022,47,28
1715705,2022,84,598
1715705,2022,43,2
1715705,2022,35,4
1715705,2022,50,18
1715705,2022,08,13
1715705,2023,20,1
1715705,2023,53,2
1715705,2023,11,84
1715705,2023,47,26
1715705,2023,61,6
1715705,2023,82,14
1715705,2023,35,4
1715705,2023,52,75
1715705,2023,56,1
1715705,2023,21,89
1715705,2023,81,10
1715705,2023,50,21
1715705,2023,85,293
1715705,2023,15,224
1715705,2023,86,179
1715705,2023,16,24
1715705,2023,49,5
1715705,2023,46,39
1715705,2023,69,8
1715705,2023,84,326
