cod_ibge,ano,id_classe,classe,area
1702208,2011,12,2.2. Formação Campestre,16.450225432128871
1702208,2011,15,3.1. Pastagem,1100.4316714002939
1702208,2011,21,3.4. Mosaico de Usos,17.076783397949161
1702208,2011,24,4.2. Área Urbanizada,6.7612105343018092
1702208,2011,25,4.4. Outras Áreas não Vegetadas,1.8014767797851581
1702208,2011,3,1.1 Formação Florestal,960.99469313248846
1702208,2011,33,"5.1 Rio, Lago e Oceano",59.385540614685183
1702208,2011,39,3.2.1.1. Soja,0.28554412487792968
1702208,2011,4,1.2. Formação Savânica,451.77623333503669
1702208,2011,41,3.2.1.5. Outras Lavouras Temporárias,0.41102927819824242
1702208,2011,9,3.3. Silvicultura,15.22626924725358
1702208,2012,0,,0.0017799051513672
1702208,2012,11,2.1. Campo Alagado e Área Pantanosa,3.0440356708374021
1702208,2012,12,2.2. Formação Campestre,16.08800997534178
1702208,2012,15,3.1. Pastagem,1144.138199229488
1702208,2012,21,3.4. Mosaico de Usos,14.059699428894071
1702208,2012,24,4.2. Área Urbanizada,6.84573692303471
1702208,2012,25,4.4. Outras Áreas não Vegetadas,2.0256179906616238
1702208,2012,3,1.1 Formação Florestal,936.1766358414294
1702208,2012,33,"5.1 Rio, Lago e Oceano",59.057976194519057
1702208,2012,39,3.2.1.1. Soja,0.26241989746093752
1702208,2012,4,1.2. Formação Savânica,430.048956095348
1702208,2012,41,3.2.1.5. Outras Lavouras Temporárias,0.42970390460205071
1702208,2012,9,3.3. Silvicultura,21.09831194079597
1702208,2013,0,,0.0017799051513672
1702208,2013,11,2.1. Campo Alagado e Área Pantanosa,2.987022269348143
1702208,2013,12,2.2. Formação Campestre,16.09425732672117
1702208,2013,15,3.1. Pastagem,1185.460890373402
1702208,2013,21,3.4. Mosaico de Usos,11.06219720001226
1702208,2013,24,4.2. Área Urbanizada,7.0512667217407454
1702208,2013,25,4.4. Outras Áreas não Vegetadas,2.3218104869995151
1702208,2013,3,1.1 Formação Florestal,910.87175771013949
1702208,2013,33,"5.1 Rio, Lago e Oceano",58.735918247314373
1702208,2013,39,3.2.1.1. Soja,0.30688259356689462
1702208,2013,4,1.2. Formação Savânica,410.54693210652778
1702208,2013,41,3.2.1.5. Outras Lavouras Temporárias,0.55957643304443339
1702208,2013,9,3.3. Silvicultura,27.276791623534319
1702208,2014,0,,0.0017799051513672
1702208,2014,11,2.1. Campo Alagado e Área Pantanosa,2.8055282785034148
1702208,2014,12,2.2. Formação Campestre,15.750760595092769
1702208,2014,15,3.1. Pastagem,1202.6263323697031
1702208,2014,21,3.4. Mosaico de Usos,10.054854600280811
1702208,2014,24,4.2. Área Urbanizada,7.2336630627442311
1702208,2014,25,4.4. Outras Áreas não Vegetadas,2.4632515815429721
1702208,2014,3,1.1 Formação Florestal,894.37351600327122
1702208,2014,33,"5.1 Rio, Lago e Oceano",59.241297429687563
1702208,2014,39,3.2.1.1. Soja,0.29444173724365219
1702208,2014,4,1.2. Formação Savânica,409.28405508021848
1702208,2014,41,3.2.1.5. Outras Lavouras Temporárias,1.02753753881836
1702208,2014,9,3.3. Silvicultura,28.120064815246071
1702208,2015,11,2.1. Campo Alagado e Área Pantanosa,2.9131285620727541
1702208,2015,12,2.2. Formação Campestre,15.618994815856921
1702208,2015,15,3.1. Pastagem,1220.48167973354
1702208,2015,21,3.4. Mosaico de Usos,9.20265418957522
1702208,2015,24,4.2. Área Urbanizada,7.2995041813355606
1702208,2015,25,4.4. Outras Áreas não Vegetadas,2.5299002470092811
1702208,2015,3,1.1 Formação Florestal,873.44385204380956
1702208,2015,33,"5.1 Rio, Lago e Oceano",59.186220539794938
1702208,2015,39,3.2.1.1. Soja,0.503458902404785
1702208,2015,4,1.2. Formação Savânica,412.55065622682531
1702208,2015,41,3.2.1.5. Outras Lavouras Temporárias,1.071166665588378
1702208,2015,9,3.3. Silvicultura,28.47586688976973
1702208,2016,11,2.1. Campo Alagado e Área Pantanosa,3.846650192260741
1702208,2016,12,2.2. Formação Campestre,15.838796125549321
1702208,2016,15,3.1. Pastagem,1226.56995850363
1702208,2016,21,3.4. Mosaico de Usos,8.4574075346069311
1702208,2016,24,4.2. Área Urbanizada,7.321748040344354
1702208,2016,25,4.4. Outras Áreas não Vegetadas,2.1793642365722672
1702208,2016,3,1.1 Formação Florestal,859.8306141125347
1702208,2016,33,"5.1 Rio, Lago e Oceano",58.098766171874821
1702208,2016,39,3.2.1.1. Soja,2.8775073973388752
1702208,2016,4,1.2. Formação Savânica,416.75863305829921
1702208,2016,41,3.2.1.5. Outras Lavouras Temporárias,2.684685806457515
1702208,2016,9,3.3. Silvicultura,28.812951818053371
1702208,2017,11,2.1. Campo Alagado e Área Pantanosa,3.7531474364624011
1702208,2017,12,2.2. Formação Campestre,16.199195345336911
1702208,2017,15,3.1. Pastagem,1233.9855518744059
1702208,2017,21,3.4. Mosaico de Usos,9.62034102600097
1702208,2017,24,4.2. Área Urbanizada,7.397377625305305
1702208,2017,25,4.4. Outras Áreas não Vegetadas,1.8493883196411141
1702208,2017,3,1.1 Formação Florestal,832.10704853524226
1702208,2017,33,"5.1 Rio, Lago e Oceano",57.872820394286819
1702208,2017,39,3.2.1.1. Soja,6.5395680631714326
1702208,2017,4,1.2. Formação Savânica,423.97896617109461
1702208,2017,41,3.2.1.5. Outras Lavouras Temporárias,11.069210805175709
1702208,2017,9,3.3. Silvicultura,28.904467401305649
1702208,2018,11,2.1. Campo Alagado e Área Pantanosa,3.898283707214353
1702208,2018,12,2.2. Formação Campestre,15.798904574768059
1702208,2018,15,3.1. Pastagem,1248.97520670655
1702208,2018,21,3.4. Mosaico de Usos,12.84187311126713
1702208,2018,24,4.2. Área Urbanizada,7.5050380936891061
1702208,2018,25,4.4. Outras Áreas não Vegetadas,1.8227092625122081
1702208,2018,3,1.1 Formação Florestal,803.15900568150448
1702208,2018,33,"5.1 Rio, Lago e Oceano",58.207181026794217
1702208,2018,39,3.2.1.1. Soja,7.1027763187866633
1702208,2018,4,1.2. Formação Savânica,431.62475657618279
1702208,2018,41,3.2.1.5. Outras Lavouras Temporárias,16.505733549194272
1702208,2018,9,3.3. Silvicultura,25.8356143889766
1702208,2019,11,2.1. Campo Alagado e Área Pantanosa,3.145397192810059
1702208,2019,12,2.2. Formação Campestre,15.8790279310913
1702208,2019,15,3.1. Pastagem,1255.3362680090991
1702208,2019,21,3.4. Mosaico de Usos,15.768001442626989
1702208,2019,24,4.2. Área Urbanizada,7.5219434210206524
1702208,2019,25,4.4. Outras Áreas não Vegetadas,1.7604537471923829
1702208,2019,3,1.1 Formação Florestal,799.572176360741
1702208,2019,33,"5.1 Rio, Lago e Oceano",59.135356187378
1702208,2019,39,3.2.1.1. Soja,5.2247738159790176
1702208,2019,4,1.2. Formação Savânica,423.57105077638158
1702208,2019,41,3.2.1.5. Outras Lavouras Temporárias,19.30579539068593
1702208,2019,9,3.3. Silvicultura,27.05683872241168
1702208,2020,11,2.1. Campo Alagado e Área Pantanosa,3.755808156982424
1702208,2020,12,2.2. Formação Campestre,16.565965903076179
1702208,2020,15,3.1. Pastagem,1256.960384908678
1702208,2020,21,3.4. Mosaico de Usos,17.018946313903811
1702208,2020,24,4.2. Área Urbanizada,7.5450771387330526
1702208,2020,25,4.4. Outras Áreas não Vegetadas,1.8174017348022471
1702208,2020,3,1.1 Formação Florestal,796.563831170932
1702208,2020,33,"5.1 Rio, Lago e Oceano",58.411041216247483
1702208,2020,39,3.2.1.1. Soja,1.62520985272217
1702208,2020,4,1.2. Formação Savânica,422.66967752431111
1702208,2020,41,3.2.1.5. Outras Lavouras Temporárias,22.721194788268971
1702208,2020,9,3.3. Silvicultura,27.6225442888181
1702208,2021,11,2.1. Campo Alagado e Área Pantanosa,1.8471497266845689
1702208,2021,12,2.2. Formação Campestre,9.7431589166870172
1702208,2021,15,3.1. Pastagem,1209.1640056088561
1702208,2021,21,3.4. Mosaico de Usos,30.9308331225586
1702208,2021,24,4.2. Área Urbanizada,7.5771074978639286
1702208,2021,25,4.4. Outras Áreas não Vegetadas,2.1296870277709989
1702208,2021,3,1.1 Formação Florestal,828.47426809015133
1702208,2021,33,"5.1 Rio, Lago e Oceano",58.892527178039593
1702208,2021,39,3.2.1.1. Soja,5.3754521291503856
1702208,2021,4,1.2. Formação Savânica,431.423389054635
1702208,2021,41,3.2.1.5. Outras Lavouras Temporárias,18.567863242248571
1702208,2021,9,3.3. Silvicultura,29.151641402831281
1702307,2000,11,2.1. Campo Alagado e Área Pantanosa,2.665117758483885
1702307,2000,12,2.2. Formação Campestre,2.4178585027465811
1702307,2000,15,3.1. Pastagem,1399.8647971464129
1702307,2000,24,4.2. Área Urbanizada,1.0608013983154221
1702307,2000,3,1.1 Formação Florestal,122.1410115456568
1702307,2000,33,"5.1 Rio, Lago e Oceano",26.510253479187082
1702307,2000,4,1.2. Formação Savânica,3.4847424309692392
1702307,2000,41,3.2.1.5. Outras Lavouras Temporárias,0.0106352448120117
1702307,2001,11,2.1. Campo Alagado e Área Pantanosa,2.6810550859985338
1702307,2001,12,2.2. Formação Campestre,2.2636944111938471
1702307,2001,15,3.1. Pastagem,1409.6406183172171
1702307,2001,24,4.2. Área Urbanizada,1.105112304382317
1702307,2001,3,1.1 Formação Florestal,112.8401085426667
1702307,2001,33,"5.1 Rio, Lago e Oceano",26.41102932568365
1702307,2001,4,1.2. Formação Savânica,3.2029642745971669
1702307,2001,41,3.2.1.5. Outras Lavouras Temporárias,0.0106352448120117
1702307,2002,11,2.1. Campo Alagado e Área Pantanosa,2.8361148127441389
1702307,2002,12,2.2. Formação Campestre,2.3195117778320311
1702307,2002,15,3.1. Pastagem,1393.7802773579619
1702307,2002,24,4.2. Área Urbanizada,1.1689203804931561
1702307,2002,3,1.1 Formação Florestal,128.552458331852
1702307,2002,33,"5.1 Rio, Lago e Oceano",26.190407242492721
1702307,2002,4,1.2. Formação Savânica,3.2898024176635738
1702307,2002,41,3.2.1.5. Outras Lavouras Temporárias,0.0177251854858398
1702307,2003,11,2.1. Campo Alagado e Área Pantanosa,2.7652122321166979
1702307,2003,12,2.2. Formação Campestre,2.4550567780151362
1702307,2003,15,3.1. Pastagem,1385.14102363821
1702307,2003,24,4.2. Área Urbanizada,1.174237723266593
1702307,2003,3,1.1 Formação Florestal,136.87362516345621
1702307,2003,33,"5.1 Rio, Lago e Oceano",26.276378230468779
1702307,2003,4,1.2. Formação Savânica,3.418289248535157
1702307,2003,41,3.2.1.5. Outras Lavouras Temporárias,0.0513944924926758
1702307,2004,11,2.1. Campo Alagado e Área Pantanosa,2.94066537231445
1702307,2004,12,2.2. Formação Campestre,2.40012728338623
1702307,2004,15,3.1. Pastagem,1392.254456324082
1702307,2004,24,4.2. Área Urbanizada,1.1928483646240149
1702307,2004,3,1.1 Formação Florestal,129.68753700146911
1702307,2004,33,"5.1 Rio, Lago e Oceano",26.1682629429932
1702307,2004,4,1.2. Formação Savânica,3.4616984804077169
1702307,2004,41,3.2.1.5. Outras Lavouras Temporárias,0.0496217372436523
1702307,2005,11,2.1. Campo Alagado e Área Pantanosa,2.8821777945556621
1702307,2005,12,2.2. Formação Campestre,2.4887282996215818
1702307,2005,15,3.1. Pastagem,1387.04247060391
1702307,2005,24,4.2. Área Urbanizada,1.205255258728019
1702307,2005,3,1.1 Formação Florestal,134.63195953619771
1702307,2005,33,"5.1 Rio, Lago e Oceano",26.18687395910645
1702307,2005,4,1.2. Formação Savânica,3.6761016308593768
1702307,2005,41,3.2.1.5. Outras Lavouras Temporárias,0.0416504235839844
1702307,2006,11,2.1. Campo Alagado e Área Pantanosa,3.0549366212768532
1702307,2006,12,2.2. Formação Campestre,2.7713545032348632
1702307,2006,15,3.1. Pastagem,1368.149797208974
1702307,2006,24,4.2. Área Urbanizada,1.230955680908197
1702307,2006,3,1.1 Formação Florestal,153.3465245885686
1702307,2006,33,"5.1 Rio, Lago e Oceano",25.795276074157659
1702307,2006,4,1.2. Formação Savânica,3.7053448850708008
1702307,2006,41,3.2.1.5. Outras Lavouras Temporárias,0.10102794433593749
1702307,2007,11,2.1. Campo Alagado e Área Pantanosa,3.0159542830810531
1702307,2007,12,2.2. Formação Campestre,2.5861784035034181
1702307,2007,15,3.1. Pastagem,1356.46439939322
1702307,2007,24,4.2. Área Urbanizada,1.2336143516845639
1702307,2007,3,1.1 Formação Florestal,160.81328622174681
1702307,2007,33,"5.1 Rio, Lago e Oceano",26.092086139526359
1702307,2007,39,3.2.1.1. Soja,0.60164415606689381
1702307,2007,4,1.2. Formação Savânica,3.82939137347412
1702307,2007,41,3.2.1.5. Outras Lavouras Temporárias,3.5186631841430951
1702307,2008,11,2.1. Campo Alagado e Área Pantanosa,3.1674863076171849
1702307,2008,12,2.2. Formação Campestre,2.827183403808593
1702307,2008,15,3.1. Pastagem,1355.070078697498
1702307,2008,24,4.2. Área Urbanizada,1.247793708190913
1702307,2008,3,1.1 Formação Florestal,159.87986496662
1702307,2008,33,"5.1 Rio, Lago e Oceano",25.990174381957988
1702307,2008,39,3.2.1.1. Soja,0.59809986303710849
1702307,2008,4,1.2. Formação Savânica,3.8657364822387681
1702307,2008,41,3.2.1.5. Outras Lavouras Temporárias,5.5087996954345906
1702307,2009,11,2.1. Campo Alagado e Área Pantanosa,3.008858448730467
1702307,2009,12,2.2. Formação Campestre,2.9706985862426749
1702307,2009,15,3.1. Pastagem,1348.148240215095
1702307,2009,24,4.2. Área Urbanizada,1.253997219055172
1702307,2009,3,1.1 Formação Florestal,166.75825373712809
1702307,2009,33,"5.1 Rio, Lago e Oceano",26.028327418212871
1702307,2009,39,3.2.1.1. Soja,0.0327848048095703
1702307,2009,4,1.2. Formação Savânica,3.9623103000488271
1702307,2009,41,3.2.1.5. Outras Lavouras Temporárias,5.9917467771606736
1702307,2010,11,2.1. Campo Alagado e Área Pantanosa,3.1240117895507789
1702307,2010,12,2.2. Formação Campestre,2.88299931060791
1702307,2010,15,3.1. Pastagem,1345.278967000967
1702307,2010,24,4.2. Área Urbanizada,1.320463266052242
1702307,2010,3,1.1 Formação Florestal,169.18524386658291
1702307,2010,33,"5.1 Rio, Lago e Oceano",25.859979276794409
1702307,2010,39,3.2.1.1. Soja,0.0443038757324219
1702307,2010,4,1.2. Formação Savânica,4.0456096433105468
1702307,2010,41,3.2.1.5. Outras Lavouras Temporárias,6.4136394769287248
1702307,2011,11,2.1. Campo Alagado e Área Pantanosa,3.2852707016601559
1702307,2011,12,2.2. Formação Campestre,2.891872473571778
1702307,2011,15,3.1. Pastagem,1336.6766409898869
1702307,2011,24,4.2. Área Urbanizada,1.327552960937495
1702307,2011,3,1.1 Formação Florestal,177.325908726631
1702307,2011,33,"5.1 Rio, Lago e Oceano",25.827190679443319
1702307,2011,39,3.2.1.1. Soja,0.1036670202026367
1702307,2011,4,1.2. Formação Savânica,4.2733244690551739
1702307,2011,41,3.2.1.5. Outras Lavouras Temporárias,6.4437894851684856
1702307,2012,11,2.1. Campo Alagado e Área Pantanosa,3.3056258233642568
1702307,2012,12,2.2. Formação Campestre,3.038053377380372
1702307,2012,15,3.1. Pastagem,1329.5104493347569
1702307,2012,24,4.2. Área Urbanizada,1.340846225036616
1702307,2012,3,1.1 Formação Florestal,184.30688372400471
1702307,2012,33,"5.1 Rio, Lago e Oceano",25.79708420129392
1702307,2012,39,3.2.1.1. Soja,0.0735403709716797
1702307,2012,4,1.2. Formação Savânica,4.0429732943725574
1702307,2012,41,3.2.1.5. Outras Lavouras Temporárias,6.739761155456546
1702307,2013,11,2.1. Campo Alagado e Área Pantanosa,3.2400834577026338
1702307,2013,12,2.2. Formação Campestre,3.3454227815551771
1702307,2013,15,3.1. Pastagem,1312.4571524802409
1702307,2013,24,4.2. Área Urbanizada,1.34439110766601
1702307,2013,3,1.1 Formação Florestal,191.15743518225719
1702307,2013,33,"5.1 Rio, Lago e Oceano",25.3913288912353
1702307,2013,39,3.2.1.1. Soja,0.0115189890136719
1702307,2013,4,1.2. Formação Savânica,3.8515928884277328
1702307,2013,41,3.2.1.5. Outras Lavouras Temporárias,17.35629172857675
1702307,2014,11,2.1. Campo Alagado e Área Pantanosa,3.3118426402587868
1702307,2014,12,2.2. Formação Campestre,3.081422375671389
1702307,2014,15,3.1. Pastagem,1292.904192972024
1702307,2014,24,4.2. Área Urbanizada,1.3514808424682561
1702307,2014,3,1.1 Formação Florestal,205.7267210078781
1702307,2014,33,"5.1 Rio, Lago e Oceano",25.59422479846188
1702307,2014,39,3.2.1.1. Soja,0.0762121787719727
1702307,2014,4,1.2. Formação Savânica,3.98804628479004
1702307,2014,41,3.2.1.5. Outras Lavouras Temporárias,22.12107440643333
1702307,2015,11,2.1. Campo Alagado e Área Pantanosa,3.28171000048828
1702307,2015,12,2.2. Formação Campestre,3.2240606399536151
1702307,2015,15,3.1. Pastagem,1300.9755521904849
1702307,2015,24,4.2. Área Urbanizada,1.359456775268548
1702307,2015,3,1.1 Formação Florestal,203.11919702515021
1702307,2015,33,"5.1 Rio, Lago e Oceano",25.648299176086361
1702307,2015,39,3.2.1.1. Soja,1.9310049508666951
1702307,2015,4,1.2. Formação Savânica,4.068676008178711
1702307,2015,41,3.2.1.5. Outras Lavouras Temporárias,14.547260740234311
1702307,2016,11,2.1. Campo Alagado e Área Pantanosa,3.613143148132322
1702307,2016,12,2.2. Formação Campestre,3.4163180142822269
1702307,2016,15,3.1. Pastagem,1312.6560100512511
1702307,2016,24,4.2. Área Urbanizada,1.36300164697265
1702307,2016,3,1.1 Formação Florestal,189.14626145923529
1702307,2016,33,"5.1 Rio, Lago e Oceano",25.116635751953041
1702307,2016,39,3.2.1.1. Soja,2.1738167111816371
1702307,2016,4,1.2. Formação Savânica,4.0916993370361343
1702307,2016,41,3.2.1.5. Outras Lavouras Temporárias,16.57833138665768
1702307,2017,11,2.1. Campo Alagado e Área Pantanosa,3.5608367072143521
1702307,2017,12,2.2. Formação Campestre,3.4091973404541021
1702307,2017,15,3.1. Pastagem,1305.78014760113
1702307,2017,24,4.2. Área Urbanizada,1.3842707614746019
1702307,2017,3,1.1 Formação Florestal,193.73337277912111
1702307,2017,33,"5.1 Rio, Lago e Oceano",25.15302681768793
1702307,2017,39,3.2.1.1. Soja,0.786048571655272
1702307,2017,4,1.2. Formação Savânica,4.2042232146606473
1702307,2017,41,3.2.1.5. Outras Lavouras Temporárias,20.144093713256911
1702307,2018,11,2.1. Campo Alagado e Área Pantanosa,3.5306558362426759
1702307,2018,12,2.2. Formação Campestre,2.788181551452638
1702307,2018,15,3.1. Pastagem,1305.6305722657939
1702307,2018,24,4.2. Área Urbanizada,1.39933644421386
1702307,2018,3,1.1 Formação Florestal,192.27177748834859
1702307,2018,33,"5.1 Rio, Lago e Oceano",25.6403213957519
1702307,2018,39,3.2.1.1. Soja,0.15331121630859371
1702307,2018,4,1.2. Formação Savânica,4.23611670678711
1702307,2018,41,3.2.1.5. Outras Lavouras Temporárias,22.50494460180678
1702307,2019,11,2.1. Campo Alagado e Área Pantanosa,3.6140010488281238
1702307,2019,12,2.2. Formação Campestre,3.1115595092163089
1702307,2019,15,3.1. Pastagem,1291.169052777492
1702307,2019,24,4.2. Área Urbanizada,1.405539985595696
1702307,2019,3,1.1 Formação Florestal,205.94068421423981
1702307,2019,33,"5.1 Rio, Lago e Oceano",25.378956767517021
1702307,2019,39,3.2.1.1. Soja,0.058488807006836
1702307,2019,4,1.2. Formação Savânica,4.2804180324096679
1702307,2019,41,3.2.1.5. Outras Lavouras Temporárias,23.196516364379821
1702307,2020,11,2.1. Campo Alagado e Área Pantanosa,3.8098257633056618
1702307,2020,12,2.2. Formação Campestre,3.66003716784668
1702307,2020,15,3.1. Pastagem,1259.518687594853
1702307,2020,24,4.2. Área Urbanizada,1.405539985595696
1702307,2020,3,1.1 Formação Florestal,237.11615144036961
1702307,2020,33,"5.1 Rio, Lago e Oceano",25.14589673107902
1702307,2020,39,3.2.1.1. Soja,0.59906979217529321
1702307,2020,4,1.2. Formação Savânica,4.4363701441650383
1702307,2020,41,3.2.1.5. Outras Lavouras Temporárias,22.463638887512079
1702307,2021,11,2.1. Campo Alagado e Área Pantanosa,0.18874302709960941
1702307,2021,12,2.2. Formação Campestre,4.9853724696044956
1702307,2021,15,3.1. Pastagem,1223.289905820996
1702307,2021,24,4.2. Área Urbanizada,1.451622898925774
1702307,2021,3,1.1 Formação Florestal,277.34377993682273
1702307,2021,33,"5.1 Rio, Lago e Oceano",25.418824144531179
1702307,2021,39,3.2.1.1. Soja,6.799662995666516
1702307,2021,4,1.2. Formação Savânica,3.3935461258544941
1702307,2021,41,3.2.1.5. Outras Lavouras Temporárias,15.28376008746333
1702406,2000,11,2.1. Campo Alagado e Área Pantanosa,2.2849913894042979
1702406,2000,12,2.2. Formação Campestre,66.225283656068072
1702406,2000,15,3.1. Pastagem,1362.361001613539
1702406,2000,21,3.4. Mosaico de Usos,203.93733121405481
1702406,2000,24,4.2. Área Urbanizada,2.5075836665649431
1702406,2000,25,4.4. Outras Áreas não Vegetadas,4.4029656027832083
1702406,2000,29,2.4. Afloramento Rochoso,29.713173981934482
1702406,2000,3,1.1 Formação Florestal,357.75557714235481
1702406,2000,33,"5.1 Rio, Lago e Oceano",11.74250196600334
1702406,2000,39,3.2.1.1. Soja,1.0969195963745131
1702406,2000,4,1.2. Formação Savânica,3758.325244282968
1702406,2000,41,3.2.1.5. Outras Lavouras Temporárias,2.6635368430786142
1702406,2000,9,3.3. Silvicultura,0.0576629490966797
1702406,2001,11,2.1. Campo Alagado e Área Pantanosa,2.5301055023803718
1702406,2001,12,2.2. Formação Campestre,65.523456962586963
1702406,2001,15,3.1. Pastagem,1378.778582181516
1702406,2001,21,3.4. Mosaico de Usos,211.9866638534568
1702406,2001,24,4.2. Área Urbanizada,2.5136870006103531
1702406,2001,25,4.4. Outras Áreas não Vegetadas,4.5296576314086954
1702406,2001,29,2.4. Afloramento Rochoso,29.710556586243559
1702406,2001,3,1.1 Formação Florestal,357.27570569765243
1702406,2001,33,"5.1 Rio, Lago e Oceano",11.19056019592279
1702406,2001,39,3.2.1.1. Soja,0.50516746685791014
1702406,2001,4,1.2. Formação Savânica,3737.4716825611408
1702406,2001,41,3.2.1.5. Outras Lavouras Temporárias,0.99766428332519463
1702406,2001,9,3.3. Silvicultura,0.0602839813842773
1702406,2002,11,2.1. Campo Alagado e Área Pantanosa,2.6235908992309569
1702406,2002,12,2.2. Formação Campestre,64.628927416993378
1702406,2002,15,3.1. Pastagem,1457.707903777705
1702406,2002,21,3.4. Mosaico de Usos,184.75274702124219
1702406,2002,24,4.2. Área Urbanizada,2.518046422790527
1702406,2002,25,4.4. Outras Áreas não Vegetadas,4.5760452523803714
1702406,2002,29,2.4. Afloramento Rochoso,29.71753301611416
1702406,2002,3,1.1 Formação Florestal,357.43019870271922
1702406,2002,33,"5.1 Rio, Lago e Oceano",11.20001327850335
1702406,2002,39,3.2.1.1. Soja,0.19365427520751949
1702406,2002,4,1.2. Formação Savânica,3686.63074680494
1702406,2002,41,3.2.1.5. Outras Lavouras Temporárias,1.0332093833007809
1702406,2002,9,3.3. Silvicultura,0.0611576532592773
1702406,2003,11,2.1. Campo Alagado e Área Pantanosa,2.7089799025878918
1702406,2003,12,2.2. Formação Campestre,64.197181775879841
1702406,2003,15,3.1. Pastagem,1505.04380429236
1702406,2003,21,3.4. Mosaico de Usos,169.20416616876389
1702406,2003,24,4.2. Área Urbanizada,2.539844117492676
1702406,2003,25,4.4. Outras Áreas não Vegetadas,4.7968625115356467
1702406,2003,29,2.4. Afloramento Rochoso,29.72363637439053
1702406,2003,3,1.1 Formação Florestal,348.74027014607572
1702406,2003,33,"5.1 Rio, Lago e Oceano",10.84200387939447
1702406,2003,39,3.2.1.1. Soja,0.32975864331054677
1702406,2003,4,1.2. Formação Savânica,3664.09984909162
1702406,2003,41,3.2.1.5. Outras Lavouras Temporárias,0.79324882043456968
1702406,2003,9,3.3. Silvicultura,0.054168180480957
1702406,2004,11,2.1. Campo Alagado e Área Pantanosa,2.911278709716798
1702406,2004,12,2.2. Formação Campestre,64.265289704041379
1702406,2004,15,3.1. Pastagem,1551.065444663443
1702406,2004,21,3.4. Mosaico de Usos,157.79959026550509
1702406,2004,24,4.2. Área Urbanizada,2.559026075256349
1702406,2004,25,4.4. Outras Áreas não Vegetadas,5.228923343566894
1702406,2004,29,2.4. Afloramento Rochoso,29.73323232000822
1702406,2004,3,1.1 Formação Florestal,356.89215442433562
1702406,2004,33,"5.1 Rio, Lago e Oceano",10.56631566809075
1702406,2004,39,3.2.1.1. Soja,0.23996655352783219
1702406,2004,4,1.2. Formação Savânica,3621.4992421490451
1702406,2004,41,3.2.1.5. Outras Lavouras Temporárias,0.2608892077636718
1702406,2004,9,3.3. Silvicultura,0.0524208200073242
1702406,2005,11,2.1. Campo Alagado e Área Pantanosa,2.8259035571289082
1702406,2005,12,2.2. Formação Campestre,64.687407900391435
1702406,2005,15,3.1. Pastagem,1575.4186713553829
1702406,2005,21,3.4. Mosaico de Usos,151.60887894879261
1702406,2005,24,4.2. Área Urbanizada,2.5651292661132832
1702406,2005,25,4.4. Outras Áreas não Vegetadas,5.1618355091552726
1702406,2005,29,2.4. Afloramento Rochoso,29.734978443787519
1702406,2005,3,1.1 Formação Florestal,357.70659743916588
1702406,2005,33,"5.1 Rio, Lago e Oceano",10.85642176129144
1702406,2005,39,3.2.1.1. Soja,1.310701194702147
1702406,2005,4,1.2. Formação Savânica,3601.073269299502
1702406,2005,41,3.2.1.5. Outras Lavouras Temporárias,0.0724320903930664
1702406,2005,9,3.3. Silvicultura,0.0515471384277344
1702406,2006,11,2.1. Campo Alagado e Área Pantanosa,2.7272298054199222
1702406,2006,12,2.2. Formação Campestre,65.757255358277874
1702406,2006,15,3.1. Pastagem,1607.332961485165
1702406,2006,21,3.4. Mosaico de Usos,142.57011648266621
1702406,2006,24,4.2. Área Urbanizada,2.6479609417114269
1702406,2006,25,4.4. Outras Áreas não Vegetadas,5.1068668585205046
1702406,2006,29,2.4. Afloramento Rochoso,29.735852836670809
1702406,2006,3,1.1 Formação Florestal,356.50980006635751
1702406,2006,33,"5.1 Rio, Lago e Oceano",10.87390755261224
1702406,2006,39,3.2.1.1. Soja,1.6441360184936531
1702406,2006,4,1.2. Formação Savânica,3577.7750488893639
1702406,2006,41,3.2.1.5. Outras Lavouras Temporárias,0.339343123474121
1702406,2006,9,3.3. Silvicultura,0.0532944857177734
1702406,2007,11,2.1. Campo Alagado e Área Pantanosa,3.155706680480959
1702406,2007,12,2.2. Formação Campestre,67.383450427369212
1702406,2007,15,3.1. Pastagem,1613.104310787596
1702406,2007,21,3.4. Mosaico de Usos,146.6205364605718
1702406,2007,24,4.2. Área Urbanizada,2.6497048434448258
1702406,2007,25,4.4. Outras Áreas não Vegetadas,4.8422083527221664
1702406,2007,29,2.4. Afloramento Rochoso,29.726258666077541
1702406,2007,3,1.1 Formação Florestal,357.47592250544011
1702406,2007,33,"5.1 Rio, Lago e Oceano",9.8387597184448055
1702406,2007,39,3.2.1.1. Soja,1.2531789147338861
1702406,2007,4,1.2. Formação Savânica,3565.954829176238
1702406,2007,41,3.2.1.5. Outras Lavouras Temporárias,0.93006280743408132
1702406,2007,62,3.2.1.4. Algodão (beta),0.0872974429321289
1702406,2007,9,3.3. Silvicultura,0.0515471208496094
1702406,2008,11,2.1. Campo Alagado e Área Pantanosa,3.249185727722169
1702406,2008,12,2.2. Formação Campestre,68.075808500733316
1702406,2008,15,3.1. Pastagem,1628.3273869937091
1702406,2008,21,3.4. Mosaico de Usos,147.2781656661997
1702406,2008,24,4.2. Área Urbanizada,2.7020177832031309
1702406,2008,25,4.4. Outras Áreas não Vegetadas,4.5244942261962926
