cod_ibge,ano,bioma,desmatado,vegetacao_natural,hidrografia
1700251,2000,Cerrado,121.6,1779.0,2.0
1700251,2001,Cerrado,141.2,1759.4,2.0
1700251,2002,Cerrado,160.8,1739.8,2.0
1700251,2003,Cerrado,202.9,1697.7,2.0
1700251,2004,Cerrado,245.0,1655.6,2.0
1700251,2005,Cerrado,292.4,1608.2,2.0
1700251,2006,Cerrado,339.8,1560.8,2.0
1700251,2007,Cerrado,358.8,1541.8,2.0
1700251,2008,Cerrado,377.8,1522.8,2.0
1700251,2009,Cerrado,414.1,1486.5,2.0
1700251,2010,Cerrado,450.4,1450.2,2.0
1700251,2011,Cerrado,465.7,1434.9,2.0
1700251,2012,Cerrado,481.0,1419.6,2.0
1700251,2013,Cerrado,511.2,1389.4,2.0
1700251,2014,Cerrado,538.5,1362.1,2.0
1700251,2015,Cerrado,621.1,1279.5,2.0
1700251,2016,Cerrado,651.9,1248.7,2.0
1700251,2017,Cerrado,687.3,1213.3,2.0
1700251,2018,Cerrado,717.9,1182.7,2.0
1700251,2019,Cerrado,738.2,1162.4,2.0
1700251,2020,Cerrado,777.5,1123.1,2.0
1700251,2021,Cerrado,807.4,1093.2,2.0
1700251,2022,Cerrado,840.7,1059.9,2.0
1700251,2023,Cerrado,867.0,1033.6,2.0
1700301,2000,Cerrado,121.2,106.6,6.4
1700301,2001,Cerrado,123.8,104.0,6.4
1700301,2002,Cerrado,126.4,101.4,6.4
1700301,2003,Cerrado,128.5,99.3,6.4
1700301,2004,Cerrado,130.6,97.2,6.4
1700301,2005,Cerrado,134.4,93.4,6.4
1700301,2006,Cerrado,138.2,89.6,6.4
1700301,2007,Cerrado,140.5,87.3,6.4
1700301,2008,Cerrado,142.8,85.0,6.4
1700301,2009,Cerrado,144.1,83.7,6.4
1700301,2010,Cerrado,145.4,82.4,6.4
1700301,2011,Cerrado,146.0,81.8,6.4
1700301,2012,Cerrado,146.6,81.2,6.4
1700301,2013,Cerrado,146.9,80.9,6.4
1700301,2014,Cerrado,147.7,80.1,6.4
1700301,2015,Cerrado,149.8,78.0,6.4
1700301,2016,Cerrado,150.4,77.4,6.4
1700301,2017,Cerrado,152.0,75.8,6.4
1700301,2018,Cerrado,152.3,75.5,6.4
1700301,2019,Cerrado,154.6,73.2,6.4
1700301,2020,Cerrado,154.9,72.9,6.4
1700301,2021,Cerrado,155.8,72.0,6.4
1700301,2022,Cerrado,157.4,70.4,6.4
1700301,2023,Cerrado,159.5,68.3,6.4
1700350,2000,Cerrado,529.4,1088.1,4.5
1700350,2001,Cerrado,567.4,1050.1,4.5
1700350,2002,Cerrado,605.4,1012.1,4.5
1700350,2003,Cerrado,619.7,997.8,4.5
1700350,2004,Cerrado,634.0,983.5,4.5
1700350,2005,Cerrado,650.1,967.4,4.5
1700350,2006,Cerrado,666.2,951.3,4.5
1700350,2007,Cerrado,685.5,932.0,4.5
1700350,2008,Cerrado,704.8,912.7,4.5
1700350,2009,Cerrado,719.2,898.3,4.5
1700350,2010,Cerrado,733.6,883.9,4.5
1700350,2011,Cerrado,744.4,873.1,4.5
1700350,2012,Cerrado,755.2,862.3,4.5
1700350,2013,Cerrado,779.0,838.5,4.5
1700350,2014,Cerrado,807.7,809.8,4.5
1700350,2015,Cerrado,839.8,777.7,4.5
1700350,2016,Cerrado,853.4,764.1,4.5
1700350,2017,Cerrado,869.2,748.3,4.5
1700350,2018,Cerrado,877.7,739.8,4.5
1700350,2019,Cerrado,885.7,731.8,4.5
1700350,2020,Cerrado,892.0,725.5,4.5
1700350,2021,Cerrado,900.6,716.9,4.5
1700350,2022,Cerrado,906.6,710.9,4.5
1700350,2023,Cerrado,920.3,697.2,4.5
1700400,2000,Cerrado,118.9,3886.0,10.5
1700400,2001,Cerrado,132.9,3872.0,10.5
1700400,2002,Cerrado,146.9,3858.0,10.5
1700400,2003,Cerrado,175.4,3829.5,10.5
1700400,2004,Cerrado,203.9,3801.0,10.5
1700400,2005,Cerrado,232.5,3772.4,10.5
1700400,2006,Cerrado,261.1,3743.8,10.5
1700400,2007,Cerrado,271.4,3733.5,10.5
1700400,2008,Cerrado,281.7,3723.2,10.5
1700400,2009,Cerrado,296.8,3708.1,10.5
1700400,2010,Cerrado,311.9,3693.0,10.5
1700400,2011,Cerrado,339.3,3665.6,10.5
1700400,2012,Cerrado,366.7,3638.2,10.5
1700400,2013,Cerrado,438.9,3566.0,10.5
1700400,2014,Cerrado,501.3,3503.6,10.5
1700400,2015,Cerrado,600.0,3404.9,10.5
1700400,2016,Cerrado,628.7,3376.2,10.5
1700400,2017,Cerrado,659.1,3345.8,10.5
1700400,2018,Cerrado,677.8,3327.1,10.5
1700400,2019,Cerrado,696.0,3308.9,10.5
1700400,2020,Cerrado,710.3,3294.6,10.5
1700400,2021,Cerrado,751.0,3253.9,10.5
1700400,2022,Cerrado,809.8,3195.1,10.5
1700400,2023,Cerrado,849.0,3155.9,10.5
1700707,2000,Cerrado,609.7,585.5,12.0
1700707,2001,Cerrado,646.8,548.4,12.0
1700707,2002,Cerrado,683.9,511.3,12.0
1700707,2003,Cerrado,707.9,487.3,12.0
1700707,2004,Cerrado,731.9,463.3,12.0
1700707,2005,Cerrado,738.4,456.8,12.0
1700707,2006,Cerrado,744.9,450.3,12.0
1700707,2007,Cerrado,749.6,445.6,12.0
1700707,2008,Cerrado,754.3,440.9,12.0
1700707,2009,Cerrado,760.7,434.5,12.0
1700707,2010,Cerrado,767.1,428.1,12.0
1700707,2011,Cerrado,772.1,423.1,12.0
1700707,2012,Cerrado,777.1,418.1,12.0
1700707,2013,Cerrado,786.0,409.2,12.0
1700707,2014,Cerrado,800.6,394.6,12.0
1700707,2015,Cerrado,821.9,373.3,12.0
1700707,2016,Cerrado,824.0,371.2,12.0
1700707,2017,Cerrado,828.4,366.8,12.0
1700707,2018,Cerrado,831.7,363.5,12.0
1700707,2019,Cerrado,832.5,362.7,12.0
1700707,2020,Cerrado,834.3,360.9,12.0
1700707,2021,Cerrado,838.9,356.3,12.0
1700707,2022,Cerrado,841.3,353.9,12.0
1700707,2023,Cerrado,843.1,352.1,12.0
1701002,2000,Amazônia,1025.5,124.9,32.7
1701002,2000,Cerrado,110.6,276.7,0.0
1701002,2001,Cerrado,116.3,271.0,0.0
1701002,2001,Amazônia,1035.8,114.6,32.7
1701002,2002,Cerrado,122.0,265.3,0.0
1701002,2002,Amazônia,1041.1,109.3,32.7
1701002,2003,Cerrado,122.4,264.9,0.0
1701002,2003,Amazônia,1041.7,108.7,32.7
1701002,2004,Amazônia,1043.1,107.3,32.7
1701002,2004,Cerrado,122.8,264.5,0.0
1701002,2005,Cerrado,123.2,264.1,0.0
1701002,2005,Amazônia,1044.9,105.5,32.7
1701002,2006,Cerrado,123.6,263.7,0.0
1701002,2006,Amazônia,1044.9,105.5,32.7
1701002,2007,Cerrado,124.6,262.7,0.0
1701002,2007,Amazônia,1045.3,105.1,32.7
1701002,2008,Cerrado,125.6,261.7,0.0
1701002,2008,Amazônia,1049.9,100.5,32.7
1701002,2009,Cerrado,132.9,254.4,0.0
1701002,2009,Amazônia,1050.1,100.3,32.7
1701002,2010,Cerrado,140.2,247.1,0.0
1701002,2010,Amazônia,1050.1,100.3,32.7
1701002,2011,Amazônia,1050.3,100.1,32.7
1701002,2011,Cerrado,156.6,230.7,0.0
1701002,2012,Cerrado,173.0,214.3,0.0
1701002,2012,Amazônia,1050.5,99.9,32.7
1701002,2013,Cerrado,174.8,212.5,0.0
1701002,2013,Amazônia,1050.6,99.8,32.7
1701002,2014,Amazônia,1050.6,99.8,32.7
1701002,2014,Cerrado,177.1,210.2,0.0
1701002,2015,Amazônia,1050.7,99.7,32.7
1701002,2015,Cerrado,179.1,208.2,0.0
1701002,2016,Amazônia,1050.7,99.7,32.7
1701002,2016,Cerrado,179.3,208.0,0.0
1701002,2017,Cerrado,179.4,207.9,0.0
1701002,2017,Amazônia,1050.7,99.7,32.7
1701002,2018,Cerrado,180.6,206.7,0.0
1701002,2018,Amazônia,1050.7,99.7,32.7
1701002,2019,Amazônia,1051.0,99.4,32.7
1701002,2019,Cerrado,180.7,206.6,0.0
1701002,2020,Cerrado,189.3,198.0,0.0
1701002,2020,Amazônia,1051.3,99.1,32.7
1701002,2021,Amazônia,1051.4,99.0,32.7
1701002,2021,Cerrado,200.2,187.1,0.0
1701002,2022,Cerrado,200.4,186.9,0.0
1701002,2022,Amazônia,1051.8,98.6,32.7
1701002,2023,Amazônia,1052.1,98.3,32.7
1701002,2023,Cerrado,209.9,177.4,0.0
1701051,2000,Cerrado,181.2,233.8,0.1
1701051,2000,Amazônia,28.7,3.6,0.0
1701051,2001,Amazônia,28.7,3.6,0.0
1701051,2001,Cerrado,183.7,231.3,0.1
1701051,2002,Amazônia,29.3,3.0,0.0
1701051,2002,Cerrado,186.2,228.8,0.1
1701051,2003,Amazônia,29.9,2.4,0.0
1701051,2003,Cerrado,190.4,224.6,0.1
1701051,2004,Amazônia,29.9,2.4,0.0
1701051,2004,Cerrado,194.6,220.4,0.1
1701051,2005,Amazônia,30.1,2.2,0.0
1701051,2005,Cerrado,201.1,213.9,0.1
1701051,2006,Amazônia,30.4,1.9,0.0
1701051,2006,Cerrado,207.6,207.4,0.1
1701051,2007,Amazônia,30.4,1.9,0.0
1701051,2007,Cerrado,212.6,202.4,0.1
1701051,2008,Amazônia,30.4,1.9,0.0
1701051,2008,Cerrado,217.6,197.4,0.1
1701051,2009,Amazônia,30.4,1.9,0.0
1701051,2009,Cerrado,218.5,196.5,0.1
1701051,2010,Cerrado,219.4,195.6,0.1
1701051,2010,Amazônia,30.5,1.8,0.0
1701051,2011,Cerrado,225.6,189.4,0.1
1701051,2011,Amazônia,30.5,1.8,0.0
1701051,2012,Cerrado,231.8,183.2,0.1
1701051,2012,Amazônia,30.5,1.8,0.0
1701051,2013,Cerrado,238.3,176.7,0.1
1701051,2013,Amazônia,30.5,1.8,0.0
1701051,2014,Cerrado,242.8,172.2,0.1
1701051,2014,Amazônia,30.5,1.8,0.0
1701051,2015,Cerrado,245.4,169.6,0.1
1701051,2015,Amazônia,30.5,1.8,0.0
1701051,2016,Cerrado,247.8,167.2,0.1
1701051,2016,Amazônia,30.5,1.8,0.0
1701051,2017,Amazônia,30.5,1.8,0.0
1701051,2017,Cerrado,248.6,166.4,0.1
1701051,2018,Cerrado,252.9,162.1,0.1
1701051,2018,Amazônia,30.5,1.8,0.0
1701051,2019,Cerrado,255.1,159.9,0.1
1701051,2019,Amazônia,30.5,1.8,0.0
1701051,2020,Cerrado,256.3,158.7,0.1
1701051,2020,Amazônia,30.7,1.6,0.0
1701051,2021,Cerrado,257.7,157.3,0.1
1701051,2021,Amazônia,30.7,1.6,0.0
1701051,2022,Amazônia,30.7,1.6,0.0
1701051,2022,Cerrado,258.9,156.1,0.1
1701051,2023,Amazônia,30.7,1.6,0.0
1701051,2023,Cerrado,259.4,155.6,0.1
1701101,2000,Cerrado,256.8,896.6,1.7
1701101,2001,Cerrado,264.6,888.8,1.7
1701101,2002,Cerrado,272.4,881.0,1.7
1701101,2003,Cerrado,311.5,841.9,1.7
1701101,2004,Cerrado,350.6,802.8,1.7
1701101,2005,Cerrado,358.0,795.4,1.7
1701101,2006,Cerrado,365.4,788.0,1.7
1701101,2007,Cerrado,375.6,777.8,1.7
1701101,2008,Cerrado,385.8,767.6,1.7
1701101,2009,Cerrado,393.2,760.2,1.7
1701101,2010,Cerrado,400.6,752.8,1.7
1701101,2011,Cerrado,420.2,733.2,1.7
1701101,2012,Cerrado,439.8,713.6,1.7
1701101,2013,Cerrado,471.8,681.6,1.7
1701101,2014,Cerrado,487.9,665.5,1.7
1701101,2015,Cerrado,507.8,645.6,1.7
1701101,2016,Cerrado,521.0,632.4,1.7
1701101,2017,Cerrado,530.9,622.5,1.7
1701101,2018,Cerrado,535.8,617.6,1.7
1701101,2019,Cerrado,545.9,607.5,1.7
1701101,2020,Cerrado,553.5,599.9,1.7
1701101,2021,Cerrado,557.3,596.1,1.7
1701101,2022,Cerrado,561.5,591.9,1.7
1701101,2023,Cerrado,572.4,581.0,1.7
1701309,2000,Amazônia,793.0,350.7,5.5
1701309,2001,Amazônia,824.5,319.2,5.5
1701309,2002,Amazônia,869.8,273.9,5.5
1701309,2003,Amazônia,873.6,270.1,5.5
1701309,2004,Amazônia,890.9,252.8,5.5
1701309,2005,Amazônia,969.2,174.5,5.5
1701309,2006,Amazônia,969.8,173.9,5.5
1701309,2007,Amazônia,976.0,167.7,5.5
1701309,2008,Amazônia,986.8,156.9,5.5
1701309,2009,Amazônia,990.3,153.4,5.5
1701309,2010,Amazônia,995.9,147.8,5.5
1701309,2011,Amazônia,998.5,145.2,5.5
1701309,2012,Amazônia,1000.3,143.4,5.5
1701309,2013,Amazônia,1003.5,140.2,5.5
1701309,2014,Amazônia,1004.8,138.9,5.5
1701309,2015,Amazônia,1006.6,137.1,5.5
1701309,2016,Amazônia,1007.9,135.8,5.5
1701309,2017,Amazônia,1009.8,133.9,5.5
1701309,2018,Amazônia,1010.8,132.9,5.5
1701309,2019,Amazônia,1011.1,132.6,5.5
1701309,2020,Amazônia,1012.7,131.0,5.5
1701309,2021,Amazônia,1013.6,130.1,5.5
1701309,2022,Amazônia,1015.3,128.4,5.5
1701309,2023,Amazônia,1016.1,127.6,5.5
1701903,2000,Cerrado,438.0,2262.5,73.1
1701903,2001,Cerrado,459.9,2240.6,73.1
1701903,2002,Cerrado,481.8,2218.7,73.1
1701903,2003,Cerrado,544.3,2156.2,73.1
1701903,2004,Cerrado,606.8,2093.7,73.1
1701903,2005,Cerrado,677.1,2023.4,73.1
1701903,2006,Cerrado,747.4,1953.1,73.1
1701903,2007,Cerrado,767.2,1933.3,73.1
1701903,2008,Cerrado,787.0,1913.5,73.1
1701903,2009,Cerrado,833.3,1867.2,73.1
1701903,2010,Cerrado,879.6,1820.9,73.1
1701903,2011,Cerrado,885.6,1814.9,73.1
1701903,2012,Cerrado,891.6,1808.9,73.1
1701903,2013,Cerrado,918.1,1782.4,73.1
1701903,2014,Cerrado,937.0,1763.5,73.1
1701903,2015,Cerrado,991.9,1708.6,73.1
1701903,2016,Cerrado,1052.3,1648.2,73.1
1701903,2017,Cerrado,1076.2,1624.3,73.1
1701903,2018,Cerrado,1093.5,1607.0,73.1
1701903,2019,Cerrado,1117.3,1583.2,73.1
1701903,2020,Cerrado,1138.2,1562.3,73.1
1701903,2021,Cerrado,1181.1,1519.4,73.1
1701903,2022,Cerrado,1214.5,1486.0,73.1
1701903,2023,Cerrado,1258.0,1442.5,73.1
1702000,2000,Cerrado,2148.7,2986.1,15.9
1702000,2001,Cerrado,2286.6,2848.2,15.9
1702000,2002,Cerrado,2424.5,2710.3,15.9
1702000,2003,Cerrado,2546.9,2587.9,15.9
1702000,2004,Cerrado,2669.3,2465.5,15.9
1702000,2005,Cerrado,2722.3,2412.5,15.9
1702000,2006,Cerrado,2775.3,2359.5,15.9
1702000,2007,Cerrado,2827.1,2307.7,15.9
1702000,2008,Cerrado,2878.9,2255.9,15.9
1702000,2009,Cerrado,2932.6,2202.2,15.9
1702000,2010,Cerrado,2986.3,2148.5,15.9
1702000,2011,Cerrado,3013.1,2121.7,15.9
1702000,2012,Cerrado,3039.9,2094.9,15.9
1702000,2013,Cerrado,3105.6,2029.2,15.9
1702000,2014,Cerrado,3171.9,1962.9,15.9
1702000,2015,Cerrado,3246.9,1887.9,15.9
1702000,2016,Cerrado,3265.4,1869.4,15.9
1702000,2017,Cerrado,3295.3,1839.5,15.9
1702000,2018,Cerrado,3325.4,1809.4,15.9
1702000,2019,Cerrado,3346.5,1788.3,15.9
1702000,2020,Cerrado,3357.3,1777.5,15.9
1702000,2021,Cerrado,3374.3,1760.5,15.9
1702000,2022,Cerrado,3393.8,1741.0,15.9
1702000,2023,Cerrado,3425.8,1709.0,15.9
1702109,2000,Amazônia,2315.3,430.1,20.4
1702109,2000,Cerrado,386.4,756.7,1.7
1702109,2001,Cerrado,397.6,745.5,1.7
1702109,2001,Amazônia,2327.5,417.9,20.4
1702109,2002,Amazônia,2336.1,409.3,20.4
1702109,2002,Cerrado,408.8,734.3,1.7
1702109,2003,Amazônia,2338.4,407.0,20.4
1702109,2003,Cerrado,421.9,721.2,1.7
1702109,2004,Amazônia,2346.5,398.9,20.4
1702109,2004,Cerrado,435.0,708.1,1.7
1702109,2005,Amazônia,2372.8,372.6,20.4
1702109,2005,Cerrado,451.6,691.5,1.7
1702109,2006,Cerrado,468.2,674.9,1.7
1702109,2006,Amazônia,2374.3,371.1,20.4
1702109,2007,Cerrado,475.3,667.8,1.7
1702109,2007,Amazônia,2377.0,368.4,20.4
1702109,2008,Cerrado,482.4,660.7,1.7
1702109,2008,Amazônia,2379.2,366.2,20.4
1702109,2009,Cerrado,488.4,654.7,1.7
1702109,2009,Amazônia,2380.7,364.7,20.4
1702109,2010,Cerrado,494.4,648.7,1.7
1702109,2010,Amazônia,2381.9,363.5,20.4
1702109,2011,Cerrado,501.2,641.9,1.7
1702109,2011,Amazônia,2382.6,362.8,20.4
1702109,2012,Cerrado,508.0,635.1,1.7
1702109,2012,Amazônia,2383.6,361.8,20.4
1702109,2013,Cerrado,525.6,617.5,1.7
1702109,2013,Amazônia,2393.4,352.0,20.4
1702109,2014,Cerrado,590.4,552.7,1.7
1702109,2014,Amazônia,2393.5,351.9,20.4
1702109,2015,Cerrado,600.8,542.3,1.7
1702109,2015,Amazônia,2394.3,351.1,20.4
1702109,2016,Amazônia,2395.3,350.1,20.4
1702109,2016,Cerrado,607.2,535.9,1.7
1702109,2017,Cerrado,611.3,531.8,1.7
1702109,2017,Amazônia,2396.2,349.2,20.4
1702109,2018,Amazônia,2396.4,349.0,20.4
1702109,2018,Cerrado,618.5,524.6,1.7
1702109,2019,Cerrado,625.9,517.2,1.7
1702109,2019,Amazônia,2397.2,348.2,20.4
1702109,2020,Cerrado,630.5,512.6,1.7
1702109,2020,Amazônia,2397.4,348.0,20.4
1702109,2021,Cerrado,636.4,506.7,1.7
1702109,2021,Amazônia,2398.4,347.0,20.4
1702109,2022,Cerrado,644.6,498.5,1.7
1702109,2022,Amazônia,2400.1,345.3,20.4
1702109,2023,Amazônia,2400.9,344.5,20.4
1702109,2023,Cerrado,654.7,488.4,1.7
1702158,2000,Amazônia,716.0,101.1,12.5
1702158,2001,Amazônia,721.7,95.4,12.5
1702158,2002,Amazônia,724.2,92.9,12.5
1702158,2003,Amazônia,724.2,92.9,12.5
1702158,2004,Amazônia,736.5,80.6,12.5
1702158,2005,Amazônia,742.2,74.9,12.5
1702158,2006,Amazônia,742.7,74.4,12.5
1702158,2007,Amazônia,744.5,72.6,12.5
1702158,2008,Amazônia,745.1,72.0,12.5
1702158,2009,Amazônia,745.3,71.8,12.5
1702158,2010,Amazônia,745.6,71.5,12.5
1702158,2011,Amazônia,745.8,71.3,12.5
1702158,2012,Amazônia,746.3,70.8,12.5
1702158,2013,Amazônia,746.3,70.8,12.5
1702158,2014,Amazônia,746.5,70.6,12.5
1702158,2015,Amazônia,746.5,70.6,12.5
1702158,2016,Amazônia,746.5,70.6,12.5
1702158,2017,Amazônia,746.5,70.6,12.5
1702158,2018,Amazônia,746.7,70.4,12.5
1702158,2019,Amazônia,746.8,70.3,12.5
1702158,2020,Amazônia,747.0,70.1,12.5
1702158,2021,Amazônia,747.0,70.1,12.5
1702158,2022,Amazônia,747.4,69.7,12.5
1702158,2023,Amazônia,747.5,69.6,12.5
1702208,2000,Amazônia,939.1,238.2,61.7
1702208,2000,Cerrado,803.8,588.5,0.1
1702208,2001,Cerrado,813.0,579.3,0.1
1702208,2001,Amazônia,959.0,218.3,61.7
1702208,2002,Amazônia,964.0,213.3,61.7
1702208,2002,Cerrado,822.2,570.1,0.1
1702208,2003,Amazônia,978.5,198.8,61.7
1702208,2003,Cerrado,842.7,549.6,0.1
1702208,2004,Amazônia,992.8,184.5,61.7
1702208,2004,Cerrado,863.2,529.1,0.1
1702208,2005,Cerrado,878.7,513.6,0.1
1702208,2005,Amazônia,1000.7,176.6,61.7
1702208,2006,Cerrado,894.2,498.1,0.1
1702208,2006,Amazônia,1001.0,176.3,61.7
1702208,2007,Cerrado,903.4,488.9,0.1
1702208,2007,Amazônia,1005.5,171.8,61.7
1702208,2008,Amazônia,1017.4,159.9,61.7
1702208,2008,Cerrado,912.6,479.7,0.1
1702208,2009,Amazônia,1021.9,155.4,61.7
1702208,2009,Cerrado,926.4,465.9,0.1
1702208,2010,Amazônia,1029.6,147.7,61.7
1702208,2010,Cerrado,940.2,452.1,0.1
1702208,2011,Cerrado,943.3,449.0,0.1
1702208,2011,Amazônia,1030.6,146.7,61.7
1702208,2012,Amazônia,1031.7,145.6,61.7
1702208,2012,Cerrado,946.4,445.9,0.1
1702208,2013,Amazônia,1032.5,144.8,61.7
1702208,2013,Cerrado,956.5,435.8,0.1
1702208,2014,Cerrado,962.8,429.5,0.1
1702208,2014,Amazônia,1034.1,143.2,61.7
1702208,2015,Cerrado,968.3,424.0,0.1
1702208,2015,Amazônia,1034.7,142.6,61.7
1702208,2016,Cerrado,980.1,412.2,0.1
1702208,2016,Amazônia,1035.7,141.6,61.7
1702208,2017,Amazônia,1037.9,139.4,61.7
1702208,2017,Cerrado,987.9,404.4,0.1
1702208,2018,Amazônia,1038.8,138.5,61.7
1702208,2018,Cerrado,997.0,395.3,0.1
1702208,2019,Amazônia,1040.4,136.9,61.7
1702208,2019,Cerrado,1000.8,391.5,0.1
1702208,2020,Cerrado,1006.8,385.5,0.1
1702208,2020,Amazônia,1041.9,135.4,61.7
1702208,2021,Cerrado,1016.2,376.1,0.1
1702208,2021,Amazônia,1043.5,133.8,61.7
1702208,2022,Amazônia,1046.0,131.3,61.7
1702208,2022,Cerrado,1023.6,368.7,0.1
1702208,2023,Cerrado,1034.5,357.8,0.1
1702208,2023,Amazônia,1047.4,129.9,61.7
1702307,2000,Amazônia,1459.0,75.6,24.0
1702307,2001,Amazônia,1459.8,74.8,24.0
1702307,2002,Amazônia,1459.8,74.8,24.0
1702307,2003,Amazônia,1459.8,74.8,24.0
1702307,2004,Amazônia,1460.2,74.4,24.0
1702307,2005,Amazônia,1461.3,73.3,24.0
1702307,2006,Amazônia,1461.3,73.3,24.0
1702307,2007,Amazônia,1461.5,73.1,24.0
1702307,2008,Amazônia,1461.5,73.1,24.0
1702307,2009,Amazônia,1461.6,73.0,24.0
1702307,2010,Amazônia,1461.9,72.7,24.0
1702307,2011,Amazônia,1462.1,72.5,24.0
1702307,2012,Amazônia,1462.6,72.0,24.0
1702307,2013,Amazônia,1462.6,72.0,24.0
1702307,2014,Amazônia,1463.9,70.7,24.0
1702307,2015,Amazônia,1463.9,70.7,24.0
1702307,2016,Amazônia,1466.0,68.6,24.0
1702307,2017,Amazônia,1466.4,68.2,24.0
1702307,2018,Amazônia,1466.6,68.0,24.0
1702307,2019,Amazônia,1466.9,67.7,24.0
1702307,2020,Amazônia,1467.0,67.6,24.0
1702307,2021,Amazônia,1467.1,67.5,24.0
1702307,2022,Amazônia,1467.4,67.2,24.0
1702307,2023,Amazônia,1467.7,66.9,24.0
1702406,2000,Cerrado,414.9,5378.4,10.7
1702406,2001,Cerrado,453.4,5339.9,10.7
1702406,2002,Cerrado,491.9,5301.4,10.7
1702406,2003,Cerrado,521.0,5272.3,10.7
1702406,2004,Cerrado,550.1,5243.2,10.7
1702406,2005,Cerrado,605.7,5187.6,10.7
1702406,2006,Cerrado,661.3,5132.0,10.7
1702406,2007,Cerrado,700.7,5092.6,10.7
1702406,2008,Cerrado,740.1,5053.2,10.7
1702406,2009,Cerrado,764.6,5028.7,10.7
1702406,2010,Cerrado,789.1,5004.2,10.7
1702406,2011,Cerrado,838.8,4954.5,10.7
1702406,2012,Cerrado,888.5,4904.8,10.7
1702406,2013,Cerrado,923.5,4869.8,10.7
1702406,2014,Cerrado,967.4,4825.9,10.7
1702406,2015,Cerrado,1016.2,4777.1,10.7
1702406,2016,Cerrado,1025.1,4768.2,10.7
1702406,2017,Cerrado,1073.3,4720.0,10.7
1702406,2018,Cerrado,1102.5,4690.8,10.7
1702406,2019,Cerrado,1134.6,4658.7,10.7
1702406,2020,Cerrado,1165.7,4627.6,10.7
1702406,2021,Cerrado,1215.9,4577.4,10.7
1702406,2022,Cerrado,1257.3,4536.0,10.7
1702406,2023,Cerrado,1284.0,4509.3,10.7
1702554,2000,Amazônia,199.9,16.3,0.0
1702554,2000,Cerrado,171.0,9.7,0.0
1702554,2001,Cerrado,171.1,9.6,0.0
1702554,2001,Amazônia,201.3,14.9,0.0
1702554,2002,Amazônia,202.0,14.2,0.0
1702554,2002,Cerrado,171.2,9.5,0.0
1702554,2003,Amazônia,205.8,10.4,0.0
1702554,2003,Cerrado,171.4,9.3,0.0
1702554,2004,Amazônia,206.2,10.0,0.0
1702554,2004,Cerrado,171.6,9.1,0.0
1702554,2005,Cerrado,171.8,8.9,0.0
1702554,2005,Amazônia,207.3,8.9,0.0
1702554,2006,Amazônia,207.8,8.4,0.0
1702554,2006,Cerrado,172.0,8.7,0.0
1702554,2007,Cerrado,172.3,8.4,0.0
1702554,2007,Amazônia,208.2,8.0,0.0
1702554,2008,Cerrado,172.6,8.1,0.0
1702554,2008,Amazônia,208.5,7.7,0.0
1702554,2009,Cerrado,172.8,7.9,0.0
1702554,2009,Amazônia,208.5,7.7,0.0
1702554,2010,Cerrado,173.0,7.7,0.0
1702554,2010,Amazônia,208.7,7.5,0.0
1702554,2011,Amazônia,208.7,7.5,0.0
1702554,2011,Cerrado,173.0,7.7,0.0
1702554,2012,Cerrado,173.0,7.7,0.0
1702554,2012,Amazônia,208.8,7.4,0.0
1702554,2013,Cerrado,173.0,7.7,0.0
1702554,2013,Amazônia,208.8,7.4,0.0
1702554,2014,Cerrado,173.1,7.6,0.0
1702554,2014,Amazônia,209.3,6.9,0.0
1702554,2015,Amazônia,209.6,6.6,0.0
1702554,2015,Cerrado,173.1,7.6,0.0
1702554,2016,Amazônia,209.6,6.6,0.0
1702554,2016,Cerrado,173.1,7.6,0.0
1702554,2017,Amazônia,209.8,6.4,0.0
1702554,2017,Cerrado,173.2,7.5,0.0
1702554,2018,Amazônia,209.8,6.4,0.0
1702554,2018,Cerrado,173.2,7.5,0.0
1702554,2019,Amazônia,210.0,6.2,0.0
1702554,2019,Cerrado,173.4,7.3,0.0
1702554,2020,Amazônia,210.1,6.1,0.0
1702554,2020,Cerrado,173.4,7.3,0.0
1702554,2021,Amazônia,210.2,6.0,0.0
1702554,2021,Cerrado,173.4,7.3,0.0
1702554,2022,Amazônia,210.6,5.6,0.0
1702554,2022,Cerrado,173.4,7.3,0.0
1702554,2023,Cerrado,173.4,7.3,0.0
1702554,2023,Amazônia,210.7,5.5,0.0
1702703,2000,Cerrado,151.9,597.2,0.1
1702703,2001,Cerrado,182.2,566.9,0.1
1702703,2002,Cerrado,212.5,536.6,0.1
1702703,2003,Cerrado,218.9,530.2,0.1
1702703,2004,Cerrado,225.3,523.8,0.1
1702703,2005,Cerrado,238.3,510.8,0.1
1702703,2006,Cerrado,251.3,497.8,0.1
1702703,2007,Cerrado,260.7,488.4,0.1
1702703,2008,Cerrado,270.1,479.0,0.1
1702703,2009,Cerrado,273.3,475.8,0.1
1702703,2010,Cerrado,276.5,472.6,0.1
1702703,2011,Cerrado,280.5,468.6,0.1
1702703,2012,Cerrado,284.5,464.6,0.1
1702703,2013,Cerrado,291.5,457.6,0.1
1702703,2014,Cerrado,295.5,453.6,0.1
1702703,2015,Cerrado,298.7,450.4,0.1
1702703,2016,Cerrado,300.5,448.6,0.1
1702703,2017,Cerrado,302.4,446.7,0.1
1702703,2018,Cerrado,303.3,445.8,0.1
