ano,sigla_uf,id_municipio,recusa,tipo_administracao,existencia_adm_indireta,tipo_vinculo,escolaridade,quantidade_vinculo
2019,TO,1700707,0,Direta,0,Sem vínculo permanente,Total,247
2019,TO,1700707,0,Indireta,0,Estatutários,Total,
2019,TO,1700707,0,Indireta,0,Celetistas,Total,
2019,TO,1700707,0,Indireta,0,Somente comissionados,Total,
2019,TO,1700707,0,Indireta,0,Estagiários,Total,
2019,TO,1700707,0,Indireta,0,Sem vínculo permanente,Total,
2020,TO,1700707,1,Direta,,Estatutários,Total,
2020,TO,1700707,1,Direta,,Celetistas,Total,
2020,TO,1700707,1,Direta,,Somente comissionados,Total,
2020,TO,1700707,1,Direta,,Estagiários,Total,
2020,TO,1700707,1,Direta,,Sem vínculo permanente,Total,
2020,TO,1700707,1,Indireta,,Estatutários,Total,
2020,TO,1700707,1,Indireta,,Celetistas,Total,
2020,TO,1700707,1,Indireta,,Somente comissionados,Total,
2020,TO,1700707,1,Indireta,,Estagiários,Total,
2020,TO,1700707,1,Indireta,,Sem vínculo permanente,Total,
2021,TO,1700707,0,Direta,0,Estatutários,Total,127
2021,TO,1700707,0,Direta,0,Celetistas,Total,0
2021,TO,1700707,0,Direta,0,Somente comissionados,Total,56
2021,TO,1700707,0,Direta,0,Estagiários,Total,0
2021,TO,1700707,0,Direta,0,Sem vínculo permanente,Total,305
2021,TO,1700707,0,Indireta,0,Estatutários,Total,
2021,TO,1700707,0,Indireta,0,Celetistas,Total,
2021,TO,1700707,0,Indireta,0,Somente comissionados,Total,
2021,TO,1700707,0,Indireta,0,Estagiários,Total,
2021,TO,1700707,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1701002,0,Direta,1,Estatutários,Total,303
2018,TO,1701002,0,Direta,1,Estatutários,Sem instrução,0
2018,TO,1701002,0,Direta,1,Estatutários,Ensino fundamental,62
2018,TO,1701002,0,Direta,1,Estatutários,Ensino médio,119
2018,TO,1701002,0,Direta,1,Estatutários,Ensino superior,89
2018,TO,1701002,0,Direta,1,Estatutários,Pós-graduação,33
2018,TO,1701002,0,Direta,1,Celetistas,Total,0
2018,TO,1701002,0,Direta,1,Celetistas,Sem instrução,0
2018,TO,1701002,0,Direta,1,Celetistas,Ensino fundamental,0
2018,TO,1701002,0,Direta,1,Celetistas,Ensino médio,0
2018,TO,1701002,0,Direta,1,Celetistas,Ensino superior,0
2018,TO,1701002,0,Direta,1,Celetistas,Pós-graduação,0
2018,TO,1701002,0,Direta,1,Somente comissionados,Total,135
2018,TO,1701002,0,Direta,1,Somente comissionados,Sem instrução,16
2018,TO,1701002,0,Direta,1,Somente comissionados,Ensino fundamental,24
2018,TO,1701002,0,Direta,1,Somente comissionados,Ensino médio,53
2018,TO,1701002,0,Direta,1,Somente comissionados,Ensino superior,33
2018,TO,1701002,0,Direta,1,Somente comissionados,Pós-graduação,9
2018,TO,1701002,0,Direta,1,Estagiários,Total,0
2018,TO,1701002,0,Direta,1,Estagiários,Ensino fundamental,0
2018,TO,1701002,0,Direta,1,Estagiários,Ensino médio,0
2018,TO,1701002,0,Direta,1,Estagiários,Ensino superior,0
2018,TO,1701002,0,Direta,1,Estagiários,Pós-graduação,0
2018,TO,1701002,0,Direta,1,Sem vínculo permanente,Total,0
2018,TO,1701002,0,Direta,1,Sem vínculo permanente,Sem instrução,0
2018,TO,1701002,0,Direta,1,Sem vínculo permanente,Ensino fundamental,0
2018,TO,1701002,0,Direta,1,Sem vínculo permanente,Ensino médio,0
2018,TO,1701002,0,Direta,1,Sem vínculo permanente,Ensino superior,0
2018,TO,1701002,0,Direta,1,Sem vínculo permanente,Pós-graduação,0
2018,TO,1701002,0,Indireta,1,Estatutários,Total,
2018,TO,1701002,0,Indireta,1,Estatutários,Sem instrução,
2018,TO,1701002,0,Indireta,1,Estatutários,Ensino fundamental,
2018,TO,1701002,0,Indireta,1,Estatutários,Ensino médio,
2018,TO,1701002,0,Indireta,1,Estatutários,Ensino superior,
2018,TO,1701002,0,Indireta,1,Estatutários,Pós-graduação,
2018,TO,1701002,0,Indireta,1,Celetistas,Total,
2018,TO,1701002,0,Indireta,1,Celetistas,Sem instrução,
2018,TO,1701002,0,Indireta,1,Celetistas,Ensino fundamental,
2018,TO,1701002,0,Indireta,1,Celetistas,Ensino médio,
2018,TO,1701002,0,Indireta,1,Celetistas,Ensino superior,
2018,TO,1701002,0,Indireta,1,Celetistas,Pós-graduação,
2018,TO,1701002,0,Indireta,1,Somente comissionados,Total,
2018,TO,1701002,0,Indireta,1,Somente comissionados,Sem instrução,
2018,TO,1701002,0,Indireta,1,Somente comissionados,Ensino fundamental,
2018,TO,1701002,0,Indireta,1,Somente comissionados,Ensino médio,
2018,TO,1701002,0,Indireta,1,Somente comissionados,Ensino superior,
2018,TO,1701002,0,Indireta,1,Somente comissionados,Pós-graduação,
2018,TO,1701002,0,Indireta,1,Estagiários,Total,
2018,TO,1701002,0,Indireta,1,Estagiários,Ensino fundamental,
2018,TO,1701002,0,Indireta,1,Estagiários,Ensino médio,
2018,TO,1701002,0,Indireta,1,Estagiários,Ensino superior,
2018,TO,1701002,0,Indireta,1,Estagiários,Pós-graduação,
2018,TO,1701002,0,Indireta,1,Sem vínculo permanente,Total,
2018,TO,1701002,0,Indireta,1,Sem vínculo permanente,Sem instrução,
2018,TO,1701002,0,Indireta,1,Sem vínculo permanente,Ensino fundamental,
2018,TO,1701002,0,Indireta,1,Sem vínculo permanente,Ensino médio,
2018,TO,1701002,0,Indireta,1,Sem vínculo permanente,Ensino superior,
2018,TO,1701002,0,Indireta,1,Sem vínculo permanente,Pós-graduação,
2019,TO,1701002,0,Direta,0,Estatutários,Total,392
2019,TO,1701002,0,Direta,0,Celetistas,Total,81
2019,TO,1701002,0,Direta,0,Somente comissionados,Total,47
2019,TO,1701002,0,Direta,0,Estagiários,Total,0
2019,TO,1701002,0,Direta,0,Sem vínculo permanente,Total,0
2019,TO,1701002,0,Indireta,0,Estatutários,Total,
2019,TO,1701002,0,Indireta,0,Celetistas,Total,
2019,TO,1701002,0,Indireta,0,Somente comissionados,Total,
2019,TO,1701002,0,Indireta,0,Estagiários,Total,
2019,TO,1701002,0,Indireta,0,Sem vínculo permanente,Total,
2020,TO,1701002,0,Direta,0,Estatutários,Total,383
2020,TO,1701002,0,Direta,0,Celetistas,Total,75
2020,TO,1701002,0,Direta,0,Somente comissionados,Total,47
2020,TO,1701002,0,Direta,0,Estagiários,Total,0
2020,TO,1701002,0,Direta,0,Sem vínculo permanente,Total,0
2020,TO,1701002,0,Indireta,0,Estatutários,Total,
2020,TO,1701002,0,Indireta,0,Celetistas,Total,
2020,TO,1701002,0,Indireta,0,Somente comissionados,Total,
2020,TO,1701002,0,Indireta,0,Estagiários,Total,
2020,TO,1701002,0,Indireta,0,Sem vínculo permanente,Total,
2021,TO,1701002,0,Direta,0,Estatutários,Total,200
2021,TO,1701002,0,Direta,0,Celetistas,Total,0
2021,TO,1701002,0,Direta,0,Somente comissionados,Total,121
2021,TO,1701002,0,Direta,0,Estagiários,Total,0
2021,TO,1701002,0,Direta,0,Sem vínculo permanente,Total,2
2021,TO,1701002,0,Indireta,0,Estatutários,Total,
2021,TO,1701002,0,Indireta,0,Celetistas,Total,
2021,TO,1701002,0,Indireta,0,Somente comissionados,Total,
2021,TO,1701002,0,Indireta,0,Estagiários,Total,
2021,TO,1701002,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1701051,0,Direta,0,Estatutários,Total,240
2018,TO,1701051,0,Direta,0,Estatutários,Sem instrução,3
2018,TO,1701051,0,Direta,0,Estatutários,Ensino fundamental,22
2018,TO,1701051,0,Direta,0,Estatutários,Ensino médio,109
2018,TO,1701051,0,Direta,0,Estatutários,Ensino superior,81
2018,TO,1701051,0,Direta,0,Estatutários,Pós-graduação,25
2018,TO,1701051,0,Direta,0,Celetistas,Total,0
2018,TO,1701051,0,Direta,0,Celetistas,Sem instrução,0
2018,TO,1701051,0,Direta,0,Celetistas,Ensino fundamental,0
2018,TO,1701051,0,Direta,0,Celetistas,Ensino médio,0
2018,TO,1701051,0,Direta,0,Celetistas,Ensino superior,0
2018,TO,1701051,0,Direta,0,Celetistas,Pós-graduação,0
2018,TO,1701051,0,Direta,0,Somente comissionados,Total,120
2018,TO,1701051,0,Direta,0,Somente comissionados,Sem instrução,3
2018,TO,1701051,0,Direta,0,Somente comissionados,Ensino fundamental,9
2018,TO,1701051,0,Direta,0,Somente comissionados,Ensino médio,65
2018,TO,1701051,0,Direta,0,Somente comissionados,Ensino superior,35
2018,TO,1701051,0,Direta,0,Somente comissionados,Pós-graduação,8
2018,TO,1701051,0,Direta,0,Estagiários,Total,0
2018,TO,1701051,0,Direta,0,Estagiários,Ensino fundamental,0
2018,TO,1701051,0,Direta,0,Estagiários,Ensino médio,0
2018,TO,1701051,0,Direta,0,Estagiários,Ensino superior,0
2018,TO,1701051,0,Direta,0,Estagiários,Pós-graduação,0
2018,TO,1701051,0,Direta,0,Sem vínculo permanente,Total,0
2018,TO,1701051,0,Direta,0,Sem vínculo permanente,Sem instrução,0
2018,TO,1701051,0,Direta,0,Sem vínculo permanente,Ensino fundamental,0
2018,TO,1701051,0,Direta,0,Sem vínculo permanente,Ensino médio,0
2018,TO,1701051,0,Direta,0,Sem vínculo permanente,Ensino superior,0
2018,TO,1701051,0,Direta,0,Sem vínculo permanente,Pós-graduação,0
2018,TO,1701051,0,Indireta,0,Estatutários,Total,
2018,TO,1701051,0,Indireta,0,Estatutários,Sem instrução,
2018,TO,1701051,0,Indireta,0,Estatutários,Ensino fundamental,
2018,TO,1701051,0,Indireta,0,Estatutários,Ensino médio,
2018,TO,1701051,0,Indireta,0,Estatutários,Ensino superior,
2018,TO,1701051,0,Indireta,0,Estatutários,Pós-graduação,
2018,TO,1701051,0,Indireta,0,Celetistas,Total,
2018,TO,1701051,0,Indireta,0,Celetistas,Sem instrução,
2018,TO,1701051,0,Indireta,0,Celetistas,Ensino fundamental,
2018,TO,1701051,0,Indireta,0,Celetistas,Ensino médio,
2018,TO,1701051,0,Indireta,0,Celetistas,Ensino superior,
2018,TO,1701051,0,Indireta,0,Celetistas,Pós-graduação,
2018,TO,1701051,0,Indireta,0,Somente comissionados,Total,
2018,TO,1701051,0,Indireta,0,Somente comissionados,Sem instrução,
2018,TO,1701051,0,Indireta,0,Somente comissionados,Ensino fundamental,
2018,TO,1701051,0,Indireta,0,Somente comissionados,Ensino médio,
2018,TO,1701051,0,Indireta,0,Somente comissionados,Ensino superior,
2018,TO,1701051,0,Indireta,0,Somente comissionados,Pós-graduação,
2018,TO,1701051,0,Indireta,0,Estagiários,Total,
2018,TO,1701051,0,Indireta,0,Estagiários,Ensino fundamental,
2018,TO,1701051,0,Indireta,0,Estagiários,Ensino médio,
2018,TO,1701051,0,Indireta,0,Estagiários,Ensino superior,
2018,TO,1701051,0,Indireta,0,Estagiários,Pós-graduação,
2018,TO,1701051,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1701051,0,Indireta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1701051,0,Indireta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1701051,0,Indireta,0,Sem vínculo permanente,Ensino médio,
2018,TO,1701051,0,Indireta,0,Sem vínculo permanente,Ensino superior,
2018,TO,1701051,0,Indireta,0,Sem vínculo permanente,Pós-graduação,
2019,TO,1701051,0,Direta,0,Estatutários,Total,115
2019,TO,1701051,0,Direta,0,Celetistas,Total,0
2019,TO,1701051,0,Direta,0,Somente comissionados,Total,34
2019,TO,1701051,0,Direta,0,Estagiários,Total,0
2019,TO,1701051,0,Direta,0,Sem vínculo permanente,Total,82
2019,TO,1701051,0,Indireta,0,Estatutários,Total,
2019,TO,1701051,0,Indireta,0,Celetistas,Total,
2019,TO,1701051,0,Indireta,0,Somente comissionados,Total,
2019,TO,1701051,0,Indireta,0,Estagiários,Total,
2019,TO,1701051,0,Indireta,0,Sem vínculo permanente,Total,
2020,TO,1701051,0,Direta,0,Estatutários,Total,99
2020,TO,1701051,0,Direta,0,Celetistas,Total,0
2020,TO,1701051,0,Direta,0,Somente comissionados,Total,40
2020,TO,1701051,0,Direta,0,Estagiários,Total,0
2020,TO,1701051,0,Direta,0,Sem vínculo permanente,Total,102
2020,TO,1701051,0,Indireta,0,Estatutários,Total,
2020,TO,1701051,0,Indireta,0,Celetistas,Total,
2020,TO,1701051,0,Indireta,0,Somente comissionados,Total,
2020,TO,1701051,0,Indireta,0,Estagiários,Total,
2020,TO,1701051,0,Indireta,0,Sem vínculo permanente,Total,
2021,TO,1701051,0,Direta,0,Estatutários,Total,94
2021,TO,1701051,0,Direta,0,Celetistas,Total,0
2021,TO,1701051,0,Direta,0,Somente comissionados,Total,47
2021,TO,1701051,0,Direta,0,Estagiários,Total,0
2021,TO,1701051,0,Direta,0,Sem vínculo permanente,Total,121
2021,TO,1701051,0,Indireta,0,Estatutários,Total,
2021,TO,1701051,0,Indireta,0,Celetistas,Total,
2021,TO,1701051,0,Indireta,0,Somente comissionados,Total,
2021,TO,1701051,0,Indireta,0,Estagiários,Total,
2021,TO,1701051,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1701101,0,Direta,0,Estatutários,Total,143
2018,TO,1701101,0,Direta,0,Estatutários,Sem instrução,0
2018,TO,1701101,0,Direta,0,Estatutários,Ensino fundamental,5
2018,TO,1701101,0,Direta,0,Estatutários,Ensino médio,108
2018,TO,1701101,0,Direta,0,Estatutários,Ensino superior,30
2018,TO,1701101,0,Direta,0,Estatutários,Pós-graduação,0
2018,TO,1701101,0,Direta,0,Celetistas,Total,0
2018,TO,1701101,0,Direta,0,Celetistas,Sem instrução,0
2018,TO,1701101,0,Direta,0,Celetistas,Ensino fundamental,0
2018,TO,1701101,0,Direta,0,Celetistas,Ensino médio,0
2018,TO,1701101,0,Direta,0,Celetistas,Ensino superior,0
2018,TO,1701101,0,Direta,0,Celetistas,Pós-graduação,0
2018,TO,1701101,0,Direta,0,Somente comissionados,Total,56
2018,TO,1701101,0,Direta,0,Somente comissionados,Sem instrução,0
2018,TO,1701101,0,Direta,0,Somente comissionados,Ensino fundamental,0
2018,TO,1701101,0,Direta,0,Somente comissionados,Ensino médio,46
2018,TO,1701101,0,Direta,0,Somente comissionados,Ensino superior,10
2018,TO,1701101,0,Direta,0,Somente comissionados,Pós-graduação,0
2018,TO,1701101,0,Direta,0,Estagiários,Total,0
2018,TO,1701101,0,Direta,0,Estagiários,Ensino fundamental,0
2018,TO,1701101,0,Direta,0,Estagiários,Ensino médio,0
2018,TO,1701101,0,Direta,0,Estagiários,Ensino superior,0
2018,TO,1701101,0,Direta,0,Estagiários,Pós-graduação,0
2018,TO,1701101,0,Direta,0,Sem vínculo permanente,Total,123
2018,TO,1701101,0,Direta,0,Sem vínculo permanente,Sem instrução,0
2018,TO,1701101,0,Direta,0,Sem vínculo permanente,Ensino fundamental,6
2018,TO,1701101,0,Direta,0,Sem vínculo permanente,Ensino médio,85
2018,TO,1701101,0,Direta,0,Sem vínculo permanente,Ensino superior,32
2018,TO,1701101,0,Direta,0,Sem vínculo permanente,Pós-graduação,0
2018,TO,1701101,0,Indireta,0,Estatutários,Total,
2018,TO,1701101,0,Indireta,0,Estatutários,Sem instrução,
2018,TO,1701101,0,Indireta,0,Estatutários,Ensino fundamental,
2018,TO,1701101,0,Indireta,0,Estatutários,Ensino médio,
2018,TO,1701101,0,Indireta,0,Estatutários,Ensino superior,
2018,TO,1701101,0,Indireta,0,Estatutários,Pós-graduação,
2018,TO,1701101,0,Indireta,0,Celetistas,Total,
2018,TO,1701101,0,Indireta,0,Celetistas,Sem instrução,
2018,TO,1701101,0,Indireta,0,Celetistas,Ensino fundamental,
2018,TO,1701101,0,Indireta,0,Celetistas,Ensino médio,
2018,TO,1701101,0,Indireta,0,Celetistas,Ensino superior,
2018,TO,1701101,0,Indireta,0,Celetistas,Pós-graduação,
2018,TO,1701101,0,Indireta,0,Somente comissionados,Total,
2018,TO,1701101,0,Indireta,0,Somente comissionados,Sem instrução,
2018,TO,1701101,0,Indireta,0,Somente comissionados,Ensino fundamental,
2018,TO,1701101,0,Indireta,0,Somente comissionados,Ensino médio,
2018,TO,1701101,0,Indireta,0,Somente comissionados,Ensino superior,
2018,TO,1701101,0,Indireta,0,Somente comissionados,Pós-graduação,
2018,TO,1701101,0,Indireta,0,Estagiários,Total,
2018,TO,1701101,0,Indireta,0,Estagiários,Ensino fundamental,
2018,TO,1701101,0,Indireta,0,Estagiários,Ensino médio,
2018,TO,1701101,0,Indireta,0,Estagiários,Ensino superior,
2018,TO,1701101,0,Indireta,0,Estagiários,Pós-graduação,
2018,TO,1701101,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1701101,0,Indireta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1701101,0,Indireta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1701101,0,Indireta,0,Sem vínculo permanente,Ensino médio,
2018,TO,1701101,0,Indireta,0,Sem vínculo permanente,Ensino superior,
2018,TO,1701101,0,Indireta,0,Sem vínculo permanente,Pós-graduação,
2019,TO,1701101,0,Direta,0,Estatutários,Total,147
2019,TO,1701101,0,Direta,0,Celetistas,Total,4
2019,TO,1701101,0,Direta,0,Somente comissionados,Total,51
2019,TO,1701101,0,Direta,0,Estagiários,Total,0
2019,TO,1701101,0,Direta,0,Sem vínculo permanente,Total,116
2019,TO,1701101,0,Indireta,0,Estatutários,Total,
2019,TO,1701101,0,Indireta,0,Celetistas,Total,
2019,TO,1701101,0,Indireta,0,Somente comissionados,Total,
2019,TO,1701101,0,Indireta,0,Estagiários,Total,
2019,TO,1701101,0,Indireta,0,Sem vínculo permanente,Total,
2020,TO,1701101,0,Direta,0,Estatutários,Total,147
2020,TO,1701101,0,Direta,0,Celetistas,Total,4
2020,TO,1701101,0,Direta,0,Somente comissionados,Total,55
2020,TO,1701101,0,Direta,0,Estagiários,Total,0
2020,TO,1701101,0,Direta,0,Sem vínculo permanente,Total,138
2020,TO,1701101,0,Indireta,0,Estatutários,Total,
2020,TO,1701101,0,Indireta,0,Celetistas,Total,
2020,TO,1701101,0,Indireta,0,Somente comissionados,Total,
2020,TO,1701101,0,Indireta,0,Estagiários,Total,
2020,TO,1701101,0,Indireta,0,Sem vínculo permanente,Total,
2021,TO,1701101,0,Direta,0,Estatutários,Total,151
2021,TO,1701101,0,Direta,0,Celetistas,Total,0
2021,TO,1701101,0,Direta,0,Somente comissionados,Total,56
2021,TO,1701101,0,Direta,0,Estagiários,Total,0
2021,TO,1701101,0,Direta,0,Sem vínculo permanente,Total,160
2021,TO,1701101,0,Indireta,0,Estatutários,Total,
2021,TO,1701101,0,Indireta,0,Celetistas,Total,
2021,TO,1701101,0,Indireta,0,Somente comissionados,Total,
2021,TO,1701101,0,Indireta,0,Estagiários,Total,
2021,TO,1701101,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1701309,0,Direta,0,Estatutários,Total,165
2018,TO,1701309,0,Direta,0,Estatutários,Sem instrução,0
2018,TO,1701309,0,Direta,0,Estatutários,Ensino fundamental,25
2018,TO,1701309,0,Direta,0,Estatutários,Ensino médio,84
2018,TO,1701309,0,Direta,0,Estatutários,Ensino superior,5
2018,TO,1701309,0,Direta,0,Estatutários,Pós-graduação,51
2018,TO,1701309,0,Direta,0,Celetistas,Total,0
2018,TO,1701309,0,Direta,0,Celetistas,Sem instrução,0
2018,TO,1701309,0,Direta,0,Celetistas,Ensino fundamental,0
2018,TO,1701309,0,Direta,0,Celetistas,Ensino médio,0
2018,TO,1701309,0,Direta,0,Celetistas,Ensino superior,0
2018,TO,1701309,0,Direta,0,Celetistas,Pós-graduação,0
2018,TO,1701309,0,Direta,0,Somente comissionados,Total,37
2018,TO,1701309,0,Direta,0,Somente comissionados,Sem instrução,0
2018,TO,1701309,0,Direta,0,Somente comissionados,Ensino fundamental,7
2018,TO,1701309,0,Direta,0,Somente comissionados,Ensino médio,10
2018,TO,1701309,0,Direta,0,Somente comissionados,Ensino superior,20
2018,TO,1701309,0,Direta,0,Somente comissionados,Pós-graduação,0
2018,TO,1701309,0,Direta,0,Estagiários,Total,0
2018,TO,1701309,0,Direta,0,Estagiários,Ensino fundamental,0
2018,TO,1701309,0,Direta,0,Estagiários,Ensino médio,0
2018,TO,1701309,0,Direta,0,Estagiários,Ensino superior,0
2018,TO,1701309,0,Direta,0,Estagiários,Pós-graduação,0
2018,TO,1701309,0,Direta,0,Sem vínculo permanente,Total,77
2018,TO,1701309,0,Direta,0,Sem vínculo permanente,Sem instrução,0
2018,TO,1701309,0,Direta,0,Sem vínculo permanente,Ensino fundamental,27
2018,TO,1701309,0,Direta,0,Sem vínculo permanente,Ensino médio,38
2018,TO,1701309,0,Direta,0,Sem vínculo permanente,Ensino superior,12
2018,TO,1701309,0,Direta,0,Sem vínculo permanente,Pós-graduação,0
2018,TO,1701309,0,Indireta,0,Estatutários,Total,
2018,TO,1701309,0,Indireta,0,Estatutários,Sem instrução,
2018,TO,1701309,0,Indireta,0,Estatutários,Ensino fundamental,
2018,TO,1701309,0,Indireta,0,Estatutários,Ensino médio,
2018,TO,1701309,0,Indireta,0,Estatutários,Ensino superior,
2018,TO,1701309,0,Indireta,0,Estatutários,Pós-graduação,
2018,TO,1701309,0,Indireta,0,Celetistas,Total,
2018,TO,1701309,0,Indireta,0,Celetistas,Sem instrução,
2018,TO,1701309,0,Indireta,0,Celetistas,Ensino fundamental,
2018,TO,1701309,0,Indireta,0,Celetistas,Ensino médio,
2018,TO,1701309,0,Indireta,0,Celetistas,Ensino superior,
2018,TO,1701309,0,Indireta,0,Celetistas,Pós-graduação,
2018,TO,1701309,0,Indireta,0,Somente comissionados,Total,
2018,TO,1701309,0,Indireta,0,Somente comissionados,Sem instrução,
2018,TO,1701309,0,Indireta,0,Somente comissionados,Ensino fundamental,
2018,TO,1701309,0,Indireta,0,Somente comissionados,Ensino médio,
2018,TO,1701309,0,Indireta,0,Somente comissionados,Ensino superior,
2018,TO,1701309,0,Indireta,0,Somente comissionados,Pós-graduação,
2018,TO,1701309,0,Indireta,0,Estagiários,Total,
2018,TO,1701309,0,Indireta,0,Estagiários,Ensino fundamental,
2018,TO,1701309,0,Indireta,0,Estagiários,Ensino médio,
2018,TO,1701309,0,Indireta,0,Estagiários,Ensino superior,
2018,TO,1701309,0,Indireta,0,Estagiários,Pós-graduação,
2018,TO,1701309,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1701309,0,Indireta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1701309,0,Indireta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1701309,0,Indireta,0,Sem vínculo permanente,Ensino médio,
2018,TO,1701309,0,Indireta,0,Sem vínculo permanente,Ensino superior,
2018,TO,1701309,0,Indireta,0,Sem vínculo permanente,Pós-graduação,
2019,TO,1701309,0,Direta,0,Estatutários,Total,156
2019,TO,1701309,0,Direta,0,Celetistas,Total,0
2019,TO,1701309,0,Direta,0,Somente comissionados,Total,39
2019,TO,1701309,0,Direta,0,Estagiários,Total,0
2019,TO,1701309,0,Direta,0,Sem vínculo permanente,Total,71
2019,TO,1701309,0,Indireta,0,Estatutários,Total,
2019,TO,1701309,0,Indireta,0,Celetistas,Total,
