numero_distribuicao,ano,mes,ente,sigla_estado,codigo_ente,nome_ente,tipo_distribuicao,substancia,tipo_afetamento,valor,data_criacao
272,2008,3,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO,-,363.012,2008-01-31
272,2008,3,Município,TO,1703057.0,BANDEIRANTES DO TOCANTINS,Produtor,CALCÁRIO DOLOMÍTICO,-,2011.425,2008-01-31
272,2008,3,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO DOLOMÍTICO,-,101.4975,2008-01-31
272,2008,3,Município,TO,1702406.0,ARRAIAS,Produtor,FOSFATO,-,313.0725,2007-12-31
272,2008,3,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,879.7295,2008-01-31
272,2008,3,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,418.1775,2007-12-31
273,2008,3,Município,TO,1721307.0,TUPIRATINS,Produtor,AREIA,-,215.0135,2007-05-31
273,2008,3,Município,TO,1721307.0,TUPIRATINS,Produtor,AREIA,-,29.5295,2007-01-31
273,2008,3,Município,TO,1721307.0,TUPIRATINS,Produtor,AREIA,-,15.4765,2007-02-28
273,2008,3,Município,TO,1721307.0,TUPIRATINS,Produtor,AREIA,-,14.469,2007-03-31
273,2008,3,Município,TO,1721307.0,TUPIRATINS,Produtor,AREIA,-,6.9355,2007-04-30
273,2008,3,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,ARGILA,-,87.425,2007-12-31
273,2008,3,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,ARGILA,-,40.274,2007-07-31
273,2008,3,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,ARGILA,-,34.4565,2007-03-31
273,2008,3,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,ARGILA,-,34.0145,2007-01-31
273,2008,3,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,ARGILA,-,30.381,2007-06-30
273,2008,3,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,ARGILA,-,29.094,2007-11-30
273,2008,3,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,ARGILA,-,28.8665,2007-02-28
273,2008,3,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,ARGILA,-,28.5675,2007-05-31
273,2008,3,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,ARGILA,-,27.8655,2007-09-30
273,2008,3,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,ARGILA,-,22.7435,2007-08-31
273,2008,3,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,ARGILA,-,22.0545,2007-10-31
273,2008,3,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,ARGILA,-,20.4945,2007-04-30
273,2008,3,Município,TO,1715754.0,PALMEIRÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,809.5035,2007-12-31
273,2008,3,Município,TO,1715754.0,PALMEIRÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,284.6285,2007-03-31
273,2008,3,Município,TO,1715754.0,PALMEIRÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,157.417,2007-09-30
273,2008,3,Município,TO,1715754.0,PALMEIRÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,128.232,2007-11-30
273,2008,3,Município,TO,1715754.0,PALMEIRÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,90.6035,2007-08-31
273,2008,3,Município,TO,1715754.0,PALMEIRÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,54.5025,2007-06-30
273,2008,3,Município,TO,1715754.0,PALMEIRÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,34.3915,2007-04-30
273,2008,3,Município,TO,1715754.0,PALMEIRÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,31.499,2007-10-31
274,2008,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,459.16,2007-06-30
274,2008,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,255.684,2007-05-31
274,2008,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,233.285,2007-10-31
274,2008,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,170.937,2007-02-28
274,2008,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,156.663,2007-01-31
274,2008,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,152.49,2007-12-31
274,2008,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,148.5575,2007-07-31
274,2008,4,Município,TO,1707009.0,DIANÓPOLIS,Produtor,AREIA,-,127.322,2007-01-31
274,2008,4,Município,TO,1707009.0,DIANÓPOLIS,Produtor,AREIA,-,121.6215,2007-03-31
274,2008,4,Município,TO,1707009.0,DIANÓPOLIS,Produtor,AREIA,-,110.5845,2007-02-28
274,2008,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,104.156,2007-03-31
274,2008,4,Município,TO,1707009.0,DIANÓPOLIS,Produtor,AREIA,-,78.338,2006-09-30
274,2008,4,Município,TO,1707009.0,DIANÓPOLIS,Produtor,AREIA,-,76.3035,2006-11-30
274,2008,4,Município,TO,1707009.0,DIANÓPOLIS,Produtor,AREIA,-,73.125,2006-10-31
274,2008,4,Município,TO,1707009.0,DIANÓPOLIS,Produtor,AREIA,-,46.6635,2007-04-30
274,2008,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,45.266,2007-11-30
274,2008,4,Município,TO,1700301.0,AGUIARNÓPOLIS,Produtor,AREIA,-,32.5585,2007-09-30
274,2008,4,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,AREIA,-,31.2975,2007-02-28
274,2008,4,Município,TO,1700301.0,AGUIARNÓPOLIS,Produtor,AREIA,-,29.2435,2007-10-31
274,2008,4,Município,TO,1707009.0,DIANÓPOLIS,Produtor,AREIA,-,26.091,2006-12-31
274,2008,4,Município,TO,1707009.0,DIANÓPOLIS,Produtor,AREIA,-,24.973,2007-05-31
274,2008,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,22.321,2007-08-31
274,2008,4,Município,TO,1700301.0,AGUIARNÓPOLIS,Produtor,AREIA,-,21.684,2007-12-31
274,2008,4,Município,TO,1700301.0,AGUIARNÓPOLIS,Produtor,AREIA,-,21.372,2007-08-31
274,2008,4,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,AREIA,-,16.991,2007-04-30
274,2008,4,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,AREIA,-,16.0875,2007-01-31
274,2008,4,Município,TO,1700301.0,AGUIARNÓPOLIS,Produtor,AREIA,-,14.209,2007-11-30
274,2008,4,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,AREIA,-,13.312,2007-08-31
274,2008,4,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,AREIA,-,12.7855,2007-10-31
274,2008,4,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,AREIA,-,12.6295,2007-11-30
274,2008,4,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,AREIA,-,11.8235,2007-07-31
274,2008,4,Município,TO,1706100.0,CRISTALÂNDIA,Produtor,ARGILA,-,111.696,2007-12-31
274,2008,4,Município,TO,1702109.0,ARAGUAÍNA,Produtor,ARGILA,-,90.74,2007-06-30
274,2008,4,Município,TO,1706100.0,CRISTALÂNDIA,Produtor,ARGILA,-,89.57,2007-11-30
274,2008,4,Município,TO,1702109.0,ARAGUAÍNA,Produtor,ARGILA,-,81.5295,2007-08-31
274,2008,4,Município,TO,1702109.0,ARAGUAÍNA,Produtor,ARGILA,-,76.752,2007-05-31
274,2008,4,Município,TO,1702109.0,ARAGUAÍNA,Produtor,ARGILA,-,72.1045,2007-03-31
274,2008,4,Município,TO,1702109.0,ARAGUAÍNA,Produtor,ARGILA,-,67.9965,2007-12-31
274,2008,4,Município,TO,1702109.0,ARAGUAÍNA,Produtor,ARGILA,-,66.638,2007-11-30
274,2008,4,Município,TO,1702109.0,ARAGUAÍNA,Produtor,ARGILA,-,64.324,2007-09-30
274,2008,4,Município,TO,1702109.0,ARAGUAÍNA,Produtor,ARGILA,-,58.8445,2007-04-30
274,2008,4,Município,TO,1706100.0,CRISTALÂNDIA,Produtor,ARGILA,-,55.2045,2007-10-31
274,2008,4,Município,TO,1702109.0,ARAGUAÍNA,Produtor,ARGILA,-,53.1895,2007-07-31
274,2008,4,Município,TO,1702109.0,ARAGUAÍNA,Produtor,ARGILA,-,49.8225,2007-01-31
274,2008,4,Município,TO,1706100.0,CRISTALÂNDIA,Produtor,ARGILA,-,48.3665,2007-08-31
274,2008,4,Município,TO,1702109.0,ARAGUAÍNA,Produtor,ARGILA,-,47.008,2007-02-28
274,2008,4,Município,TO,1706100.0,CRISTALÂNDIA,Produtor,ARGILA,-,44.837,2007-04-30
274,2008,4,Município,TO,1706100.0,CRISTALÂNDIA,Produtor,ARGILA,-,43.42,2007-05-31
274,2008,4,Município,TO,1702109.0,ARAGUAÍNA,Produtor,ARGILA,-,41.6715,2007-10-31
274,2008,4,Município,TO,1706100.0,CRISTALÂNDIA,Produtor,ARGILA,-,37.661,2007-09-30
274,2008,4,Município,TO,1706100.0,CRISTALÂNDIA,Produtor,ARGILA,-,36.673,2008-01-31
274,2008,4,Município,TO,1706100.0,CRISTALÂNDIA,Produtor,ARGILA,-,36.257,2007-06-30
274,2008,4,Município,TO,1706100.0,CRISTALÂNDIA,Produtor,ARGILA,-,26.325,2007-07-31
274,2008,4,Município,TO,1706100.0,CRISTALÂNDIA,Produtor,ARGILA,-,25.805,2007-01-31
274,2008,4,Município,TO,1706100.0,CRISTALÂNDIA,Produtor,ARGILA,-,24.2905,2007-02-28
274,2008,4,Município,TO,1706100.0,CRISTALÂNDIA,Produtor,ARGILA,-,23.8875,2007-03-31
274,2008,4,Município,TO,1706100.0,CRISTALÂNDIA,Produtor,ARGILA,-,18.4925,2008-02-29
274,2008,4,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,BASALTO,-,3468.335,2007-12-31
274,2008,4,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO,-,281.3785,2008-02-29
274,2008,4,Município,TO,1703057.0,BANDEIRANTES DO TOCANTINS,Produtor,CALCÁRIO DOLOMÍTICO,-,974.415,2008-02-29
274,2008,4,Município,TO,1707009.0,DIANÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,428.961,2007-02-28
274,2008,4,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO DOLOMÍTICO,-,395.759,2008-02-29
274,2008,4,Município,TO,1707009.0,DIANÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,364.156,2006-08-31
274,2008,4,Município,TO,1707009.0,DIANÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,189.0785,2006-10-31
274,2008,4,Município,TO,1707009.0,DIANÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,41.561,2006-11-30
274,2008,4,Município,TO,1707009.0,DIANÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,35.2885,2007-01-31
274,2008,4,Município,TO,1707009.0,DIANÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,15.4765,2007-08-31
274,2008,4,Município,TO,1707009.0,DIANÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,10.3155,2006-12-31
274,2008,4,Município,TO,1718451.0,PUGMIL,Produtor,GRANITO,-,703.0075,2008-02-29
274,2008,4,Município,TO,1718451.0,PUGMIL,Produtor,GRANITO,-,698.789,2008-01-31
274,2008,4,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,623.0705,2008-02-29
274,2008,4,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,389.1095,2008-01-31
274,2008,4,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,SAIBRO,-,8.879,2007-11-30
274,2008,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,SEIXOS,-,96.876,2007-12-31
274,2008,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,SEIXOS,-,54.1775,2007-11-30
274,2008,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,SEIXOS,-,52.4745,2007-02-28
274,2008,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,SEIXOS,-,45.825,2007-10-31
274,2008,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,SEIXOS,-,45.5065,2007-05-31
274,2008,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,SEIXOS,-,44.226,2007-07-31
274,2008,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,SEIXOS,-,32.227,2007-08-31
274,2008,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,SEIXOS,-,29.029,2007-06-30
274,2008,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,SEIXOS,-,8.775,2007-03-31
274,2008,4,Município,TO,1721257.0,TUPIRAMA,Produtor,XISTO,-,187.5835,2007-12-31
276,2008,5,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,121.225,2007-12-31
276,2008,5,Município,TO,1722107.0,XAMBIOÁ,Produtor,AREIA,-,15.314,2007-07-31
276,2008,5,Município,TO,1722107.0,XAMBIOÁ,Produtor,AREIA,-,14.5145,2007-08-31
276,2008,5,Município,TO,1722107.0,XAMBIOÁ,Produtor,AREIA,-,14.274,2007-06-30
276,2008,5,Município,TO,1722107.0,XAMBIOÁ,Produtor,AREIA,-,12.7985,2007-05-31
276,2008,5,Município,TO,1722107.0,XAMBIOÁ,Produtor,AREIA,-,11.83,2007-09-30
276,2008,5,Município,TO,1722107.0,XAMBIOÁ,Produtor,AREIA,-,10.868,2007-10-31
276,2008,5,Município,TO,1722107.0,XAMBIOÁ,Produtor,AREIA,-,9.607,2007-04-30
276,2008,5,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,8.8725,2007-11-30
276,2008,5,Município,TO,1722107.0,XAMBIOÁ,Produtor,AREIA,-,7.2865,2007-11-30
276,2008,5,Município,TO,1706100.0,CRISTALÂNDIA,Produtor,ARGILA,-,21.84,2008-03-31
276,2008,5,Município,TO,1716307.0,PAU D'ARCO,Produtor,BASALTO,-,228.4685,2008-03-31
276,2008,5,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO DOLOMÍTICO,-,1039.4085,2008-03-31
276,2008,5,Município,TO,1707009.0,DIANÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,153.127,2007-04-30
276,2008,5,Município,TO,1707009.0,DIANÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,20.3645,2007-05-31
276,2008,5,Município,TO,1707009.0,DIANÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,9.1715,2007-08-31
276,2008,5,Município,TO,1702406.0,ARRAIAS,Produtor,FOSFATO,-,6.565,2008-02-29
276,2008,5,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,649.0445,2008-03-31
276,2008,5,Município,TO,1718451.0,PUGMIL,Produtor,GRANITO,-,529.438,2008-03-31
276,2008,5,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,300.677,2008-02-29
276,2008,5,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,15.509,2008-01-31
276,2008,5,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,SEIXOS,-,101.023,2007-12-31
276,2008,5,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,SEIXOS,-,22.932,2007-11-30
277,2008,6,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,AREIA,-,35.828,2008-03-31
277,2008,6,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,AREIA,-,25.35,2008-04-30
277,2008,6,Município,TO,1702109.0,ARAGUAÍNA,Produtor,AREIA,-,20.384,2008-02-29
277,2008,6,Município,TO,1716307.0,PAU D'ARCO,Produtor,BASALTO,-,229.814,2008-03-31
277,2008,6,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO,-,447.031,2008-04-30
277,2008,6,Município,TO,1703057.0,BANDEIRANTES DO TOCANTINS,Produtor,CALCÁRIO DOLOMÍTICO,-,1510.054,2008-04-30
277,2008,6,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO DOLOMÍTICO,-,491.6405,2008-04-30
277,2008,6,Município,TO,1702406.0,ARRAIAS,Produtor,FOSFATO,-,123.0775,2008-01-31
277,2008,6,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,987.1355,2008-03-31
277,2008,6,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,857.259,2008-04-30
277,2008,6,Município,TO,1716604.0,PEIXE,Produtor,MINÉRIO DE BERÍLIO,-,3057.6,2008-04-30
277,2008,6,Município,TO,1721307.0,TUPIRATINS,Produtor,SEIXOS,-,95.7905,2008-04-30
278,2008,7,Município,TO,1716307.0,PAU D'ARCO,Produtor,BASALTO,-,158.6,2008-04-30
278,2008,7,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO,-,2726.126,2008-05-31
278,2008,7,Município,TO,1703057.0,BANDEIRANTES DO TOCANTINS,Produtor,CALCÁRIO DOLOMÍTICO,-,7412.6585,2008-05-31
278,2008,7,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO DOLOMÍTICO,-,781.3325,2008-05-31
278,2008,7,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,DOLOMITO,-,64.5255,2008-05-31
278,2008,7,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,DOLOMITO,-,56.3225,2008-01-31
278,2008,7,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,DOLOMITO,-,46.4295,2008-02-29
278,2008,7,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,DOLOMITO,-,18.5575,2008-03-31
278,2008,7,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,DOLOMITO,-,13.117,2008-04-30
278,2008,7,Município,TO,1718451.0,PUGMIL,Produtor,GRANITO,-,2985.7295,2008-05-31
278,2008,7,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,2258.0935,2008-05-31
278,2008,7,Município,TO,1718451.0,PUGMIL,Produtor,GRANITO,-,812.3765,2008-04-30
278,2008,7,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,478.972,2008-04-30
278,2008,7,Município,TO,1721307.0,TUPIRATINS,Produtor,SEIXOS,-,17.927,2008-05-31
280,2008,8,Município,TO,1721307.0,TUPIRATINS,Produtor,AREIA,-,93.119,2008-06-30
280,2008,8,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO,-,3791.502,2008-06-30
280,2008,8,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO,-,559.91,2008-03-31
280,2008,8,Município,TO,1703057.0,BANDEIRANTES DO TOCANTINS,Produtor,CALCÁRIO DOLOMÍTICO,-,10871.7375,2008-06-30
280,2008,8,Município,TO,1703057.0,BANDEIRANTES DO TOCANTINS,Produtor,CALCÁRIO DOLOMÍTICO,-,926.7375,2008-03-31
280,2008,8,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO DOLOMÍTICO,-,782.6975,2008-06-30
280,2008,8,Município,TO,1707009.0,DIANÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,220.35,2008-06-30
280,2008,8,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,DOLOMITO,-,73.2225,2008-06-30
280,2008,8,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,3540.784,2008-06-30
280,2008,8,Município,TO,1718451.0,PUGMIL,Produtor,GRANITO,-,2680.6325,2008-06-30
280,2008,8,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,553.5855,2008-05-31
280,2008,8,Município,TO,1716604.0,PEIXE,Produtor,MINÉRIO DE BERÍLIO,-,2106.0,2008-06-30
282,2008,9,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,146.2305,2008-02-29
282,2008,9,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,117.5005,2008-04-30
282,2008,9,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,71.461,2008-01-31
282,2008,9,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,29.8675,2008-03-31
282,2008,9,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO,-,2737.5985,2008-07-31
282,2008,9,Município,TO,1703057.0,BANDEIRANTES DO TOCANTINS,Produtor,CALCÁRIO DOLOMÍTICO,-,10725.0845,2008-07-31
282,2008,9,Município,TO,1707009.0,DIANÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,829.7835,2008-07-31
282,2008,9,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO DOLOMÍTICO,-,314.756,2008-07-31
282,2008,9,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,CASCALHO,-,77.064,2008-04-30
282,2008,9,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,CASCALHO,-,35.022,2008-01-31
282,2008,9,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,CASCALHO,-,21.008,2008-03-31
282,2008,9,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,CASCALHO,-,11.3165,2008-02-29
282,2008,9,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,DOLOMITO,-,133.367,2008-07-31
282,2008,9,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,3219.5605,2008-07-31
282,2008,9,Município,TO,1718451.0,PUGMIL,Produtor,GRANITO,-,1811.6475,2008-07-31
282,2008,9,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,941.7005,2008-06-30
284,2008,10,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,471.8285,2008-07-31
284,2008,10,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,219.895,2008-05-31
284,2008,10,Município,TO,1721000.0,PALMAS,Produtor,ARGILA,-,102.271,2007-10-31
284,2008,10,Município,TO,1721000.0,PALMAS,Produtor,ARGILA,-,99.736,2008-07-31
284,2008,10,Município,TO,1721000.0,PALMAS,Produtor,ARGILA,-,98.644,2008-06-30
284,2008,10,Município,TO,1721000.0,PALMAS,Produtor,ARGILA,-,92.612,2008-05-31
284,2008,10,Município,TO,1721000.0,PALMAS,Produtor,ARGILA,-,90.805,2008-02-29
284,2008,10,Município,TO,1721000.0,PALMAS,Produtor,ARGILA,-,85.3515,2008-03-31
284,2008,10,Município,TO,1721000.0,PALMAS,Produtor,ARGILA,-,83.5965,2008-01-31
284,2008,10,Município,TO,1721000.0,PALMAS,Produtor,ARGILA,-,83.265,2008-08-31
284,2008,10,Município,TO,1721000.0,PALMAS,Produtor,ARGILA,-,83.005,2008-04-30
284,2008,10,Município,TO,1721000.0,PALMAS,Produtor,ARGILA,-,82.667,2007-11-30
284,2008,10,Município,TO,1721000.0,PALMAS,Produtor,ARGILA,-,78.156,2007-12-31
284,2008,10,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO,-,2232.3405,2008-08-31
284,2008,10,Município,TO,1703057.0,BANDEIRANTES DO TOCANTINS,Produtor,CALCÁRIO DOLOMÍTICO,-,10060.297,2008-08-31
284,2008,10,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO DOLOMÍTICO,-,696.41,2008-08-31
284,2008,10,Município,TO,1707009.0,DIANÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,416.312,2008-08-31
284,2008,10,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,DOLOMITO,-,250.8155,2008-08-31
284,2008,10,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,2950.1225,2008-08-31
284,2008,10,Município,TO,1718451.0,PUGMIL,Produtor,GRANITO,-,1572.4085,2008-08-31
284,2008,10,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,1083.953,2008-07-31
284,2008,10,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,SEIXOS,-,253.2985,2008-07-31
284,2008,10,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,SEIXOS,-,195.4095,2008-05-31
285,2008,10,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,150.1825,2006-03-31
285,2008,10,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,139.854,2006-12-31
285,2008,10,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,114.959,2006-08-31
285,2008,10,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,89.258,2006-04-30
285,2008,10,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,87.074,2006-07-31
285,2008,10,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,85.475,2006-09-30
285,2008,10,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,70.759,2006-11-30
285,2008,10,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,58.5065,2006-06-30
285,2008,10,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,35.113,2006-10-31
285,2008,10,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,29.445,2006-05-31
286,2008,11,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,388.3295,2008-09-30
286,2008,11,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,AREIA,-,40.4105,2008-06-30
286,2008,11,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,AREIA,-,29.38,2008-09-30
286,2008,11,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,AREIA,-,22.1585,2008-08-31
286,2008,11,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,AREIA,-,19.695,2008-05-31
286,2008,11,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,AREIA,-,17.6995,2008-07-31
286,2008,11,Município,TO,1721307.0,TUPIRATINS,Produtor,AREIA,-,12.4345,2008-09-30
286,2008,11,Município,TO,1721000.0,PALMAS,Produtor,ARGILA,-,62.4,2008-09-30
286,2008,11,Município,TO,1716307.0,PAU D'ARCO,Produtor,BASALTO,-,268.5475,2008-08-31
286,2008,11,Município,TO,1716307.0,PAU D'ARCO,Produtor,BASALTO,-,112.1705,2008-06-30
286,2008,11,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO,-,1642.069,2008-09-30
286,2008,11,Município,TO,1703057.0,BANDEIRANTES DO TOCANTINS,Produtor,CALCÁRIO DOLOMÍTICO,-,6393.2635,2008-09-30
286,2008,11,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO DOLOMÍTICO,-,1212.913,2008-09-30
286,2008,11,Município,TO,1707009.0,DIANÓPOLIS,Produtor,CALCÁRIO DOLOMÍTICO,-,582.8485,2008-09-30
286,2008,11,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,DOLOMITO,-,294.099,2008-09-30
286,2008,11,Município,TO,1718451.0,PUGMIL,Produtor,GRANITO,-,1659.4435,2008-09-30
286,2008,11,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,1139.7165,2008-08-31
286,2008,11,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,909.857,2008-09-30
